Gene name	Mean of ratios
c3h7.16	1.000
c3h7.17c	0.739
c3h8.01	1.092
c3h8.02	0.793
c3h8.03	1.000
c3h8.04	1.087
c3h8.05c	0.950
c3h8.07c	0.782
c3h8.08c	1.431
c3h8.09c	0.952
c3h8.11	1.322
c4.01	1.706
c4.02	1.050
c4.03	1.105
c4.04c	1.021
c4.06	0.934
c4.08	0.948
c405.02c	0.896
c405.03c	1.207
c405.05	1.288
c405.06	0.988
c409.02c	1.115
c409.03	1.037
c409.08	0.714
c409.09c	1.188
c409.10	0.836
c409.12c	1.280
c409.13	1.182
c409.14c	1.083
c409.15	0.846
c409.16c	1.118
c409.17c	1.064
c409.18	0.986
c409.19c	1.052
c417.03	0.743
c417.04	
c417.05c	
c417.06c	
c417.07c	
c417.08	0.909
c417.09c	
c417.10	
c417.11c	
c417.12	
c417.12.rc	
c417.15	0.996
c418.01c	0.634
c418.02	0.841
c428.01c	0.869
c428.04	0.892
c428.05c	0.850
c428.06c	
c428.06c.rc	
c428.09c	
c428.10	1.149
c428.11	0.928
c428.11.rc	0.920
c428.12c	0.954
c428.14	0.921
c428.15	0.848
c428.16c	0.908
c428.17c	0.909
c428.19c	0.829
c458.01	0.818
c458.02c	0.816
c458.03	0.968
c458.04c	1.525
c458.06	0.986
c4a8.02c	1.240
c4a8.06c	0.817
c4a8.07c	0.725
c4a8.08c	1.111
c4a8.09c	0.988
c4a8.10	1.213
c4b3.02c	1.006
c4b3.03c	0.825
c4b3.03c.rc	1.002
c4b3.04c	1.016
c4b3.05c	1.059
c4b3.06c	2.152
c4b3.07	0.807
c4b3.08	0.884
c4b3.09c	0.774
c4b3.11c	0.989
c4b3.12	1.214
c4b3.13	1.094
c4b3.14	1.017
c4b3.16	1.169
c4b3.17	0.737
c4b3.18	0.854
c4b4.01c	0.996
c4b4.02c	1.156
c4b4.03	
c4b4.04	0.919
c4b4.06	1.122
c4b4.07c	0.839
c4b4.10c	1.070
c4b4.11	0.988
c4b4.12c	0.923
c4c3.03	0.971
c4c3.04c	1.039
c4c3.06	1.035
c4c3.07	0.815
c4c3.10c	1.101
c4c3.11	0.926
c4c3.12	1.207
c4c5.01	0.729
c4c5.03	1.143
c4d7.02c	1.198
c4d7.04c	0.995
c4d7.06c	1.110
c4d7.07c	
c4d7.10c	0.988
c4d7.11	1.129
c4f10.01	1.045
c4f10.02	1.200
c4f10.03c	0.921
c4f10.04	0.990
c4f10.05c	0.944
c4f10.06	0.841
c4f10.07c	1.187
c4f10.08	0.915
c4f10.09c	0.817
c4f10.10c	1.004
c4f10.12	1.116
c4f10.13c	0.922
c4f10.16c	1.057
c4f10.17	0.968
c4f10.18	
c4f10.19c	0.978
c4f11.03c	
c4f11.04c	1.171
c4f11.05	1.227
c4f6.02c	0.840
c4f6.05c	0.968
c4f6.07c	0.770
c4f6.08c	1.153
c4f6.09	0.962
c4f6.11c	0.975
c4f6.12	0.808
c4f6.13c	0.751
c4f6.14	0.780
c4f6.16c	1.181
c4f6.17c	1.247
c4f8.04	0.651
c4f8.05c	0.691
c4f8.06	1.281
c4f8.08	1.789
c4f8.10c	0.907
c4f8.11	1.294
c4g3.03	1.223
c4g3.04c	0.949
c4g3.06c	0.973
c4g3.07c	1.141
c4g3.09c	1.030
c4g3.11	1.247
c4g3.12c	1.093
c4g3.13c	0.869
c4g3.14	0.989
c4g3.15c	0.980
c4g3.16	1.012
c4g3.17	0.702
c4g3.18	0.810
c4g8.02c	0.860
c4g8.03c	1.724
c4g8.04	1.328
c4g8.05	1.166
c4g8.06c	0.942
c4g8.07c	1.183
c4g8.08	1.107
c4g8.09	1.057
c4g8.11c	0.984
c4g8.12c	0.961
c4g8.13c	1.032
c4g8.15c	1.877
c4g9.02	0.939
c4g9.04c	0.837
c4g9.05	1.231
c4g9.06c	0.976
c4g9.12	1.021
c4g9.14	1.002
c4g9.15	
c4g9.17c	0.891
c4g9.19	1.187
c4g9.20c	0.797
c4h3.01	0.891
c4h3.02c	1.515
c4h3.03c	1.262
c4h3.04c	1.322
c4h3.06	0.948
c4h3.07c	0.852
c4h3.08	1.480
c4h3.09	0.908
c4h3.11c	0.972
c4h3.12c	1.351
c4h3.13	1.103
c4h3.14c	0.978
c513.02	0.875
c513.04	
c513.05	1.359
c513.06c	1.500
c513.07	2.074
c521.02	1.014
c521.03	0.846
c521.04c	1.222
c530.01	0.973
c530.02	1.045
c530.04	1.037
c530.05	1.066
c530.06c	1.118
c530.07c	0.735
c530.08	1.610
c530.09c	1.175
c530.11c	
c530.12c	1.006
c530.13	0.920
c530.15c	0.919
c543.02c	0.819
c543.03c	1.240
c543.04	0.935
c543.05c	1.245
c543.06c	0.838
c543.08	0.772
c543.09	1.157
c543.10	
c548.01	0.843
c548.04	1.071
c548.05c	0.911
c548.06c	0.809
c550.01c	1.021
c550.03c	1.258
c550.04c	1.270
c550.05	1.007
c550.07	1.129
c550.08	1.129
c550.09	0.942
c550.11	0.904
c550.12	1.222
c550.14	0.852
c550.15c	0.881
c553.02	1.152
c553.03	0.981
c553.04	1.054
c553.06	0.893
c553.07c	1.053
c553.08c	0.998
c553.09c	1.119
c553.10	1.394
c553.11c	1.158
c557.01	1.265
c557.02c	0.979
c557.04	1.009
c557.05	
c557.05.rc	1.171
c569.01c	0.685
c569.02c	1.077
c569.03	0.768
c569.04	1.035
c569.05c	2.021
c569.06	0.999
c569.07	0.655
c56e4.02c	1.072
c56e4.03	0.635
c56e4.05	0.867
c56e4.06c	1.098
c56e4.07	1.042
c56f2.01	1.091
c56f2.03	1.410
c56f2.04	0.857
c56f2.05c	1.170
c56f2.06	1.558
c56f2.07c	1.094
c56f2.08c	1.185
c56f2.09c	0.685
c56f2.10c	1.778
c56f2.12	0.822
c56f2.13	1.057
c56f2.14	
c56f8.01	1.081
c56f8.02	0.988
c56f8.03	0.962
c56f8.05c	0.778
c56f8.06c	1.826
c56f8.07	0.994
c56f8.09	0.761
c56f8.10	0.935
c56f8.11	0.878
c56f8.12	1.649
c56f8.12.rc	1.378
c56f8.13	0.896
c56f8.14c	0.883
c56f8.15	1.122
c576.01c	0.863
c576.02	1.938
c576.03c	1.279
c576.04	1.509
c576.05	1.016
c576.06c	1.248
c576.12c	0.985
c576.13	0.888
c576.14	0.879
c576.17c	1.281
c576.19c	1.571
c577.01	1.055
c577.03c	0.922
c577.04	1.066
c577.05c	
c577.06c	1.107
c577.07	0.961
c577.08c	0.898
c577.09	1.139
c577.10	1.063
c577.11	0.876
c577.12	
c577.13	1.331
c577.15c	0.882
c57a10.03	0.913
c57a10.04	1.449
c57a10.06	1.271
c57a10.07	
c57a10.08c	1.099
c57a10.09c	1.024
c57a10.11c	
c57a7.05	0.976
c57a7.06	0.694
c57a7.07c	1.093
c57a7.09	1.440
c57a7.12	0.697
c57a7.13	2.323
c582.01	0.980
c582.04c	1.156
c582.06c	
c582.08	0.880
c582.09	0.931
c582.10c	1.253
c584.01c	0.859
c584.02	0.926
c584.03c	1.214
c584.07c	1.090
c584.09	1.254
c584.10c	1.238
c584.11c	1.063
c584.12	1.297
c584.13	0.797
c584.14	1.025
c584.15c	1.094
c584.16c	1.380
c589.01c	1.445
c589.02c	1.303
c589.03c	1.104
c589.04	1.067
c589.05c	1.024
c589.06c	0.965
c589.07c	1.294
c589.08c	0.959
c589.09	0.834
c589.10c	0.739
c589.11	1.227
c594.02c	1.148
c594.03	1.502
c594.04c	0.915
c594.04c.rc	1.355
c594.05c	1.057
c594.06c	1.007
c594.07c	1.037
c5d6.02c	
c5d6.04	1.138
c5d6.05	0.879
c5d6.06c	1.535
c5d6.07c	1.127
c5d6.09c	0.798
c5d6.10c	
c5d6.12	1.064
c5d6.13	1.079
c5e4.02c	1.129
c5e4.05c	1.037
c5e4.09	1.015
c5e4.10c	1.231
c5h10.01	1.272
c5h10.02c	1.046
c5h10.03	1.020
c5h10.04	1.812
c5h10.05c	1.525
c5h10.06c	0.819
c5h10.07	1.122
c5h10.08c	0.847
c5h10.09c	1.146
c5h10.10	0.761
c5h10.11.a	1.296
c5h10.11.b	1.237
c5h10.13c	0.876
c607.02c	0.964
c607.04	0.901
c607.06c	1.285
c607.07c	1.061
c607.08c	1.391
c607.09c	1.263
c607.10	1.181
c609.01	1.488
c609.02	1.210
c609.03	1.080
c609.04	2.916
c609.05	0.940
c609.05.rc	1.164
c61.01c	1.028
c61.03	0.982
c61.04c	0.971
c61.05	1.110
c613.02	0.830
c613.03	
c613.07	1.001
c613.08	0.701
c613.09	0.934
c613.10	0.654
c613.12c	1.086
c622.01c	1.087
c622.02	0.929
c622.03c	1.193
c622.04	1.465
c622.05	1.227
c622.06c	1.174
c622.07	1.040
c622.10c	1.167
c622.11	1.274
c622.12c	0.903
c622.13c	1.100
c622.14	0.786
c622.15c	1.131
c622.16c	1.211
c622.19	0.813
c622.19.rc	1.203
c63.01c	0.853
c63.02c	0.786
c63.03	1.089
c63.05	
c63.06	0.916
c63.07	0.820
c63.08c	
c63.10c	1.009
c63.12c	1.118
c63.13	1.435
c63.14	1.369
c630.02	0.929
c630.04c	1.202
c630.05	1.440
c630.06c	
c630.07c	1.027
c630.08c	0.724
c630.09c	1.001
c630.10	1.046
c630.11	1.154
c630.12	1.303
c630.13c	1.069
c630.15	1.065
c631.01c	1.098
c631.02	1.168
c637.03	1.081
c637.04	1.064
c637.06	0.930
c637.08	1.031
c637.09	0.968
c637.11	1.031
c637.12c	0.978
c637.13c	0.971
c644.01c	0.766
c644.02	0.805
c644.03c	1.041
c644.04	0.748
c644.05c	0.886
c644.07	1.175
c644.08	1.028
c644.09	0.913
c644.10	0.927
c644.11c	0.955
c644.13c	0.962
c644.16	0.938
c644.17c	0.941
c645.02	1.325
c645.03c	1.064
c645.04	0.829
c645.06c	0.968
c645.07	0.966
c645.08c	0.778
c645.09	0.901
c645.10	0.979
c645.11c	0.887
c645.12c	0.940
c645.13	1.023
c646.02	1.013
c646.03	1.192
c646.06c	1.295
c646.07c	0.623
c646.08c	1.029
c646.10c	0.779
c646.15c	1.071
c646.16	0.980
c646.16.rc	
c651.01c	0.614
c651.02	1.077
c651.03c	1.003
c651.04	1.129
c651.05c	1.169
c651.06	1.095
c651.07	
c651.09c	1.291
c651.10	1.198
c651.12c	1.179
c652.01	0.914
c660.02	1.262
c660.03c	1.081
c660.05	1.282
c660.06	1.180
c660.08	0.940
c660.09	0.904
c660.10	
c660.12c	0.992
c660.15	0.991
c660.16	1.076
c660.17c	0.952
c663.01c	1.042
c663.02	0.860
c663.05c	1.453
c663.06c	1.636
c663.07c	1.946
c663.08c	1.602
c663.09c	0.840
c663.10	0.912
c663.11	0.845
c663.13c	
c663.14c	
c663.15c	1.137
c663.16c	1.142
c664.02c	0.929
c664.03	0.894
c664.08c	0.674
c664.09	1.058
c664.10	0.936
c664.12c	1.019
c664.13	1.023
c664.14	0.777
c664.14.rc	0.960
c683.03	
c685.01	
c685.02	1.481
c685.03	1.398
c685.05	1.153
c685.06	0.704
c685.08	0.947
c688.01	0.908
c688.02c	1.105
c688.03c	1.489
c688.04c	0.907
c688.06c	1.153
c688.07c	1.230
c688.08	1.481
c688.09	
c688.10	1.261
c688.11	1.085
c688.12c	0.703
c688.14	
c688.14.rc	
c694.01c	0.653
c694.02	0.877
c694.03	1.026
c694.04c	0.700
c694.06c	1.101
c694.06c.rc	
c6b1.02	1.207
c6b1.03c	1.196
c6b1.04	0.851
c6b1.05c	1.265
c6b1.06c	1.106
c6b1.08c	0.788
c6b1.09c	0.967
c6b1.12c	0.932
c6b12.02c	1.103
c6b12.03c	1.948
c6b12.04c	1.160
c6b12.05c	1.092
c6b12.06c	0.950
c6b12.07c	1.214
c6b12.08	1.503
c6b12.09	0.946
c6b12.10c	0.968
c6b12.11	0.922
c6b12.12	0.963
c6b12.13	1.081
c6b12.14c	0.817
c6b12.15	
c6b12.15.rc	0.857
c6b12.18	0.851
c6c3.02c	1.412
c6c3.03c	1.476
c6c3.04	0.885
c6c3.05	1.057
c6c3.06c	
c6c3.07	
c6c3.08	1.079
c6c3.09	
c6c3.09.rc	0.995
c6c3.10c	0.794
c6f12.01	1.303
c6f12.04	1.003
c6f12.06	0.928
c6f12.07	0.792
c6f12.08c	0.963
c6f12.09	1.012
c6f12.13c	0.765
c6f12.14	0.923
c6f12.16c	0.810
c6f12.17	1.006
c6f6.01	1.090
c6f6.02c	0.967
c6f6.03c	0.703
c6f6.04c	1.873
c6f6.05	1.017
c6f6.06c	0.970
c6f6.09	1.005
c6f6.10c	0.910
c6f6.11c	0.980
c6f6.12	0.995
c6f6.13c	1.015
c6f6.13c.rc	
c6f6.16c	0.931
c6f6.18c	1.019
c6g10.02c	1.037
c6g10.03c	1.423
c6g10.04c	0.981
c6g10.05c	0.942
c6g10.06	
c6g10.07	0.765
c6g10.08	0.580
c6g10.09	0.875
c6g10.10c	0.987
c6g10.12c	0.674
c6g10.12c.rc	0.964
c6g9.01c	0.930
c6g9.02c	0.726
c6g9.03c	0.962
c6g9.04	1.021
c6g9.05	1.097
c6g9.06c	1.062
c6g9.08	0.871
c6g9.10c	0.819
c6g9.13c	1.159
c6g9.14	1.123
c6g9.15c	1.042
c6g9.16c	1.134
c70.01	0.832
c70.02c	0.571
c70.03c	0.730
c70.04c	
c70.05c	0.861
c70.06	1.164
c70.08c	
c70.09c	1.456
c70.10	1.271
c70.10.rc	1.387
c713.03	0.769
c713.04c	0.760
c713.05	0.948
c713.06	0.983
c713.07c	0.958
c713.08	0.950
c713.09	1.031
c713.10	0.902
c713.11c	1.015
c713.12	1.007
c725.01	0.880
c725.03	0.906
c725.04	1.319
c725.05c	1.123
c725.06c	1.395
c725.08	1.257
c725.10	0.903
c725.12	0.984
c725.13c	1.024
c725.14	0.868
c725.15	0.789
c725.17c	0.929
c732.01	0.949
c732.02c	1.079
c736.01c	1.071
c736.02	0.856
c736.03c	1.017
c736.05	1.003
c736.06	1.191
c736.07c	1.418
c736.08	0.378
c736.09c	1.068
c736.10c	1.019
c736.11	1.206
c736.12c	1.000
c736.13	1.098
c736.15	1.494
c736.16	1.055
c737.01c	0.962
c737.02c	0.525
c737.03c	1.159
c737.05	1.011
c737.06c	1.145
c737.07c	
c737.08	0.845
c74.02c	
c74.03c	1.082
c74.04	1.018
c74.09	
c750.01	1.470
c750.02c	
c750.03c	
c750.04c	
c750.05c	0.923
c750.06c	1.078
c750.07c	
c750.08c	1.218
c757.02c	1.106
c757.03c	0.654
c757.04	
c757.05c	1.270
c757.06	1.045
c757.08	1.095
c757.09c	0.769
c757.10	1.344
c757.11c	1.042
c757.12	1.439
c757.13	
c757.13.rc	1.352
c757.14	0.706
c776.03	0.822
c776.05.b	1.178
c776.06c	1.199
c776.07	1.011
c776.08c	0.824
c776.10c	0.959
c776.14	0.988
c776.15c	0.743
c776.16	0.989
c776.17	0.762
c777.01c	1.019
c777.02	1.173
c777.03c	1.094
c777.04	1.237
c777.06c	1.047
c777.07	1.024
c777.08c	0.934
c777.09c	0.723
c777.11	1.129
c777.12c	0.922
c777.15	0.848
c777.15.rc	
c777.17c	0.963
c790.01	1.149
c790.03	0.770
c790.04c	0.984
c794.01c	1.210
c794.03	1.056
c794.04c	1.368
c794.06	1.094
c794.07	0.875
c794.08	0.955
c794.10	1.116
c794.11c	1.140
c794.13	1.002
c794.14	0.730
c794.15	1.031
c7d4.02c	0.848
c7d4.02c.rc	
c7d4.03c	1.016
c7d4.04	1.119
c7d4.05	1.079
c7d4.06c	0.942
c7d4.06c.rc	1.348
c7d4.08	1.241
c7d4.09c	1.056
c7d4.10	0.885
c7d4.11c	1.044
c7d4.12c	1.288
c7d4.13c	0.984
c7d4.14c	1.179
c7d4.15c	
c800.01	0.741
c800.02	1.314
c800.06	0.632
c800.07c	0.836
c800.08	0.874
c800.10c	0.925
c800.11	0.984
c800.12c	0.942
c800.13	1.240
c800.14c	1.024
c806.01	0.902
c806.02c	1.222
c806.04c	0.975
c806.05	1.017
c806.06c	0.852
c806.08c	1.080
c806.10	1.079
c806.11	1.057
c821.03c	1.182
c821.05	0.859
c821.07c	
c821.11	0.873
c823.02	0.870
c823.04	0.798
c823.06	0.903
c823.07	0.879
c823.08c	0.708
c823.09c	1.140
c823.10c	0.862
c823.11	0.826
c823.12	0.972
c823.13c	0.811
c823.14	0.883
c823.16c	1.145
c824.01	1.209
c824.02	1.075
c824.03c	1.015
c824.04	1.015
c824.06	1.002
c824.07	0.985
c824.08	1.025
c824.09c	1.031
c825.01	0.802
c825.02	1.014
c825.04c	1.241
c825.05c	1.224
c83.01	0.906
c83.03c	1.064
c83.04	1.307
c83.05	1.032
c83.06c	0.898
c83.07	
c83.08	0.870
c83.09c	0.995
c83.10	0.936
c83.11	1.055
c83.12	
c83.12.rc	
c83.13	0.869
c83.15	0.816
c83.16c	1.185
c83.17	0.985
c83.18c	0.952
c83.19c	1.426
c830.01c	0.908
c830.03	1.648
c830.04c	
c830.05c	1.713
c830.06	0.974
c830.08c	0.836
c830.09c	1.428
c830.10	0.921
c830.11c	0.828
c830.12	1.078
c839.01	1.058
c839.02	1.151
c839.03c	0.821
c839.07	0.846
c839.08c	0.974
c839.09c	1.115
c839.10	0.833
c839.11c	0.856
c839.12	0.878
c839.14c	1.024
c839.16	0.912
c839.17c	0.947
c869.01	1.314
c869.02c	2.174
c869.03c	
c869.04	
c869.05c	1.128
c869.06c	1.489
c869.07c	1.692
c869.08	1.521
c869.09	0.776
c869.10c	
c869.10c.rc	1.191
c869.11	0.909
c887.01	0.978
c887.02	0.988
c887.03c	0.972
c887.04c	1.120
c887.05c	0.965
c887.07	1.009
c887.08	0.963
c887.09c	1.197
c887.11	1.127
c887.12	1.131
c887.13c	0.974
c887.15c	0.672
c887.16	1.067
c887.17	0.579
c887.18c	1.049
c887.19	1.013
c887.19.rc	1.071
c887.21c	1.232
c890.01c	1.003
c890.03	1.178
c890.05	0.702
c890.06	
c890.07c	0.888
c895.01	0.878
c895.03c	0.985
c895.06	0.921
c895.08c	1.226
c895.09c	1.117
c8c9.01	1.320
c8c9.02	
c8c9.04	1.245
c8c9.05	0.852
c8c9.06c	1.057
c8c9.07	0.866
c8c9.09c	1.075
c8c9.10c	0.727
c8c9.11	0.980
c8c9.12c	1.227
c8c9.16c	1.226
c8c9.17c	0.966
c8c9.19	0.979
c8c9.20	
c8d2.01	0.948
c8d2.02c	1.054
c8d2.05c	0.932
c8d2.06	0.838
c8d2.07c	1.015
c8d2.09c	0.972
c8d2.10c	0.849
c8d2.11	1.052
c8d2.12c	0.846
c8d2.13	0.873
c8d2.15	1.008
c8d2.16c	0.733
c8d2.17	0.884
c8d2.18c	0.806
c8d2.19	1.305
c8d2.22	0.866
c8e11.01c	1.060
c8e11.04c	0.979
c8e11.05c	1.013
c8e11.06	1.285
c8e11.08c	
c8e11.09c	
c8e11.11	0.868
c8e4.01c	0.534
c8e4.02c	1.341
c8e4.03	0.603
c8e4.04	0.915
c8e4.05c	0.961
c8e4.06	0.893
c8e4.07c	0.954
c8e4.10c	2.093
c8f11.02c	0.898
c8f11.04	0.646
c8f11.05c	1.128
c8f11.06	1.144
c8f11.08c	0.994
c8f11.09c	0.918
c9.02c	0.977
c9.05	1.053
c9.06c	0.894
c9.07c	0.820
c9.07c.rc	
c9.08c	0.928
c9.09	0.831
c9.10	0.607
c9.10.rc	
c9.11	1.022
c9.12c	1.022
c902.02c	1.033
c902.03	0.989
c902.04	0.934
c902.05c	1.044
c902.06	0.937
c922.01	0.955
c922.02c	1.455
c922.03	0.908
c922.04	0.927
c922.05c	0.814
c922.06	1.068
c922.07c	0.756
c926.02	0.903
c926.05c	0.900
c926.06c	0.896
c926.07c	1.142
c926.08c	0.687
c947.01	1.121
c947.03c	0.922
c947.04	1.386
c947.05c	0.970
c947.06c	1.051
c947.07	0.919
c947.08c	1.146
c947.09	0.735
c947.10	1.396
c947.11c	1.036
c947.13	1.133
c947.14c	0.903
c947.15c	0.799
c955.01c	0.855
c959.03c	0.878
c959.04c	1.011
c959.05c	1.646
c959.06c	1.256
c959.10	0.925
c962.01	0.983
c962.05	1.082
c965.01	0.883
c965.03	0.978
c965.04c	0.851
c965.06	1.097
c965.07c	1.804
c965.08c	1.200
c965.09	0.787
c965.10	
c965.11c	
c965.12	0.755
c965.12.rc	
c965.13	0.789
c965.14c	0.787
c965.15	0.944
c970.02	1.068
c970.03	0.809
c970.06	1.024
c970.07c	1.117
c970.08	1.096
c970.09	1.208
c970.10c	0.980
c970.12	1.147
c977.01	0.932
c977.02	1.462
c977.03	
c977.04	1.661
c977.05c	1.450
c977.06	1.058
c977.07c	1.329
c977.08	1.266
c977.09c	0.928
c977.11	0.841
c977.12	0.782
c977.13c	1.746
c977.14c	1.481
c977.15	1.450
c977.17	1.174
c9b6.03	0.872
c9b6.04c	0.807
c9b6.06	1.010
c9b6.07	0.784
c9b6.09c	1.113
c9b6.11c	0.828
c9b6.12c	1.239
c9b6.13	1.199
c9e9.01	1.290
c9e9.02	1.592
c9e9.04	0.975
c9e9.05	1.138
c9e9.09c	1.044
c9e9.15	1.128
c9e9.15.rc	1.127
c9e9.17c	1.587
c9g1.05	0.998
c9g1.06c	0.921
c9g1.07	1.011
c9g1.08c	1.123
c9g1.10c	1.312
c9g1.12	0.763
c9g1.13c	0.953
cad1: hmt2	0.803
cal1: cnx1	1.049
cam1	1.037
cap	0.999
car1	0.864
car1: sod1	0.781
cbh1: cbh	1.422
cbh2	1.246
ccr1	0.785
cct1	0.974
cct2	0.902
cct3	0.926
cct4	0.886
cct5	1.007
cct6	0.874
cct7	0.941
cct8	0.828
cdb4	0.739
cdc1	0.935
cdc10	1.367
cdc12	1.044
cdc13	0.832
cdc13.rc	1.243
cdc14	1.057
cdc15	0.915
cdc15.rc	1.135
cdc16	1.395
cdc17	1.142
cdc18	0.890
cdc18.rc	1.358
cdc19.6.bud.61	
cdc2.1.bud.56	
cdc2.7.bud.31	
cdc20	1.165
cdc21: mcm4	1.074
cdc22	1.018
cdc22.rc	1.386
cdc23	1.110
cdc24	1.046
cdc25	0.974
cdc25.rc	
cdc27	0.981
cdc28: prp8	1.102
cdc2: swo2: pi002	0.954
cdc3	0.912
cdc37	0.907
cdc37.rc	1.135
cdc4	0.992
cdc42	0.888
cdc5	0.890
cdc6: pol3: pold: mis10	0.997
cdc7	1.129
cdc8	1.020
cdm1	2.189
cdr1: nim1	1.129
cdr1: nim1.rc	
cdr2	0.985
cds1	1.159
cdt1	
cdt1.rc	
cdt2	0.773
cdt2.rc	1.433
ceg1: pce1	1.043
cek1	1.131
cgs1	1.470
cgs2: pde1	0.960
chc1	1.000
chk1: rad27	1.270
cho1	0.877
cho1.rc	1.038
cho2	0.961
chp1	1.707
chp2	1.033
chs1	
chs2	1.027
chs5	0.842
cid1	1.263
cid11	1.479
cid12	
cid13	0.796
cid13.rc	1.422
cid14	0.902
cid16	1.095
cid2: cid2	0.930
cig1	0.874
cig2: cyc17	0.973
cig2: cyc17.rc	
cka1: orb5	0.970
ckb1	0.937
cki1	0.895
cki2	0.833
cki3	0.933
clc1	1.010
clr3	1.069
clr4	1.327
clr6	1.184
cmb1	0.964
cmk1	1.208
cmk2	1.184
cnd1	1.122
cnd2	0.966
cnd3	0.995
cnp1	1.006
cnp1.rc	1.604
cof1	0.862
cor1	1.323
cox15	0.954
cox1i1a	
cox4	0.697
cpp1	1.235
cps1: drc1: bgs1	0.871
cpt2r1.02	1.496
cpt2r1.03	
cpt2r1.04c	1.106
cpt2r1.05c	
cpt2r1.06c	
cpt2r1.07c	1.212
cpt2r1.08c	
cpt2r1.09c	
cpt2r1.10	0.984
crb3	
crk1: mop1: mcs6	1.192
crm1: caf2	0.808
crn1	1.010
csh3	1.083
csk1	1.094
csn1	1.101
csn2	1.134
csn3	0.971
csn4	0.959
csn5	0.999
csn7a	1.196
csn7b	0.820
csx1	0.941
csx2	1.224
cta1	2.983
cta3	1.205
ctf1	1.029
ctf1.rc	1.152
ctf8	0.912
ctokyo_453.18	0.674
ctr4	0.835
ctr4.rc	
cuf1	0.989
cunk12.01	0.886
cunk4.08	1.430
cunk4.09	0.936
cunk4.10	1.002
cunk4.11c	1.226
cunk4.11c.rc	1.255
cunk4.12c	1.074
cunk4.13c	1.192
cunk4.14	1.039
cunk4.15	0.941
cunk4.16c	1.406
cunk4.17	0.675
cunk4.18	0.711
cunk4.19	1.326
cut1	1.005
cut11	0.824
cut12: stf1	0.967
cut14	1.091
cut15	1.138
cut17	1.046
cut2	0.994
cut20	1.137
cut3	
cut4	1.450
cut6	0.601
cut7	0.932
cut8	0.897
cut9	1.245
cwf10	1.111
cwf2	1.341
cwf4: syf3	0.889
cwg2	0.996
cwl1	1.043
cwp1	0.988
cyc1	0.646
cyp51	0.727
cyr1: git2	1.079
dad4	0.874
dak1	0.792
dak2	1.391
dbp2	0.624
dbp4	1.052
dbr1	1.094
ddi1	1.101
dfp1: rad35: him1	0.969
dfr1	0.715
dg.cen.repeat	1.449
dg.cen.repeat.rc	
dh.cen.repeat-matk	1.153
dh.cen.repeat-matk.rc	1.226
dhc1	
dhp1	1.088
dim1: c16a11.05c	0.926
dim1: c336.02	0.731
din1	
dis1	1.229
dis2: bws1	0.955
dis2: bws1.rc	1.256
dis3	0.829
dlc1	0.849
dld1: dldh	0.878
dma1	1.577
dmc1: dmp1	1.318
dmf1: mid1	1.148
dna2	0.969
dpm1	0.882
dps	0.872
dsk1	1.010
dss1	0.836
eca39	0.799
ecm2: cwf5	1.277
ef1-b	0.950
ef1a-b	0.975
eft2-1	0.830
eft2-2	0.825
emp24	0.903
end3	1.076
eng1	0.850
eng2	1.059
eno1	1.076
erd2	0.850
erg24	0.901
erg7	0.945
erg9	1.080
erv14	0.923
erv25	0.966
esc1	0.685
esc1.rc	0.863
eso1	0.895
etd1	1.045
exg1	0.845
exg2	1.021
exg3	1.290
exo1	0.901
exo2	
exo70	1.045
fas1	0.977
fat1	0.862
fba1	1.101
fbp1	1.341
fet5	0.957
fib	0.989
fim1	1.065
fin1	1.076
fin1.rc	1.425
fio1	0.671
fio1.rc	
fip1	0.558
fkbp39	0.593
fnx1	1.003
for3	1.358
frp1	0.590
fur4	0.911
fus1	1.079
gaf1	0.966
gaf2	1.200
gap1: src1: sar1	1.154
gar1	0.758
gar2	0.729
gcs1	1.139
gdi1: sec19	1.103
gfp(s65t)	
ght1	1.563
ght2	1.250
ght3	1.667
ght4	1.263
ght5	0.805
ght6: meu12	0.924
git11	1.177
git3	1.010
git5	1.328
git7	0.870
gln1	0.682
gma12	0.896
gms1	0.824
gna1: spgna1	1.027
gos1	1.102
gpa1	1.105
gpa2: git8	1.266
gpd1	1.634
gpd1: tdh1	
gpd2	0.716
gpd3	1.399
gpi1	1.330
gpi8	1.122
gpm1	1.013
gpt	0.897
gpt1	0.987
gpx1	1.007
grd19	1.050
grx1	1.039
gsa1: gsh2	1.079
gst	
gti1	1.461
gtp1	0.872
gtr1	1.051
gtr2	0.989
gua1	
gua1.rc	0.953
gut2	0.786
h3.1: hht1	0.915
h3.1: hht1.rc	1.005
h3.2: hht2	0.950
h3.3: hht3	0.976
h4.1: hhf1	0.777
h4.1: hhf1.rc	0.868
h4.2: hhf2	0.868
h4.3: hhf3	0.793
h4.3: hhf3.rc	1.158
hba1: caf1	0.903
hcs	0.906
hda1.4.bud.51	
hda1: phd1	1.179
hem2	1.006
hhp1	0.980
hhp2	1.041
his1	0.734
his2	0.796
his3: pi009	0.776
his5	0.821
his6	0.843
his7	0.970
hmg1	0.804
hmt1	1.206
hob1	1.008
hob3	0.912
hog1.1.bud.30	
hog1.7.bud.70	
hos1: ryh1	0.945
hos3	0.982
hrp1	0.964
hrp3	0.899
hsf	1.096
hsk1	1.179
hsp10	1.076
hsp16	1.427
