Gene name	Mean of ratios
c19a8.13	0.946
c19a8.14	1.046
c19a8.15	1.093
c19b12.01	1.294
c19b12.02c	0.563
c19b12.05c	1.023
c19b12.06c	1.038
c19b12.07c	0.874
c19b12.08	0.878
c19b12.10	0.984
c19b12.11c	1.152
c19b12.12c	
c19c2.04c	1.501
c19c2.06c	1.346
c19c2.08	1.232
c19c2.09	0.962
c19c2.10	0.800
c19c2.11c	0.999
c19c2.12	1.073
c19c2.13c	1.161
c19c7.01	0.906
c19c7.02	0.792
c19c7.04c	0.318
c19c7.05	
c19c7.06	1.460
c19c7.07c	1.151
c19c7.08c	0.964
c19c7.10	0.934
c19c7.11	1.000
c19c7.12c	0.901
c19d5.02c	1.001
c19d5.04	0.823
c19d5.05c	1.152
c19d5.07	0.867
c19d5.10c	0.977
c19e9.01c	1.013
c19f5.02c	1.281
c19f5.03	1.031
c19f5.04	0.966
c19f5.04.rc	0.981
c19f8.02	0.998
c19f8.03c	1.032
c19f8.04c	0.892
c19f8.05	1.031
c19g12.03	0.977
c19g12.04	1.263
c19g12.05	1.566
c19g12.08	1.121
c19g12.08.rc	1.268
c19g12.09	0.443
c19g12.11	0.946
c19g12.12	0.920
c19g12.13c	0.962
c19g12.17c	1.161
c19g7.02	1.022
c19g7.04	1.470
c19g7.04.rc	1.729
c19g7.06	0.940
c19g7.07c	1.215
c19g7.08c	1.005
c19g7.10c	
c19g7.11c	0.862
c19g7.12c	0.968
c19g7.13	0.852
c19g7.14c	0.939
c19g7.15	1.111
c19g7.16	1.116
c1a4.04	0.842
c1a4.05	0.943
c1a4.06c	1.056
c1a4.07c	1.127
c1a4.09	1.109
c1a4.11c	1.136
c1a6.01c	1.090
c1a6.02	1.302
c1a6.03c	0.884
c1a6.04c	1.194
c1a6.05c	1.076
c1a6.07	1.205
c1a6.08c	1.052
c1a6.11	
c1b1.02c	0.866
c1b1.03c	1.130
c1b1.04c	1.073
c1b2.02c	0.964
c1b2.03c	1.167
c1b2.04	1.121
c1b3.01c	1.123
c1b3.02c	1.061
c1b3.04c	1.363
c1b3.05	1.038
c1b3.05.rc	1.186
c1b3.06c	0.689
c1b3.08	0.773
c1b3.08.rc	1.246
c1b3.09c	1.050
c1b3.10c	0.987
c1b3.13	1.206
c1b3.15c	1.067
c1b3.16c	1.274
c1b3.17	1.115
c1b3.18c	1.128
c1b3.20	0.767
c1b9.03c	1.328
c1d4.02c	0.978
c1d4.03c	1.104
c1d4.05c	0.820
c1d4.07c	1.222
c1d4.08	0.995
c1d4.09c	1.002
c1d4.10	1.111
c1d4.11c	1.107
c1d4.14	1.097
c1d7.01	0.936
c1d7.03	1.079
c1e11.03	0.877
c1e8.01	0.984
c1e8.02	1.079
c1e8.03c	1.025
c1e8.04c	0.612
c1e8.05	0.733
c1e8.05.rc	1.087
c1f12.01c	0.941
c1f12.02c	1.071
c1f12.03c	1.065
c1f12.04c	1.179
c1f12.05	0.732
c1f12.06c	0.833
c1f12.07	0.961
c1f12.08	1.157
c1f12.09	
c1f12.10c	0.904
c1f3.03	0.808
c1f3.04c	0.841
c1f3.05	
c1f3.06c	0.990
c1f3.07c	1.384
c1f3.08c	1.034
c1f3.09	0.968
c1f3.10c	0.932
c1f3.11	1.019
c1f5.02	0.919
c1f5.03c	1.071
c1f5.05c	0.973
c1f5.06	1.013
c1f5.07c	0.997
c1f5.11c	1.079
c1f7.01c	1.277
c1f7.02c	1.382
c1f7.03	0.866
c1f7.06	
c1f7.09c	0.718
c1f7.10	0.893
c1f7.11c	0.898
c1f7.12	0.401
c1f8.02c	0.177
c1f8.03c	0.463
c1f8.04c	0.196
c1f8.06	0.747
c1f8.07c	1.138
c1f8.08	0.962
c20f10.02c	1.052
c20f10.03	1.283
c20f10.04c	0.977
c20f10.05	0.993
c20f10.07	0.939
c20f10.08c	1.060
c20f10.10	1.302
c20g4.01	0.996
c20g4.03c	0.565
c20g4.05c	0.723
c20g8.02	0.879
c20g8.04c	1.184
c20g8.06	0.989
c20g8.07c	0.938
c20g8.08c	
c20g8.09c	1.305
c20h4.01	1.170
c20h4.02	0.754
c20h4.04	0.834
c20h4.05c	
c20h4.06c	1.038
c20h4.11c	0.643
c21.01	0.907
c21.02	0.883
c21.03c	1.028
c21.04	1.027
c21.07c	1.073
c21.08c	1.469
c211.01	0.939
c211.03c	0.958
c211.05	1.215
c211.06	0.975
c211.08c	0.897
c212.01c	1.316
c212.02	0.965
c212.03	1.198
c212.04c	0.816
c212.05c	
c212.06c	0.989
c212.07c	1.118
c212.08c	1.146
c212.09c	0.717
c212.10	0.960
c212.11	0.302
c215.01	1.064
c215.02	0.975
c215.06c	1.229
c215.07c	0.865
c215.08c	1.115
c215.09c	0.954
c215.10	0.937
c215.11c	0.230
c215.13	0.967
c215.14c	0.643
c216.01c	0.941
c216.02	0.907
c216.03	0.858
c216.04c	0.613
c21b10.02	0.926
c21b10.03c	0.881
c21b10.06c	0.846
c21b10.07	0.847
c21b10.08c	0.804
c21b10.09	0.895
c21b10.11	0.822
c21b10.13c	0.942
c21b10.13c.rc	0.950
c21c3.02c	1.140
c21c3.03	0.956
c21c3.04c	0.919
c21c3.06	0.922
c21c3.07c	1.042
c21c3.08c	1.312
c21c3.09c	0.971
c21c3.10c	1.038
c21c3.11	0.985
c21c3.12c	1.013
c21c3.14c	0.910
c21c3.15c	1.047
c21c3.16c	0.957
c21c3.17c	0.820
c21c3.19	0.877
c21c3.20c	0.797
c21d10.05c	0.824
c21d10.05c.rc	1.055
c21d10.06c	0.876
c21d10.07	0.916
c21d10.08c	1.133
c21d10.09c	1.005
c21d10.10	0.953
c21d10.11c	0.964
c21d10.13	1.152
c21e11.04	0.631
c21e11.05c	1.045
c21h7.01c	0.831
c21h7.02	1.014
c21h7.03c	0.962
c21h7.04	
c21h7.04.rc	1.357
c21h7.06c	0.907
c222.01	0.977
c222.02c	0.706
c222.03c	0.991
c222.04c	0.902
c222.05c	0.786
c222.06	1.213
c222.07c	
c222.08c	
c222.09	1.229
c222.11	1.145
c222.13c	1.086
c222.14c	0.947
c222.17c	
c227.01c	0.881
c227.02c	1.169
c227.03c	1.132
c227.04	0.926
c227.05	
c227.06	1.224
c227.08c	0.921
c227.09	1.284
c227.10	0.974
c227.11c	0.833
c227.12	1.149
c227.13c	1.097
c227.14	1.137
c227.15	0.962
c227.16c	1.000
c227.17c	1.094
c22a12.01c	0.976
c22a12.02c	0.965
c22a12.06c	1.040
c22a12.07c	1.057
c22a12.08c	0.941
c22a12.10	0.984
c22a12.12c	1.032
c22a12.13	0.862
c22a12.14c	0.979
c22a12.16	1.233
c22a12.17c	0.333
c22e12.01	0.991
c22e12.02	0.812
c22e12.03c	0.736
c22e12.04	
c22e12.06c	0.833
c22e12.08	1.047
c22e12.11c	
c22e12.12	1.179
c22e12.14c	1.137
c22e12.15	1.551
c22e12.16c	0.939
c22e12.17c	1.001
c22e12.18	1.281
c22e12.19	
c22f3.03c	1.089
c22f3.04	1.067
c22f3.06c	0.969
c22f3.07c	1.097
c22f3.08c	1.172
c22f3.11c	1.118
c22f3.13	0.828
c22f8.02c	0.912
c22f8.03c	1.614
c22f8.04	0.952
c22f8.04.rc	
c22f8.05	0.919
c22f8.07c	1.089
c22f8.09	1.188
c22f8.12c	0.918
c22g7.01c	0.986
c22g7.02	1.001
c22g7.03	1.287
c22g7.04	1.347
c22g7.05	1.342
c22g7.07c	0.849
c22g7.08	0.452
c22g7.09c	1.019
c22g7.10	0.813
c22g7.11c	0.369
c22h10.02	0.959
c22h10.04	0.887
c22h10.05c	
c22h10.06c	1.112
c22h10.08	1.102
c22h10.09	0.965
c22h10.11c	1.083
c22h10.13	0.289
c22h12.01c	0.809
c22h12.02	1.084
c22h12.03	0.862
c22h12.05c	0.926
c23a1.02c	1.155
c23a1.03	1.376
c23a1.04c	1.144
c23a1.05	0.866
c23a1.07	1.046
c23a1.09	1.030
c23a1.12c	1.044
c23a1.14c	0.635
c23a1.15c	0.863
c23a1.16c	0.922
c23a1.17	0.823
c23a1.18c	0.972
c23a6.14c	0.893
c23b6.01c	1.009
c23b6.02c	1.105
c23b6.04c	0.919
c23b6.06	0.942
c23c11.01	0.985
c23c11.03	1.158
c23c11.04c	1.030
c23c11.06c	0.447
c23c11.07	1.079
c23c11.09	1.070
c23c11.10	1.277
c23c11.12	0.948
c23c11.13c	1.049
c23c11.14	1.004
c23c11.17	0.809
c23c11.17.rc	0.986
c23c4.01	1.219
c23c4.03	1.000
c23c4.04c	1.082
c23c4.05c	0.823
c23c4.06c	1.365
c23c4.07	1.251
c23c4.08	0.978
c23c4.09c	1.081
c23c4.11	0.915
c23c4.14	0.980
c23c4.16c	0.741
c23c4.17	1.210
c23c4.19	
c23c4.19.rc	1.003
c23d3.01	0.990
c23d3.03c	1.286
c23d3.05c	0.455
c23d3.06c	1.441
c23d3.07	0.796
c23d3.08	1.132
c23d3.09	1.009
c23d3.11	0.766
c23d3.12	0.569
c23d3.13c	0.941
c23d3.14c	1.014
c23e2.02	1.108
c23e6.01c	0.892
c23e6.02	0.832
c23e6.03c	0.853
c23e6.04c	1.068
c23e6.05	1.334
c23e6.06c	0.758
c23e6.09	1.081
c23e6.10c	1.161
c23g3.02c	0.524
c23g3.03	0.555
c23g3.04	1.192
c23g3.05c	0.947
c23g3.06	1.110
c23g3.07c	0.966
c23g3.08c	0.677
c23g3.09	0.894
c23g3.10c	0.901
c23g3.12c	1.061
c23g7.01c	0.902
c23g7.02c	0.975
c23g7.03	1.063
c23g7.06c	0.838
c23g7.07c	1.251
c23g7.08c	1.242
c23g7.10c	0.208
c23g7.11	1.041
c23g7.13c	1.306
c23g7.14	0.831
c23g7.16	0.681
c23h3.02	0.921
c23h3.03c	1.027
c23h3.04	0.707
c23h3.05c	1.025
c23h3.07c	1.119
c23h3.08c	1.163
c23h3.09c	0.921
c23h3.10	1.435
c23h3.11c	0.986
c23h3.12c	1.081
c23h3.14	0.961
c23h4.01c	1.118
c23h4.02	0.921
c23h4.04	1.150
c23h4.05c	1.361
c23h4.08	1.233
c23h4.11c	0.970
c23h4.13c	0.986
c23h4.15	1.301
c23h4.16c	1.004
c23h4.17c	1.132
c23h4.19	0.666
c244.02c	1.304
c24b10.02c	
c24b10.03	0.950
c24b10.04	0.992
c24b10.05	0.984
c24b10.06	0.992
c24b10.07	
c24b10.08c	1.101
c24b10.10c	0.984
c24b10.11c	1.121
c24b10.12	1.007
c24b10.14c	1.114
c24b10.15	0.994
c24b10.16c	0.955
c24b10.18	1.161
c24b10.19c	1.156
c24b10.20	0.980
c24b11.02	1.020
c24b11.04c	0.809
c24b11.05	0.654
c24b11.07c	0.835
c24b11.08c	0.927
c24b11.09	1.232
c24b11.10c	0.757
c24b11.12c	0.975
c24c6.02	1.115
c24c6.03	1.291
c24c6.04	1.175
c24c6.08c	1.017
c24c6.09c	0.488
c24c6.10c	0.883
c24c6.11	0.845
c24c9.02c	1.076
c24c9.03	1.116
c24c9.04	0.857
c24c9.05c	1.158
c24c9.06c	1.072
c24c9.08	0.705
c24c9.09	1.009
c24c9.10c	0.998
c24c9.11	1.159
c24c9.12c	1.368
c24c9.13c	1.015
c24c9.14	0.893
c24c9.16c	1.026
c24h6.01c	0.957
c24h6.02c	1.158
c24h6.06	1.018
c24h6.08	1.002
c24h6.09	0.950
c24h6.10c	1.186
c24h6.11c	0.830
c24h6.13	0.812
c24h6.13.rc	0.995
c25a8.01c	1.078
c25a8.02	0.947
c25a8.03c	1.142
c25b2.01	1.017
c25b2.03	1.040
c25b2.04c	0.961
c25b2.06c	1.181
c25b2.07c	0.829
c25b2.08	0.628
c25b2.09c	1.462
c25b2.10	0.982
c25b2.11	0.934
c25b2.11.rc	
c25b2.12.c	1.077
c25b8.02	1.156
c25b8.03	0.682
c25b8.04c	1.131
c25b8.05	1.212
c25b8.06c	1.117
c25b8.07c	0.897
c25b8.08	
c25b8.09	0.802
c25b8.10	0.798
c25b8.11	0.777
c25b8.12c	1.123
c25b8.15c	1.124
c25b8.16	0.870
c25b8.17	1.021
c25b8.18	0.910
c25b8.19c	0.905
c25d12.01c	1.371
c25d12.02c	0.968
c25d12.06	
c25d12.06.rc	1.443
c25g10.01	0.701
c25g10.02	
c25g10.03	1.006
c25g10.08	1.149
c25h1.01c	0.655
c25h1.02	1.212
c25h1.03	0.978
c25h1.04	1.034
c25h1.06	0.953
c25h1.07	0.993
c25h1.08c	0.860
c25h2.03	0.992
c25h2.04c	1.392
c25h2.05	1.071
c25h2.06c	0.985
c25h2.08c	1.018
c25h2.09	0.915
c25h2.10c	1.026
c25h2.11c	0.989
c25h2.14	0.939
c25h2.15	1.172
c25h2.16c	1.109
c26a3.03c	1.064
c26a3.06	1.301
c26a3.08	1.072
c26a3.09c	0.903
c26a3.10	0.789
c26a3.11	1.041
c26a3.15c	1.135
c26a3.16	
c26a3.16.rc	0.982
c26f1.02	0.942
c26f1.04c	0.612
c26f1.05	0.930
c26f1.07	0.841
c26f1.08c	1.161
c26f1.09	0.946
c26f1.11	1.170
c26f1.12c	1.334
c26f1.12c.rc	1.624
c26f1.13c	1.215
c26f1.13c.rc	1.314
c26f1.14c	1.045
c26h5.01c	
c26h5.02c	1.017
c26h5.03	1.219
c26h5.04	0.842
c26h5.05	0.997
c26h5.06	1.346
c26h5.07c	0.960
c26h5.09c	0.921
c26h5.11	1.043
c26h5.12	1.037
c26h5.13c	0.784
c26h5.15	0.809
c26h8.04c	0.914
c26h8.05c	1.141
c26h8.06	0.978
c26h8.06.rc	1.048
c26h8.08c	1.306
c26h8.09c	0.929
c26h8.11c	0.940
c26h8.12	1.023
c26h8.13c	1.026
c26h8.14c	
c27.01c	0.935
c27.02c	0.954
c27.04	1.022
c27.05	0.963
c27.05.rc	1.316
c27.06c	1.011
c27b12.01c	0.920
c27b12.02	0.968
c27b12.03c	0.740
c27b12.04c	0.985
c27b12.05	0.919
c27b12.06	1.002
c27b12.07	0.959
c27b12.08	1.001
c27b12.09c	1.053
c27b12.10c	0.947
c27b12.11c	0.745
c27b12.12c	0.994
c27b12.14	0.904
c27d7.01c	0.966
c27d7.02c	0.854
c27d7.04	0.985
c27d7.05c	0.980
c27d7.06	0.976
c27d7.08c	1.142
c27d7.09c	0.726
c27d7.10c	0.658
c27d7.11c	1.453
c27d7.12c	1.349
c27e2.01	1.055
c27e2.02	1.178
c27e2.03c	1.201
c27e2.04c	1.503
c27e2.06c	0.914
c27e2.07	0.806
c27e2.11c	1.023
c27e2.12	
c27e2.13	1.022
c27f1.01c	0.920
c27f1.05c	0.648
c27f1.06c	1.266
c27f1.07	0.937
c27f1.08	0.708
c27f1.10	
c285.01c	0.577
c285.03	1.108
c285.04	0.820
c285.05	1.133
c285.10c	0.799
c285.11	0.684
c285.13c	0.998
c285.14	0.877
c285.17	1.168
c28e12.03	0.807
c28e12.04	0.955
c28e12.04.rc	1.004
c28f2.01c	1.114
c28f2.02	1.177
c28f2.05c	0.905
c28f2.07	0.961
c28f2.08c	0.785
c28f2.09	1.028
c28f2.10c	1.024
c28f2.11	1.166
c290.01c	0.998
c290.03c	1.109
c290.04	0.870
c290.04.rc	
c297.04c	
c297.05	
c29a10.02	0.903
c29a10.03c	0.822
c29a10.06c	0.950
c29a10.07	1.014
c29a10.08	0.887
c29a10.09c	1.042
c29a10.10c	1.048
c29a10.12	0.739
c29a10.13	1.020
c29a10.16c	1.067
c29a3.01	0.733
c29a3.03c	0.775
c29a3.05	1.113
c29a3.06	1.213
c29a3.07c	1.112
c29a3.08	0.729
c29a3.09c	0.940
c29a3.10c	1.009
c29a3.11c	1.196
c29a3.13	0.999
c29a3.15c	1.200
c29a3.16	1.313
c29a3.17	1.004
c29a3.18	1.223
c29a3.18.rc	1.368
c29a3.21	1.025
c29a4.03c	0.935
c29a4.04c	1.269
c29a4.05	1.059
c29a4.06c	0.966
c29a4.07	0.896
c29a4.09	1.075
c29a4.10	1.429
c29a4.11	
c29a4.12c	1.453
c29a4.13	0.963
c29a4.14c	0.907
c29a4.15	1.066
c29a4.16	0.950
c29a4.17c	0.747
c29a4.18	1.306
c29a4.19c	1.061
c29a4.20	1.265
c29b12.01	0.840
c29b12.02c	0.613
c29b12.04	0.911
c29b12.05c	
c29b12.08	0.734
c29b12.10c	0.780
c29b12.11c	0.939
c29b12.12	0.941
c29b12.13	0.880
c29b12.14c	0.739
c29b5.04c	0.835
c29e6.01	0.616
c29e6.02	0.888
c29e6.04	1.014
c29e6.05c	0.649
c29e6.06c	1.277
c29e6.07	1.104
c29e6.09	0.964
c29e6.10c	0.831
c2a9.02	0.318
c2a9.03	0.906
c2a9.04c	1.009
c2a9.05c	0.916
c2a9.06c	1.223
c2a9.07c	1.043
c2a9.07c.rc	1.137
c2a9.09	0.983
c2a9.10	0.947
c2a9.10.rc	1.291
c2a9.13	1.129
c2c4.01	1.037
c2c4.04c	0.824
c2c4.05	0.957
c2c4.06c	1.072
c2c4.07c	1.011
c2c4.08	1.152
c2c4.09	0.880
c2c4.10c	1.036
c2c4.11c	1.088
c2c4.12c	1.216
c2c4.13	0.993
c2c4.14c	0.867
c2c4.15c	0.649
c2c4.17c	0.754
c2d10.01c	1.011
c2d10.02	1.134
c2d10.03c	1.001
c2d10.04	0.598
c2d10.07c	
c2d10.08c	1.094
c2d10.09	1.114
c2d10.11c	0.991
c2d10.13	1.183
c2d10.15c	1.186
c2d10.16	1.119
c2d10.17	1.042
c2d10.19c	1.097
c2e12.03c	0.809
c2e1p3.01	0.504
c2e1p3.02c	1.089
c2e1p3.04	0.630
c2e1p3.05c	1.407
c2e1p5.01c	0.855
c2e1p5.02c	0.950
c2e1p5.03	1.045
c2e1p5.03.rc	1.020
c2e1p5.05	1.110
c2f12.02c	0.945
c2f12.02c.rc	1.124
c2f12.03c	0.837
c2f12.03c.rc	1.104
c2f12.05c	0.882
c2f12.10	1.092
c2f12.12c	1.224
c2f12.15c	0.790
c2f12.16	0.982
c2f3.01	0.928
c2f3.02	1.018
c2f3.04c	0.943
c2f3.05c	1.001
c2f3.07c	0.852
c2f3.08	0.794
c2f3.08.rc	1.160
c2f3.09	1.021
c2f3.10	0.921
c2f3.11	0.907
c2f3.12c	1.119
c2f3.13c	1.240
c2f3.14c	1.037
c2f3.15	1.023
c2f3.16	0.883
c2f3.17	1.102
c2f7.02c	0.914
c2f7.04	1.033
c2f7.04.rc	1.542
c2f7.05c	0.956
c2f7.06c	0.611
c2f7.07c	0.957
c2f7.08c	1.062
c2f7.09c	1.051
c2f7.10	1.104
c2f7.13c	1.220
c2f7.14c	1.081
c2f7.14c.rc	1.412
c2f7.15	1.070
c2f7.16c	0.797
c2f7.17	1.080
c2f7.17.rc	1.030
c2g11.01	0.907
c2g11.02	1.289
c2g11.04	0.926
c2g11.05c	0.829
c2g11.09	0.869
c2g11.10c	1.081
c2g11.13	0.970
c2g11.14	0.856
c2g11.14.rc	1.000
c2g11.15c	1.062
c2g2.02	0.984
c2g2.04c	0.859
c2g2.07c	0.862
c2g2.09c	1.130
c2g2.10c	1.081
c2g2.11	0.999
c2g2.12	1.063
c2g2.13c	1.048
c2g2.14	0.937
c2g2.15c	1.134
c2g2.16	0.903
c2g2.17c	0.639
c2g5.01	1.022
c2g5.02c	0.790
c2g5.03	1.198
c2g5.04c	0.949
c2g5.05	1.112
c2h10.01	2.240
c2h10.02c	1.026
c2h8.02	1.007
c2h8.03	1.020
c2h8.04	1.025
c30.02c	1.292
c30.03c	1.045
c30.04c	1.028
c306.02c	0.691
c306.04c	0.976
c306.05c	0.915
c306.06c	1.027
c306.07c	1.137
c306.08c	0.885
c306.11	0.976
c306.11.rc	0.992
c30b4.01c	0.859
c30b4.02c	0.843
c30b4.03c	1.091
c30b4.04c	0.918
c30b4.05	0.599
c30b4.06c	1.112
c30b4.07c	1.100
c30b4.08	
c30b4.08.rc	1.021
c30c2.02	1.310
c30c2.03	1.025
c30c2.04	1.225
c30c2.06c	1.002
c30c2.07	0.750
c30c2.08	0.871
c30d10.02	0.955
c30d10.03c	0.933
c30d10.04	1.009
c30d10.05c	0.854
c30d10.07c	1.050
c30d10.08	0.894
c30d10.09c	0.935
c30d10.12c	0.946
c30d10.14	0.762
c30d10.15	1.192
c30d10.16	0.889
c30d10.17c	1.069
c30d10.19c	0.896
c30d10.20	0.931
c30d11.02c	
c30d11.03	
c30d11.06c	0.959
c30d11.08c	0.926
c30d11.09	1.194
c30d11.11	1.197
c30d11.14c	1.085
c30d11.15c	1.164
c317.01	1.175
c31a2.02	1.367
c31a2.03	0.995
c31a2.04c	0.868
c31a2.06	1.149
c31a2.07c	1.309
c31a2.08	0.994
c31a2.10	1.045
c31a2.12	1.140
c31a2.14	0.954
c31a2.15c	1.044
c31a2.16	1.126
c31a2.16.rc	
c31e1.01c	0.869
c31e1.05	1.067
c31f10.01	0.995
c31f10.02	0.863
c31f10.03	0.910
c31f10.04c	1.049
c31f10.05	1.166
c31f10.07	0.925
c31f10.08	1.058
c31f10.09c	0.918
c31f10.10c	0.779
c31f10.12	1.067
c31f10.13c	1.007
c31f10.14c	
c31f10.15c	0.911
c31f10.16	1.001
c31f10.17c	1.063
c31f12.01	0.919
c31g5.02	0.883
c31g5.04	1.059
c31g5.05c	0.998
c31g5.06	0.968
c31g5.07	
c31g5.10	1.035
c31g5.15	1.133
c31g5.18c	0.658
c31g5.19	1.112
c31g5.19.rc	1.118
c31g5.21	0.780
c31h12.01	1.134
c31h12.02c	0.973
c31h12.03c	0.977
c31h12.06	1.289
c320.02c	0.741
c320.03	1.402
c320.04c	1.052
c320.05	0.874
c320.06	0.979
c320.08	0.943
c320.09	
c320.11c	1.252
c320.12	1.180
c320.14	1.041
c323.01c	1.144
c323.02c	0.861
c323.03c	1.185
c323.04	0.896
c323.05c	0.884
c323.07c	0.739
c323.08	0.986
c328.02	0.910
c328.04	1.120
c328.05	0.831
c328.06	0.975
c328.07c	0.853
c328.08c	1.142
c328.09	1.166
c32a11.01	1.254
c32a11.02c	0.566
c32a11.03c	0.932
c32c12.03c	0.900
c32f12.01c	0.926
c32f12.07c	0.895
c32f12.08c	
c32f12.10	0.884
c32f12.12c	1.007
c32f12.15	1.011
c330.02	0.924
c330.03c	1.019
c330.07c	1.172
c330.09	1.214
c330.10	1.145
c330.11	0.925
c330.12c	1.193
c330.13	1.103
c330.19c	1.086
c336.01	0.991
c336.05c	0.984
c336.09c	0.998
c336.11	0.873
c336.13c	1.064
c336.14c	0.904
c337.02c	1.118
c337.03	0.913
c337.04	0.862
c337.06c	0.999
c337.07c	0.905
c337.09	0.971
c337.10c	0.764
c337.11	1.185
c337.12	
c337.15c	
c337.17c	
c337.19	0.986
c337.20	0.993
c338.02	1.086
c338.03c	
c338.06c	0.641
c338.07c	1.147
c338.08	0.674
c338.08.rc	
c338.10c	1.149
c338.12	0.482
c338.13	1.134
c338.14	1.177
c338.15	1.016
c338.18	0.503
c338.19	0.734
c342.01c	0.978
c342.02	1.166
c342.03	1.051
c342.04	0.877
c342.04.rc	0.971
c342.06c	0.961
c343.01c	1.021
c343.02	0.965
c343.03	1.118
c343.04c	0.843
c343.06c	0.775
c343.07	1.063
c343.08c	1.131
c343.09	0.846
c343.11c	1.130
c343.13	1.135
c343.14c	1.086
c343.15	1.110
c343.16	1.187
c343.17c	1.029
c343.18	1.058
c343.20	0.907
c354.03	0.970
c354.04	1.101
c354.05c	1.072
c354.06	0.879
c354.07c	1.121
c354.08c	1.267
c354.09c	0.749
c354.10	1.039
c354.11c	1.193
c354.13	0.766
c354.15	0.932
c359.01	1.107
c359.02	1.088
c359.03c	1.204
c359.04c	1.381
c359.05	0.721
c359.06	1.235
c36.01c	1.429
c36.02c	1.701
c36.03c	0.735
c36.04	0.870
c36.06c	1.013
c36.07	1.246
c36.08c	1.013
c36.10	1.091
c36.11	0.828
c364.01	1.286
c364.02c	0.812
c364.04c	0.906
c364.06	1.274
c364.07	1.172
c365.01	0.955
c365.02c	1.004
c365.04c	1.057
c365.07c	1.033
c365.08c	0.862
c365.09c	0.932
c365.10	1.048
c365.11	1.114
c365.12c	0.882
c365.14c	1.192
c365.16	1.323
c365.20c	0.976
c36b7.01	1.053
c36b7.02	1.078
c36b7.03	0.951
c36b7.04	1.144
c36b7.05c	0.725
c36b7.06c	1.133
c36b7.08c	1.058
c36b7.09	0.887
c3a11.01	
c3a11.01.rc	0.829
c3a11.03	1.118
c3a11.04	0.954
c3a11.07	1.353
c3a11.09	0.786
c3a11.09.rc	1.034
c3a11.10c	0.589
c3a11.11c	0.947
c3a12.01	0.800
c3a12.02	1.088
c3a12.03c	1.004
c3a12.04c	0.956
c3a12.05c	0.750
c3a12.06c	0.919
c3a12.08	0.791
c3a12.09c	1.319
c3a12.12	1.011
c3a12.13c	1.081
c3a12.16c	1.177
c3a12.17c	0.931
c3a12.19	0.995
c3b8.01c	1.020
c3b8.03	1.021
c3b8.04c	1.026
c3b8.05	0.789
c3b8.06	1.118
c3b8.07c	0.924
c3b8.08	0.941
c3b8.09	1.189
c3b8.10c	0.968
c3b8.11	0.926
c3b8.12	0.888
c3b8.13c	1.128
c3b9.01	0.870
c3b9.02c	0.936
c3b9.03	1.161
c3b9.04	1.227
c3b9.05	0.993
c3b9.06c	0.833
c3b9.08c	1.004
c3b9.12	1.014
c3b9.14c	0.972
c3b9.15c	0.838
c3b9.16c	0.872
c3b9.17	0.981
c3b9.18c	0.988
c3b9.19	1.086
c3b9.21	1.222
c3c7.01c	0.803
c3c7.02c	0.805
c3c7.04	0.935
c3c7.05c	
c3c7.06c	1.006
c3c7.07c	1.269
c3c7.08c	1.180
c3c7.09	1.115
c3c7.10	0.979
c3c7.13c	0.578
c3d6.01	1.142
c3d6.02	1.065
c3d6.03c	1.043
c3d6.04c	0.914
c3d6.05	1.101
c3d6.06c	1.004
c3d6.07	0.982
c3d6.08c	1.064
c3d6.10	1.148
c3d6.11c	0.688
c3d6.12	1.133
c3d6.13c	0.783
c3d6.16	1.345
c3e7.01	0.930
c3e7.04c	0.999
c3e7.05c	1.106
c3e7.06c	0.848
c3e7.07c	1.031
c3e7.09	0.980
c3e7.10	1.140
c3e7.11c	1.425
c3e7.12c	0.932
c3e7.13c	1.140
c3f10.03	1.175
c3f10.05c	0.898
c3f10.06c	1.025
c3f10.07c	0.834
c3f10.08c	0.980
c3f10.11c	0.948
c3f10.12c	0.783
c3f10.13	0.977
c3f10.14	
c3f10.15c	0.973
c3f10.15c.rc	1.358
c3f10.16c	1.189
c3f10.17	1.109
c3f10.17.rc	1.198
c3f6.01c	1.152
c3f6.02c	0.879
c3f6.04c	1.177
c3f6.05	0.896
c3f6.05.rc	1.213
c3g6.03c	1.050
c3g6.05	0.862
c3g6.07	0.525
c3g6.08	0.842
c3g6.09c	
c3g6.10c	1.085
c3g6.11	1.062
c3g9.01	
c3g9.02	0.812
c3g9.04	
c3g9.05	0.911
c3g9.06	1.078
c3g9.08	
c3g9.10c	1.123
c3g9.11c	0.659
c3g9.12	0.856
c3g9.13c	
c3g9.15c	1.023
c3h1.02c	1.046
c3h1.03	1.017
c3h1.04c	1.007
c3h1.05	1.012
c3h1.06c	0.834
c3h1.08c	0.895
c3h1.09c	0.898
c3h1.10	1.042
c3h1.10.rc	1.272
c3h1.11	0.480
c3h1.12c	0.818
c3h1.13	0.956
c3h1.14	0.813
c3h5.02	0.976
c3h5.04	0.894
c3h5.08c	1.019
c3h5.09c	0.757
c3h5.11	0.922
c3h7.02	1.312
c3h7.03c	1.106
c3h7.04	0.996
c3h7.05c	0.756
c3h7.06c	0.859
c3h7.07c	1.191
c3h7.08c	0.957
c3h7.09	0.812
c3h7.10	1.008
c3h7.11	1.093
c3h7.12	0.874
c3h7.13	0.953
c3h7.14	
c3h7.16	0.905
c3h7.17c	1.084
