Gene name	Mean of ratios
c19b12.05c	1.031
c19b12.06c	1.063
c19b12.07c	0.693
c19b12.08	1.099
c19b12.10	0.992
c19b12.11c	0.297
c19b12.12c	
c19c2.04c	1.565
c19c2.06c	0.904
c19c2.08	1.082
c19c2.09	1.618
c19c2.10	1.073
c19c2.11c	1.983
c19c2.12	0.843
c19c2.13c	0.697
c19c7.01	0.714
c19c7.02	1.111
c19c7.04c	0.390
c19c7.05	
c19c7.06	0.774
c19c7.07c	0.726
c19c7.08c	0.944
c19c7.10	1.630
c19c7.11	1.018
c19c7.12c	0.751
c19d5.02c	1.052
c19d5.04	0.724
c19d5.05c	0.785
c19d5.07	0.893
c19d5.10c	0.582
c19e9.01c	1.164
c19f5.02c	0.806
c19f5.03	0.812
c19f5.04	1.732
c19f5.04.rc	1.870
c19f8.02	1.327
c19f8.03c	0.949
c19f8.04c	1.540
c19f8.05	1.030
c19g12.03	1.111
c19g12.04	1.178
c19g12.05	1.314
c19g12.08	1.241
c19g12.08.rc	1.293
c19g12.09	1.352
c19g12.11	1.010
c19g12.12	0.863
c19g12.13c	0.599
c19g12.17c	0.481
c19g7.02	0.834
c19g7.04	1.125
c19g7.04.rc	
c19g7.06	1.039
c19g7.07c	0.778
c19g7.08c	1.236
c19g7.10c	
c19g7.11c	1.323
c19g7.12c	1.311
c19g7.13	0.541
c19g7.14c	1.335
c19g7.15	0.705
c19g7.16	1.505
c1a4.04	1.998
c1a4.05	0.612
c1a4.06c	1.026
c1a4.07c	0.604
c1a4.09	0.629
c1a4.11c	0.873
c1a6.01c	1.184
c1a6.02	0.820
c1a6.03c	0.958
c1a6.04c	1.233
c1a6.05c	0.985
c1a6.07	1.841
c1a6.08c	1.413
c1a6.11	1.371
c1b1.02c	1.137
c1b1.03c	0.881
c1b1.04c	1.037
c1b2.02c	1.079
c1b2.03c	0.295
c1b2.04	1.207
c1b3.01c	0.681
c1b3.02c	0.806
c1b3.04c	1.432
c1b3.05	0.996
c1b3.05.rc	1.130
c1b3.06c	1.235
c1b3.08	1.148
c1b3.08.rc	1.512
c1b3.09c	0.902
c1b3.10c	1.281
c1b3.13	0.741
c1b3.15c	1.109
c1b3.16c	1.219
c1b3.17	0.607
c1b3.18c	1.227
c1b3.20	1.430
c1b9.03c	0.661
c1d4.02c	1.501
c1d4.03c	1.025
c1d4.05c	0.996
c1d4.07c	1.226
c1d4.08	0.755
c1d4.09c	0.754
c1d4.10	1.019
c1d4.11c	0.506
c1d4.14	0.910
c1d7.01	0.956
c1d7.03	0.912
c1e11.03	1.684
c1e8.01	0.803
c1e8.02	1.029
c1e8.03c	0.956
c1e8.04c	1.376
c1e8.05	0.939
c1e8.05.rc	1.122
c1f12.01c	0.860
c1f12.02c	0.745
c1f12.03c	1.088
c1f12.04c	1.196
c1f12.05	0.779
c1f12.06c	1.435
c1f12.07	1.880
c1f12.08	1.087
c1f12.09	
c1f12.10c	1.009
c1f3.03	0.899
c1f3.04c	1.299
c1f3.05	
c1f3.06c	0.746
c1f3.07c	0.888
c1f3.08c	0.934
c1f3.09	2.026
c1f3.10c	1.432
c1f3.11	1.115
c1f5.02	1.010
c1f5.03c	0.866
c1f5.05c	1.347
c1f5.06	0.952
c1f5.07c	0.899
c1f5.11c	0.893
c1f7.01c	1.007
c1f7.02c	0.480
c1f7.03	1.156
c1f7.06	
c1f7.09c	0.862
c1f7.10	0.642
c1f7.11c	1.027
c1f7.12	0.630
c1f8.02c	0.151
c1f8.03c	0.128
c1f8.04c	0.265
c1f8.06	0.451
c1f8.07c	0.692
c1f8.08	0.811
c20f10.02c	1.436
c20f10.03	2.076
c20f10.04c	0.938
c20f10.05	1.415
c20f10.07	1.257
c20f10.08c	1.182
c20f10.10	2.115
c20g4.01	1.075
c20g4.03c	0.615
c20g4.05c	0.971
c20g8.02	
c20g8.04c	0.585
c20g8.06	1.066
c20g8.07c	1.174
c20g8.08c	1.332
c20g8.09c	0.812
c20h4.01	0.729
c20h4.02	1.205
c20h4.04	0.983
c20h4.05c	
c20h4.06c	0.793
c20h4.11c	
c21.01	1.329
c21.02	1.242
c21.03c	1.007
c21.04	1.121
c21.07c	1.007
c21.08c	1.711
c211.01	1.239
c211.03c	0.729
c211.05	0.848
c211.06	1.063
c211.08c	0.967
c212.01c	1.680
c212.02	1.115
c212.03	1.688
c212.04c	1.523
c212.05c	
c212.06c	1.328
c212.07c	1.982
c212.08c	1.254
c212.09c	0.930
c212.10	0.432
c212.11	
c215.01	1.127
c215.02	0.751
c215.06c	0.408
c215.07c	1.531
c215.08c	1.216
c215.09c	0.871
c215.10	1.090
c215.11c	0.757
c215.13	1.190
c215.14c	1.159
c216.01c	0.953
c216.02	0.956
c216.03	1.507
c216.04c	0.989
c21b10.02	1.357
c21b10.03c	0.956
c21b10.06c	1.445
c21b10.07	0.837
c21b10.08c	1.426
c21b10.09	0.741
c21b10.11	1.018
c21b10.13c	0.920
c21b10.13c.rc	
c21c3.02c	2.368
c21c3.03	0.923
c21c3.04c	1.137
c21c3.06	0.856
c21c3.07c	0.817
c21c3.08c	0.785
c21c3.09c	0.954
c21c3.10c	
c21c3.11	1.370
c21c3.12c	1.121
c21c3.14c	0.997
c21c3.15c	1.404
c21c3.16c	1.051
c21c3.17c	1.208
c21c3.19	2.273
c21c3.20c	1.037
c21d10.05c	0.701
c21d10.05c.rc	1.019
c21d10.06c	1.162
c21d10.07	1.149
c21d10.08c	1.407
c21d10.09c	0.997
c21d10.10	0.807
c21d10.11c	0.915
c21d10.13	1.023
c21e11.04	3.145
c21e11.05c	1.069
c21h7.01c	1.000
c21h7.02	0.862
c21h7.03c	0.800
c21h7.04	
c21h7.04.rc	1.133
c21h7.06c	1.824
c222.01	1.032
c222.02c	1.510
c222.03c	0.863
c222.04c	0.858
c222.05c	0.835
c222.06	0.863
c222.07c	
c222.08c	
c222.09	1.215
c222.11	1.205
c222.13c	1.194
c222.14c	1.008
c222.17c	
c227.01c	0.967
c227.02c	0.756
c227.03c	1.522
c227.04	1.004
c227.05	
c227.06	1.469
c227.08c	1.300
c227.09	1.586
c227.10	0.946
c227.11c	0.944
c227.12	0.918
c227.13c	1.582
c227.14	1.552
c227.15	0.953
c227.16c	1.063
c227.17c	1.271
c22a12.01c	0.643
c22a12.02c	1.014
c22a12.06c	0.725
c22a12.07c	0.884
c22a12.08c	1.109
c22a12.10	0.986
c22a12.12c	0.917
c22a12.13	1.198
c22a12.14c	1.536
c22a12.16	1.094
c22a12.17c	1.017
c22e12.01	0.691
c22e12.02	0.942
c22e12.03c	1.465
c22e12.04	
c22e12.06c	1.683
c22e12.08	0.845
c22e12.11c	
c22e12.12	0.791
c22e12.14c	0.955
c22e12.15	1.096
c22e12.16c	0.889
c22e12.17c	1.006
c22e12.18	0.632
c22e12.19	1.195
c22f3.03c	0.849
c22f3.04	1.027
c22f3.06c	0.912
c22f3.07c	1.343
c22f3.08c	0.701
c22f3.11c	1.124
c22f3.13	0.851
c22f8.02c	1.167
c22f8.03c	1.986
c22f8.04	0.800
c22f8.04.rc	
c22f8.05	2.364
c22f8.07c	0.609
c22f8.09	0.515
c22f8.12c	1.197
c22g7.01c	1.045
c22g7.02	0.810
c22g7.03	1.154
c22g7.04	1.490
c22g7.05	0.818
c22g7.07c	0.588
c22g7.08	0.581
c22g7.09c	0.673
c22g7.10	0.758
c22g7.11c	0.503
c22h10.02	1.142
c22h10.04	1.095
c22h10.05c	
c22h10.06c	0.821
c22h10.08	1.190
c22h10.09	1.152
c22h10.11c	0.935
c22h10.13	1.158
c22h12.01c	2.312
c22h12.02	1.200
c22h12.03	1.766
c22h12.05c	1.160
c23a1.02c	0.926
c23a1.03	0.828
c23a1.04c	1.147
c23a1.05	0.999
c23a1.07	0.726
c23a1.09	0.974
c23a1.12c	0.999
c23a1.14c	1.455
c23a1.15c	1.300
c23a1.16c	0.874
c23a1.17	1.005
c23a1.18c	1.373
c23a6.14c	1.396
c23b6.01c	1.463
c23b6.02c	0.630
c23b6.04c	1.257
c23b6.06	0.975
c23c11.01	1.403
c23c11.03	0.555
c23c11.04c	0.712
c23c11.06c	1.753
c23c11.07	1.734
c23c11.09	0.741
c23c11.10	1.471
c23c11.12	0.802
c23c11.13c	0.999
c23c11.14	1.270
c23c11.17	0.715
c23c11.17.rc	0.826
c23c4.01	0.796
c23c4.03	0.890
c23c4.04c	0.716
c23c4.05c	1.832
c23c4.06c	0.502
c23c4.07	0.935
c23c4.08	1.479
c23c4.09c	0.854
c23c4.11	1.272
c23c4.14	1.089
c23c4.16c	0.897
c23c4.17	0.440
c23c4.19	
c23c4.19.rc	1.427
c23d3.01	0.787
c23d3.03c	
c23d3.05c	0.587
c23d3.06c	1.257
c23d3.07	0.969
c23d3.08	0.748
c23d3.09	0.689
c23d3.11	1.435
c23d3.12	0.091
c23d3.13c	1.354
c23d3.14c	0.891
c23e2.02	1.269
c23e6.01c	1.086
c23e6.02	1.026
c23e6.03c	0.848
c23e6.04c	0.626
c23e6.05	0.732
c23e6.06c	0.900
c23e6.09	0.538
c23e6.10c	0.898
c23g3.02c	0.598
c23g3.03	1.201
c23g3.04	1.291
c23g3.05c	0.818
c23g3.06	0.849
c23g3.07c	0.967
c23g3.08c	0.987
c23g3.09	1.210
c23g3.10c	1.221
c23g3.12c	0.857
c23g7.01c	1.291
c23g7.02c	1.250
c23g7.03	1.156
c23g7.06c	2.138
c23g7.07c	0.638
c23g7.08c	1.920
c23g7.10c	0.467
c23g7.11	1.553
c23g7.13c	1.616
c23g7.14	1.254
c23g7.16	1.039
c23h3.02	0.929
c23h3.03c	1.138
c23h3.04	0.929
c23h3.05c	1.063
c23h3.07c	0.711
c23h3.08c	1.268
c23h3.09c	1.070
c23h3.10	1.411
c23h3.11c	1.947
c23h3.12c	1.741
c23h3.14	0.928
c23h4.01c	0.692
c23h4.02	1.150
c23h4.04	1.038
c23h4.05c	1.059
c23h4.08	0.799
c23h4.11c	1.006
c23h4.13c	1.022
c23h4.15	0.733
c23h4.16c	1.211
c23h4.17c	1.395
c23h4.19	0.363
c244.02c	0.679
c24b10.02c	
c24b10.03	0.788
c24b10.04	0.998
c24b10.05	0.787
c24b10.06	1.283
c24b10.07	
c24b10.08c	1.290
c24b10.10c	1.105
c24b10.11c	0.898
c24b10.12	1.111
c24b10.14c	0.970
c24b10.15	0.673
c24b10.16c	1.404
c24b10.18	0.481
c24b10.19c	0.985
c24b10.20	1.001
c24b11.02	1.631
c24b11.04c	1.269
c24b11.05	2.100
c24b11.07c	0.679
c24b11.08c	0.947
c24b11.09	1.432
c24b11.10c	0.720
c24b11.12c	1.158
c24c6.02	0.813
c24c6.03	1.388
c24c6.04	1.090
c24c6.08c	1.064
c24c6.09c	2.089
c24c6.10c	1.238
c24c6.11	0.741
c24c9.02c	0.973
c24c9.03	1.045
c24c9.04	1.243
c24c9.05c	0.631
c24c9.06c	0.876
c24c9.08	1.003
c24c9.09	0.989
c24c9.10c	1.246
c24c9.11	0.535
c24c9.12c	0.727
c24c9.13c	1.161
c24c9.14	1.749
c24c9.16c	1.054
c24h6.01c	0.532
c24h6.02c	1.111
c24h6.06	1.066
c24h6.08	1.675
c24h6.09	1.093
c24h6.10c	0.961
c24h6.11c	0.616
c24h6.13	0.296
c24h6.13.rc	0.934
c25a8.01c	0.854
c25a8.02	1.240
c25a8.03c	1.076
c25b2.01	1.548
c25b2.03	1.616
c25b2.04c	1.162
c25b2.06c	0.799
c25b2.07c	0.465
c25b2.08	0.611
c25b2.09c	0.913
c25b2.10	1.518
c25b2.11	1.672
c25b2.11.rc	
c25b2.12.c	0.672
c25b8.02	0.977
c25b8.03	0.913
c25b8.04c	1.006
c25b8.05	0.434
c25b8.06c	0.608
c25b8.07c	0.748
c25b8.08	
c25b8.09	1.299
c25b8.10	0.996
c25b8.11	0.845
c25b8.12c	0.740
c25b8.15c	0.524
c25b8.16	0.691
c25b8.17	0.872
c25b8.18	1.461
c25b8.19c	1.138
c25d12.01c	0.503
c25d12.02c	1.083
c25d12.06	
c25d12.06.rc	1.408
c25g10.01	0.892
c25g10.02	
c25g10.03	1.197
c25g10.08	1.027
c25h1.01c	2.224
c25h1.02	1.557
c25h1.03	1.621
c25h1.04	1.302
c25h1.06	0.913
c25h1.07	0.579
c25h1.08c	0.730
c25h2.03	0.897
c25h2.04c	1.077
c25h2.05	0.850
c25h2.06c	1.192
c25h2.08c	1.564
c25h2.09	1.555
c25h2.10c	0.875
c25h2.11c	1.094
c25h2.14	0.949
c25h2.15	0.957
c25h2.16c	0.900
c26a3.03c	0.691
c26a3.06	0.760
c26a3.08	0.869
c26a3.09c	0.974
c26a3.10	1.077
c26a3.11	0.999
c26a3.15c	0.877
c26a3.16	
c26a3.16.rc	1.558
c26f1.02	1.552
c26f1.04c	1.724
c26f1.05	1.450
c26f1.07	1.866
c26f1.08c	1.014
c26f1.09	1.184
c26f1.11	1.314
c26f1.12c	0.637
c26f1.12c.rc	
c26f1.13c	1.031
c26f1.13c.rc	1.038
c26f1.14c	1.082
c26h5.01c	
c26h5.02c	1.010
c26h5.03	1.057
c26h5.04	1.327
c26h5.05	1.161
c26h5.06	0.806
c26h5.07c	1.173
c26h5.09c	1.606
c26h5.11	0.958
c26h5.12	1.006
c26h5.13c	0.951
c26h5.15	1.716
c26h8.04c	0.845
c26h8.05c	1.282
c26h8.06	1.389
c26h8.06.rc	1.411
c26h8.08c	0.492
c26h8.09c	0.723
c26h8.11c	0.973
c26h8.12	1.572
c26h8.13c	0.828
c26h8.14c	
c27.01c	0.941
c27.02c	1.050
c27.04	0.501
c27.05	0.461
c27.05.rc	1.715
c27.06c	1.110
c27b12.01c	0.840
c27b12.02	0.820
c27b12.03c	2.106
c27b12.04c	0.864
c27b12.05	1.062
c27b12.06	0.732
c27b12.07	1.226
c27b12.08	0.720
c27b12.09c	0.421
c27b12.10c	0.957
c27b12.11c	1.208
c27b12.12c	1.216
c27b12.14	0.849
c27d7.01c	1.066
c27d7.02c	1.140
c27d7.04	0.993
c27d7.05c	0.954
c27d7.06	1.019
c27d7.08c	0.948
c27d7.09c	1.176
c27d7.10c	1.205
c27d7.11c	0.560
c27d7.12c	1.490
c27e2.01	1.106
c27e2.02	0.971
c27e2.03c	1.108
c27e2.04c	1.197
c27e2.06c	1.273
c27e2.07	1.276
c27e2.11c	0.346
c27e2.12	
c27e2.13	0.516
c27f1.01c	0.842
c27f1.05c	
c27f1.06c	0.921
c27f1.07	1.001
c27f1.08	2.081
c27f1.10	
c285.01c	1.189
c285.03	0.905
c285.04	0.909
c285.05	0.657
c285.10c	2.673
c285.11	2.292
c285.13c	1.049
c285.14	1.203
c285.17	0.861
c28e12.03	1.026
c28e12.04	0.396
c28e12.04.rc	0.889
c28f2.01c	0.423
c28f2.02	1.086
c28f2.05c	0.771
c28f2.07	0.656
c28f2.08c	1.143
c28f2.09	1.017
c28f2.10c	1.031
c28f2.11	1.036
c290.01c	1.314
c290.03c	
c290.04	0.928
c290.04.rc	
c297.04c	
c297.05	
c29a10.02	0.830
c29a10.03c	1.013
c29a10.06c	1.264
c29a10.07	0.711
c29a10.08	1.278
c29a10.09c	0.898
c29a10.10c	0.662
c29a10.12	1.401
c29a10.13	1.540
c29a10.16c	1.321
c29a3.01	1.601
c29a3.03c	1.059
c29a3.05	1.184
c29a3.06	0.614
c29a3.07c	0.774
c29a3.08	0.490
c29a3.09c	0.668
c29a3.10c	1.246
c29a3.11c	1.030
c29a3.13	0.705
c29a3.15c	1.068
c29a3.16	0.597
c29a3.17	1.082
c29a3.18	1.065
c29a3.18.rc	1.205
c29a3.21	0.859
c29a4.03c	0.910
c29a4.04c	0.937
c29a4.05	1.379
c29a4.06c	1.219
c29a4.07	0.981
c29a4.09	1.062
c29a4.10	1.288
c29a4.11	
c29a4.12c	1.362
c29a4.13	0.931
c29a4.14c	0.987
c29a4.15	0.837
c29a4.16	0.677
c29a4.17c	1.581
c29a4.18	
c29a4.19c	0.939
c29a4.20	0.671
c29b12.01	0.978
c29b12.02c	
c29b12.04	1.301
c29b12.05c	
c29b12.08	0.581
c29b12.10c	0.330
c29b12.11c	1.489
c29b12.12	0.903
c29b12.13	1.956
c29b12.14c	0.667
c29b5.04c	0.745
c29e6.01	1.190
c29e6.02	0.687
c29e6.04	1.886
c29e6.05c	0.812
c29e6.06c	0.844
c29e6.07	1.221
c29e6.09	1.128
c29e6.10c	1.005
c2a9.02	0.781
c2a9.03	0.994
c2a9.04c	1.927
c2a9.05c	0.789
c2a9.06c	0.988
c2a9.07c	0.680
c2a9.07c.rc	1.105
c2a9.09	0.922
c2a9.10	0.470
c2a9.10.rc	2.094
c2a9.13	0.910
c2c4.01	1.196
c2c4.04c	1.434
c2c4.05	1.347
c2c4.06c	0.557
c2c4.07c	1.750
c2c4.08	1.133
c2c4.09	1.461
c2c4.10c	0.968
c2c4.11c	0.386
c2c4.12c	0.664
c2c4.13	0.869
c2c4.14c	1.062
c2c4.15c	1.017
c2c4.17c	1.968
c2d10.01c	0.816
c2d10.02	1.010
c2d10.03c	0.863
c2d10.04	0.759
c2d10.07c	
c2d10.08c	1.227
c2d10.09	0.993
c2d10.11c	0.955
c2d10.13	1.122
c2d10.15c	0.901
c2d10.16	0.921
c2d10.17	1.711
c2d10.19c	0.628
c2e12.03c	2.177
c2e1p3.01	1.236
c2e1p3.02c	1.406
c2e1p3.04	0.855
c2e1p3.05c	0.898
c2e1p5.01c	1.161
c2e1p5.02c	1.014
c2e1p5.03	0.893
c2e1p5.03.rc	1.002
c2e1p5.05	0.514
c2f12.02c	0.897
c2f12.02c.rc	0.865
c2f12.03c	0.889
c2f12.03c.rc	1.063
c2f12.05c	1.658
c2f12.10	1.295
c2f12.12c	1.217
c2f12.15c	1.237
c2f12.16	0.923
c2f3.01	1.012
c2f3.02	0.798
c2f3.04c	1.375
c2f3.05c	2.298
c2f3.07c	1.968
c2f3.08	1.858
c2f3.08.rc	2.094
c2f3.09	0.650
c2f3.10	0.926
c2f3.11	1.376
c2f3.12c	0.633
c2f3.13c	0.636
c2f3.14c	0.834
c2f3.15	0.918
c2f3.16	1.726
c2f3.17	0.744
c2f7.02c	1.057
c2f7.04	1.337
c2f7.04.rc	1.506
c2f7.05c	1.178
c2f7.06c	0.937
c2f7.07c	1.455
c2f7.08c	1.246
c2f7.09c	0.855
c2f7.10	0.955
c2f7.13c	1.094
c2f7.14c	0.830
c2f7.14c.rc	
c2f7.15	0.981
c2f7.16c	0.802
c2f7.17	0.488
c2f7.17.rc	1.098
c2g11.01	0.727
c2g11.02	0.815
c2g11.04	0.882
c2g11.05c	0.847
c2g11.09	1.175
c2g11.10c	0.766
c2g11.13	1.216
c2g11.14	1.216
c2g11.14.rc	1.717
c2g11.15c	0.955
c2g2.02	0.695
c2g2.04c	1.527
c2g2.07c	0.944
c2g2.09c	0.910
c2g2.10c	1.116
c2g2.11	1.233
c2g2.12	1.167
c2g2.13c	0.892
c2g2.14	0.672
c2g2.15c	0.882
c2g2.16	0.949
c2g2.17c	0.608
c2g5.01	0.971
c2g5.02c	0.938
c2g5.03	0.424
c2g5.04c	0.853
c2g5.05	1.007
c2h10.01	1.468
c2h10.02c	1.614
c2h8.02	1.020
c2h8.03	0.976
c2h8.04	0.622
c30.02c	0.840
c30.03c	1.057
c30.04c	1.084
c306.02c	0.562
c306.04c	1.089
c306.05c	1.462
c306.06c	0.905
c306.07c	0.750
c306.08c	2.457
c306.11	1.677
c306.11.rc	1.595
c30b4.01c	1.013
c30b4.02c	1.455
c30b4.03c	0.943
c30b4.04c	0.968
c30b4.05	
c30b4.06c	0.737
c30b4.07c	0.850
c30b4.08	
c30b4.08.rc	0.903
c30c2.02	0.614
c30c2.03	0.945
c30c2.04	0.731
c30c2.06c	0.898
c30c2.07	0.846
c30c2.08	1.149
c30d10.02	1.199
c30d10.03c	0.918
c30d10.04	0.992
c30d10.05c	1.318
c30d10.07c	0.895
c30d10.08	0.982
c30d10.09c	1.140
c30d10.12c	0.777
c30d10.14	2.279
c30d10.15	0.841
c30d10.16	1.503
c30d10.17c	0.800
c30d10.19c	0.906
c30d10.20	1.146
c30d11.02c	
c30d11.03	
c30d11.06c	0.998
c30d11.08c	1.105
c30d11.09	1.076
c30d11.11	1.260
c30d11.14c	0.841
c30d11.15c	0.500
c317.01	1.301
c31a2.02	1.221
c31a2.03	0.988
c31a2.04c	1.296
c31a2.06	1.126
c31a2.07c	0.531
c31a2.08	0.886
c31a2.10	0.798
c31a2.12	1.861
c31a2.14	0.849
c31a2.15c	0.698
c31a2.16	1.063
c31a2.16.rc	
c31e1.01c	0.943
c31e1.05	0.988
c31f10.01	0.803
c31f10.02	0.840
c31f10.03	1.026
c31f10.04c	2.095
c31f10.05	1.876
c31f10.07	1.237
c31f10.08	1.291
c31f10.09c	0.812
c31f10.10c	1.236
c31f10.12	1.066
c31f10.13c	1.049
c31f10.14c	
c31f10.15c	1.332
c31f10.16	0.956
c31f10.17c	0.858
c31f12.01	1.094
c31g5.02	0.560
c31g5.04	1.063
c31g5.05c	0.944
c31g5.06	1.111
c31g5.07	
c31g5.10	0.694
c31g5.15	0.996
c31g5.18c	1.127
c31g5.19	0.816
c31g5.19.rc	1.137
c31g5.21	1.148
c31h12.01	1.639
c31h12.02c	1.801
c31h12.03c	1.340
c31h12.06	1.163
c320.02c	1.214
c320.03	1.467
c320.04c	1.074
c320.05	1.224
c320.06	1.162
c320.08	0.352
c320.09	
c320.11c	0.403
c320.12	0.472
c320.14	0.612
c323.01c	0.604
c323.02c	1.098
c323.03c	1.218
c323.04	1.908
c323.05c	0.945
c323.07c	0.723
c323.08	0.943
c328.02	1.217
c328.04	1.802
c328.05	0.668
c328.06	1.258
c328.07c	1.735
c328.08c	1.208
c328.09	1.556
c32a11.01	1.278
c32a11.02c	2.784
c32a11.03c	1.074
c32c12.03c	1.066
c32f12.01c	1.111
c32f12.07c	1.236
c32f12.08c	
c32f12.10	1.366
c32f12.12c	1.057
c32f12.15	0.801
c330.02	1.645
c330.03c	1.683
c330.07c	0.929
c330.09	0.489
c330.10	1.298
c330.11	0.825
c330.12c	0.830
c330.13	0.635
c330.19c	1.088
c336.01	0.626
c336.05c	0.865
c336.09c	0.847
c336.11	0.851
c336.13c	0.883
c336.14c	0.966
c337.02c	1.875
c337.03	1.010
c337.04	1.040
c337.06c	1.320
c337.07c	0.868
c337.09	0.998
c337.10c	0.778
c337.11	0.850
c337.12	
c337.15c	
c337.17c	
c337.19	0.886
c337.20	0.967
c338.02	
c338.03c	
c338.06c	1.984
c338.07c	0.765
c338.08	0.825
c338.08.rc	
c338.10c	1.029
c338.12	1.367
c338.13	0.784
c338.14	1.016
c338.15	1.058
c338.18	2.302
c338.19	1.100
c342.01c	0.822
c342.02	0.795
c342.03	0.796
c342.04	0.854
c342.04.rc	0.934
c342.06c	1.300
c343.01c	0.990
c343.02	0.883
c343.03	0.890
c343.04c	1.326
c343.06c	1.597
c343.07	1.207
c343.08c	0.859
c343.09	1.766
c343.11c	0.968
c343.13	0.581
c343.14c	1.009
c343.15	0.916
c343.16	0.865
c343.17c	1.105
c343.18	1.028
c343.20	0.834
c354.03	0.786
c354.04	0.819
c354.05c	1.101
c354.06	1.005
c354.07c	0.812
c354.08c	1.240
c354.09c	1.513
c354.10	0.690
c354.11c	
c354.13	0.903
c354.15	0.832
c359.01	0.893
c359.02	0.642
c359.03c	0.930
c359.04c	1.317
c359.05	1.605
c359.06	0.624
c36.01c	0.610
c36.02c	0.826
c36.03c	0.722
c36.04	0.967
c36.06c	0.917
c36.07	0.727
c36.08c	0.824
c36.10	1.686
c36.11	0.977
c364.01	0.589
c364.02c	1.200
c364.04c	0.801
c364.06	0.886
c364.07	1.718
c365.01	1.225
c365.02c	1.665
c365.04c	0.758
c365.07c	1.100
c365.08c	1.023
c365.09c	1.535
c365.10	1.088
c365.11	1.417
c365.12c	2.299
c365.14c	0.930
c365.16	1.105
c365.20c	1.998
c36b7.01	0.898
c36b7.02	1.446
c36b7.03	0.983
c36b7.04	0.731
c36b7.05c	0.890
c36b7.06c	0.980
c36b7.08c	1.202
c36b7.09	1.677
c3a11.01	
c3a11.01.rc	
c3a11.03	0.921
c3a11.04	1.051
c3a11.07	1.196
c3a11.09	1.360
c3a11.09.rc	1.320
c3a11.10c	1.486
c3a11.11c	1.201
c3a12.01	1.487
c3a12.02	0.885
c3a12.03c	
c3a12.04c	0.832
c3a12.05c	0.854
c3a12.06c	1.564
c3a12.08	1.238
c3a12.09c	
c3a12.12	1.345
c3a12.13c	0.930
c3a12.16c	1.014
c3a12.17c	1.295
c3a12.19	1.240
c3b8.01c	1.005
c3b8.03	1.143
c3b8.04c	0.902
c3b8.05	0.517
c3b8.06	1.389
c3b8.07c	0.473
c3b8.08	0.589
c3b8.09	0.719
c3b8.10c	1.315
c3b8.11	0.689
c3b8.12	0.667
c3b8.13c	0.649
c3b9.01	2.157
c3b9.02c	0.934
c3b9.03	0.845
c3b9.04	0.914
c3b9.05	0.662
c3b9.06c	1.621
c3b9.08c	0.941
c3b9.12	0.907
c3b9.14c	0.801
c3b9.15c	1.142
c3b9.16c	1.093
c3b9.17	0.976
c3b9.18c	0.866
c3b9.19	1.213
c3b9.21	1.159
c3c7.01c	0.573
c3c7.02c	1.200
c3c7.04	0.920
c3c7.05c	
c3c7.06c	1.241
c3c7.07c	1.035
c3c7.08c	0.444
c3c7.09	1.024
c3c7.10	1.078
c3c7.13c	2.186
c3d6.01	0.691
c3d6.02	0.817
c3d6.03c	0.851
c3d6.04c	0.891
c3d6.05	0.870
c3d6.06c	0.789
c3d6.07	0.838
c3d6.08c	0.891
c3d6.10	1.109
c3d6.11c	0.730
c3d6.12	0.427
c3d6.13c	0.992
c3d6.16	1.806
c3e7.01	1.012
c3e7.04c	1.118
c3e7.05c	1.062
c3e7.06c	0.786
c3e7.07c	1.126
c3e7.09	1.157
c3e7.10	1.163
c3e7.11c	1.134
c3e7.12c	0.758
c3e7.13c	1.542
c3f10.03	0.890
c3f10.05c	0.676
c3f10.06c	0.613
c3f10.07c	0.747
c3f10.08c	0.717
c3f10.11c	0.748
c3f10.12c	1.070
c3f10.13	1.688
c3f10.14	
c3f10.15c	0.824
c3f10.15c.rc	0.928
c3f10.16c	0.526
c3f10.17	0.585
c3f10.17.rc	0.791
c3f6.01c	1.137
c3f6.02c	0.851
c3f6.04c	0.605
c3f6.05	0.937
c3f6.05.rc	0.878
c3g6.03c	0.923
c3g6.05	1.856
c3g6.07	2.503
c3g6.08	0.892
c3g6.09c	
c3g6.10c	1.342
c3g6.11	0.661
c3g9.01	
c3g9.02	0.900
c3g9.04	
c3g9.05	0.892
c3g9.06	0.968
c3g9.08	
c3g9.10c	
c3g9.11c	0.541
c3g9.12	0.659
c3g9.13c	
c3g9.15c	1.025
c3h1.02c	0.822
c3h1.03	0.842
c3h1.04c	1.036
c3h1.05	0.889
c3h1.06c	0.481
c3h1.08c	0.876
c3h1.09c	0.776
c3h1.10	0.527
c3h1.10.rc	1.343
c3h1.11	0.510
c3h1.12c	1.055
c3h1.13	0.843
c3h1.14	1.066
c3h5.02	0.860
c3h5.04	1.167
c3h5.08c	0.847
c3h5.09c	0.953
c3h5.11	1.274
c3h7.02	0.878
c3h7.03c	0.692
c3h7.04	0.866
c3h7.05c	0.483
c3h7.06c	1.012
c3h7.07c	0.777
c3h7.08c	0.832
c3h7.09	1.311
c3h7.10	0.596
c3h7.11	0.620
c3h7.12	1.213
c3h7.13	1.203
c3h7.14	
c3h7.16	0.876
c3h7.17c	0.663
c3h8.01	1.207
c3h8.02	1.236
c3h8.03	0.752
c3h8.04	1.705
c3h8.05c	0.959
c3h8.07c	1.008
c3h8.08c	0.865
c3h8.09c	1.324
c3h8.11	1.235
c4.01	
