Gene name	Mean of ratios
c4.06	0.861
c4.08	1.021
c405.02c	1.115
c405.03c	1.090
c405.05	1.180
c405.06	0.818
c409.02c	1.037
c409.03	1.241
c409.08	0.741
c409.09c	1.563
c409.10	0.947
c409.12c	1.960
c409.13	4.721
c409.14c	0.707
c409.15	0.667
c409.16c	0.855
c409.17c	1.251
c409.18	1.168
c409.19c	1.154
c417.03	0.454
c417.04	
c417.05c	
c417.06c	
c417.07c	
c417.08	0.586
c417.09c	
c417.10	
c417.11c	0.943
c417.12	
c417.12.rc	
c417.15	0.321
c418.01c	0.630
c418.02	0.623
c428.01c	0.835
c428.04	0.722
c428.05c	1.003
c428.06c	
c428.06c.rc	
c428.09c	
c428.10	1.145
c428.11	0.664
c428.11.rc	0.687
c428.12c	0.925
c428.14	0.925
c428.15	0.630
c428.16c	0.742
c428.17c	1.136
c428.19c	0.669
c458.01	0.653
c458.02c	0.726
c458.03	1.014
c458.04c	
c458.06	0.828
c4a8.02c	1.380
c4a8.06c	0.988
c4a8.07c	0.808
c4a8.08c	1.414
c4a8.09c	0.917
c4a8.10	1.353
c4b3.02c	0.995
c4b3.03c	1.043
c4b3.03c.rc	1.279
c4b3.04c	1.287
c4b3.05c	1.253
c4b3.06c	1.957
c4b3.07	0.576
c4b3.08	0.789
c4b3.09c	0.646
c4b3.11c	0.928
c4b3.12	
c4b3.13	1.151
c4b3.14	0.998
c4b3.16	1.195
c4b3.17	0.869
c4b3.18	0.628
c4b4.01c	0.966
c4b4.02c	1.258
c4b4.03	
c4b4.04	0.888
c4b4.06	1.096
c4b4.07c	0.696
c4b4.10c	1.231
c4b4.11	0.905
c4b4.12c	0.699
c4c3.03	0.607
c4c3.04c	1.088
c4c3.06	1.040
c4c3.07	0.465
c4c3.10c	1.258
c4c3.11	0.655
c4c3.12	1.112
c4c5.01	0.537
c4c5.03	1.365
c4d7.02c	1.546
c4d7.04c	0.777
c4d7.06c	0.873
c4d7.07c	
c4d7.10c	
c4d7.11	1.219
c4f10.01	1.001
c4f10.02	1.110
c4f10.03c	0.771
c4f10.04	0.867
c4f10.05c	0.711
c4f10.06	0.661
c4f10.07c	1.364
c4f10.08	1.056
c4f10.09c	0.983
c4f10.10c	0.767
c4f10.12	1.104
c4f10.13c	0.800
c4f10.16c	1.894
c4f10.17	2.701
c4f10.18	
c4f10.19c	0.684
c4f11.03c	
c4f11.04c	1.880
c4f11.05	1.425
c4f6.02c	0.675
c4f6.05c	0.846
c4f6.07c	0.739
c4f6.08c	0.834
c4f6.09	0.895
c4f6.11c	0.802
c4f6.12	0.818
c4f6.13c	0.624
c4f6.14	0.617
c4f6.16c	1.182
c4f6.17c	0.897
c4f8.04	0.568
c4f8.05c	0.564
c4f8.06	1.139
c4f8.08	1.421
c4f8.10c	0.851
c4f8.11	1.346
c4g3.03	1.027
c4g3.04c	0.919
c4g3.06c	0.763
c4g3.07c	1.262
c4g3.09c	1.240
c4g3.11	1.144
c4g3.12c	1.070
c4g3.13c	1.072
c4g3.14	0.742
c4g3.15c	0.701
c4g3.16	1.016
c4g3.17	0.486
c4g3.18	0.619
c4g8.02c	0.636
c4g8.03c	1.012
c4g8.04	1.687
c4g8.05	1.126
c4g8.06c	0.717
c4g8.07c	0.884
c4g8.08	0.919
c4g8.09	0.905
c4g8.11c	0.901
c4g8.12c	1.098
c4g8.13c	1.077
c4g8.15c	1.039
c4g9.02	1.032
c4g9.04c	0.966
c4g9.05	1.247
c4g9.06c	0.751
c4g9.12	0.960
c4g9.14	0.793
c4g9.15	
c4g9.17c	0.873
c4g9.19	1.171
c4g9.20c	0.772
c4h3.01	0.588
c4h3.02c	1.577
c4h3.03c	2.086
c4h3.04c	2.196
c4h3.06	0.756
c4h3.07c	0.732
c4h3.08	4.359
c4h3.09	1.101
c4h3.11c	0.990
c4h3.12c	1.229
c4h3.13	1.062
c4h3.14c	0.803
c513.02	0.801
c513.04	
c513.05	1.503
c513.06c	4.098
c513.07	2.424
c521.02	1.326
c521.03	2.284
c521.04c	1.567
c530.01	0.973
c530.02	1.018
c530.04	1.149
c530.05	0.935
c530.06c	1.619
c530.07c	0.750
c530.08	
c530.09c	1.132
c530.11c	
c530.12c	1.302
c530.13	1.294
c530.15c	1.000
c543.02c	0.730
c543.03c	1.187
c543.04	1.056
c543.05c	1.545
c543.06c	0.720
c543.08	0.663
c543.09	1.055
c543.10	
c548.01	0.991
c548.04	0.886
c548.05c	1.092
c548.06c	0.338
c550.01c	0.878
c550.03c	1.276
c550.04c	1.219
c550.05	1.584
c550.07	2.321
c550.08	1.379
c550.09	1.129
c550.11	0.608
c550.12	1.006
c550.14	0.774
c550.15c	0.761
c553.02	1.337
c553.03	1.105
c553.04	0.856
c553.06	0.690
c553.07c	1.460
c553.08c	1.006
c553.09c	0.915
c553.10	1.427
c553.11c	0.837
c557.01	1.360
c557.02c	0.907
c557.04	1.111
c557.05	
c557.05.rc	1.128
c569.01c	0.467
c569.02c	0.675
c569.03	0.757
c569.04	1.109
c569.05c	1.736
c569.06	1.202
c569.07	0.890
c56e4.02c	1.174
c56e4.03	0.903
c56e4.05	0.654
c56e4.06c	1.588
c56e4.07	0.813
c56f2.01	1.447
c56f2.03	1.068
c56f2.04	0.826
c56f2.05c	0.632
c56f2.06	2.053
c56f2.07c	0.966
c56f2.08c	0.879
c56f2.09c	0.665
c56f2.10c	3.236
c56f2.12	0.346
c56f2.13	0.825
c56f2.14	
c56f8.01	1.507
c56f8.02	1.119
c56f8.03	0.794
c56f8.05c	0.375
c56f8.06c	1.726
c56f8.07	1.017
c56f8.09	0.576
c56f8.10	0.699
c56f8.11	0.704
c56f8.12	
c56f8.12.rc	1.721
c56f8.13	0.638
c56f8.14c	1.260
c56f8.15	1.656
c576.01c	1.474
c576.02	3.924
c576.03c	4.021
c576.04	1.401
c576.05	1.291
c576.06c	1.572
c576.12c	0.815
c576.13	0.865
c576.14	0.696
c576.17c	1.068
c576.19c	1.782
c577.01	1.048
c577.03c	1.007
c577.04	1.036
c577.05c	
c577.06c	1.074
c577.07	1.110
c577.08c	1.111
c577.09	1.334
c577.10	1.478
c577.11	1.233
c577.12	
c577.13	1.455
c577.15c	0.736
c57a10.03	0.683
c57a10.04	
c57a10.06	1.903
c57a10.07	
c57a10.08c	1.570
c57a10.09c	0.914
c57a10.11c	2.106
c57a7.05	1.024
c57a7.06	1.170
c57a7.07c	1.369
c57a7.09	
c57a7.12	0.548
c57a7.13	
c582.01	0.926
c582.04c	0.980
c582.06c	
c582.08	0.702
c582.09	0.885
c582.10c	0.954
c584.01c	0.617
c584.02	1.328
c584.03c	1.390
c584.07c	1.207
c584.09	1.682
c584.10c	1.485
c584.11c	0.689
c584.12	1.928
c584.13	1.026
c584.14	0.881
c584.15c	1.143
c584.16c	1.664
c589.01c	1.443
c589.02c	2.371
c589.03c	0.977
c589.04	1.062
c589.05c	1.093
c589.06c	0.859
c589.07c	1.454
c589.08c	0.918
c589.09	0.746
c589.10c	0.408
c589.11	1.067
c594.02c	0.691
c594.03	1.249
c594.04c	0.775
c594.04c.rc	1.258
c594.05c	1.043
c594.06c	0.972
c594.07c	0.790
c5d6.02c	
c5d6.04	1.607
c5d6.05	0.826
c5d6.06c	1.275
c5d6.07c	1.713
c5d6.09c	0.759
c5d6.10c	
c5d6.12	0.745
c5d6.13	1.173
c5e4.02c	1.082
c5e4.05c	1.105
c5e4.09	1.145
c5e4.10c	1.314
c5h10.01	1.505
c5h10.02c	2.668
c5h10.03	0.602
c5h10.04	2.155
c5h10.05c	2.648
c5h10.06c	0.712
c5h10.07	
c5h10.08c	0.723
c5h10.09c	0.853
c5h10.10	0.627
c5h10.11.a	1.423
c5h10.11.b	1.500
c5h10.13c	0.968
c607.02c	0.980
c607.04	0.863
c607.06c	1.384
c607.07c	1.004
c607.08c	1.121
c607.09c	1.283
c607.10	1.027
c609.01	1.720
c609.02	1.603
c609.03	1.920
c609.04	3.655
c609.05	0.851
c609.05.rc	1.126
c61.01c	1.821
c61.03	1.137
c61.04c	0.833
c61.05	1.209
c613.02	0.765
c613.03	
c613.07	0.953
c613.08	0.558
c613.09	0.776
c613.10	0.708
c613.12c	1.190
c622.01c	1.101
c622.02	0.947
c622.03c	1.843
c622.04	1.716
c622.05	1.756
c622.06c	1.001
c622.07	1.304
c622.10c	1.336
c622.11	1.564
c622.12c	1.438
c622.13c	1.218
c622.14	0.540
c622.15c	1.312
c622.16c	1.195
c622.19	0.537
c622.19.rc	1.029
c63.01c	0.864
c63.02c	0.829
c63.03	1.371
c63.05	
c63.06	0.780
c63.07	0.876
c63.08c	
c63.10c	0.801
c63.12c	1.338
c63.13	1.669
c63.14	0.916
c630.02	0.895
c630.04c	1.592
c630.05	1.865
c630.06c	
c630.07c	1.469
c630.08c	0.803
c630.09c	0.877
c630.10	0.670
c630.11	1.220
c630.12	1.522
c630.13c	1.020
c630.15	1.013
c631.01c	1.024
c631.02	0.975
c637.03	1.634
c637.04	1.104
c637.06	0.858
c637.08	1.001
c637.09	0.734
c637.11	1.194
c637.12c	0.752
c637.13c	0.763
c644.01c	0.477
c644.02	0.779
c644.03c	1.305
c644.04	
c644.05c	0.519
c644.07	1.220
c644.08	0.862
c644.09	0.715
c644.10	0.985
c644.11c	0.991
c644.13c	1.195
c644.16	1.099
c644.17c	0.942
c645.02	1.199
c645.03c	0.797
c645.04	1.049
c645.06c	0.938
c645.07	0.989
c645.08c	0.544
c645.09	0.956
c645.10	0.788
c645.11c	0.877
c645.12c	0.955
c645.13	1.151
c646.02	0.982
c646.03	0.900
c646.06c	1.124
c646.07c	0.560
c646.08c	1.320
c646.10c	0.480
c646.15c	1.044
c646.16	1.184
c646.16.rc	
c651.01c	0.582
c651.02	1.169
c651.03c	0.865
c651.04	1.070
c651.05c	1.756
c651.06	1.049
c651.07	0.805
c651.09c	1.631
c651.10	0.980
c651.12c	1.033
c652.01	0.852
c660.02	1.059
c660.03c	1.422
c660.05	0.461
c660.06	1.430
c660.08	1.291
c660.09	1.773
c660.10	
c660.12c	0.906
c660.15	0.865
c660.16	1.657
c660.17c	1.177
c663.01c	1.342
c663.02	0.654
c663.05c	0.886
c663.06c	5.534
c663.07c	1.670
c663.08c	5.119
c663.09c	1.064
c663.10	0.778
c663.11	
c663.13c	
c663.14c	
c663.15c	1.446
c663.16c	1.289
c664.02c	0.815
c664.03	0.757
c664.08c	0.639
c664.09	0.985
c664.10	1.000
c664.12c	0.973
c664.13	1.628
c664.14	0.605
c664.14.rc	
c683.03	
c685.01	
c685.02	
c685.03	1.536
c685.05	0.761
c685.06	0.292
c685.08	0.993
c688.01	0.988
c688.02c	0.879
c688.03c	1.982
c688.04c	1.011
c688.06c	
c688.07c	1.558
c688.08	
c688.09	1.074
c688.10	1.466
c688.11	1.035
c688.12c	0.522
c688.14	
c688.14.rc	
c694.01c	0.399
c694.02	0.862
c694.03	0.731
c694.04c	0.217
c694.06c	1.242
c694.06c.rc	1.902
c6b1.02	1.519
c6b1.03c	1.824
c6b1.04	0.765
c6b1.05c	1.295
c6b1.06c	1.248
c6b1.08c	0.537
c6b1.09c	1.116
c6b1.12c	0.537
c6b12.02c	1.162
c6b12.03c	
c6b12.04c	1.226
c6b12.05c	1.031
c6b12.06c	0.999
c6b12.07c	1.448
c6b12.08	1.579
c6b12.09	0.782
c6b12.10c	1.281
c6b12.11	0.959
c6b12.12	0.798
c6b12.13	1.171
c6b12.14c	0.792
c6b12.15	
c6b12.15.rc	0.371
c6b12.18	0.693
c6c3.02c	1.011
c6c3.03c	1.263
c6c3.04	0.469
c6c3.05	1.385
c6c3.06c	
c6c3.07	
c6c3.08	1.225
c6c3.09	
c6c3.09.rc	0.845
c6c3.10c	0.768
c6f12.01	1.335
c6f12.04	0.884
c6f12.06	1.037
c6f12.07	0.546
c6f12.08c	0.912
c6f12.09	1.000
c6f12.13c	
c6f12.14	
c6f12.16c	0.572
c6f12.17	1.079
c6f6.01	1.101
c6f6.02c	0.710
c6f6.03c	0.721
c6f6.04c	1.111
c6f6.05	0.803
c6f6.06c	1.330
c6f6.09	0.905
c6f6.10c	1.190
c6f6.11c	1.018
c6f6.12	1.114
c6f6.13c	1.138
c6f6.13c.rc	
c6f6.16c	1.028
c6f6.18c	0.943
c6g10.02c	
c6g10.03c	1.674
c6g10.04c	1.436
c6g10.05c	1.156
c6g10.06	
c6g10.07	0.873
c6g10.08	0.796
c6g10.09	0.770
c6g10.10c	0.876
c6g10.12c	0.681
c6g10.12c.rc	
c6g9.01c	0.997
c6g9.02c	0.533
c6g9.03c	1.040
c6g9.04	1.407
c6g9.05	1.387
c6g9.06c	1.389
c6g9.08	0.959
c6g9.10c	0.702
c6g9.13c	1.208
c6g9.14	1.049
c6g9.15c	1.137
c6g9.16c	1.085
c70.01	1.333
c70.02c	0.732
c70.03c	1.041
c70.04c	
c70.05c	1.288
c70.06	1.445
c70.08c	
c70.09c	1.275
c70.10	1.066
c70.10.rc	1.251
c713.03	0.523
c713.04c	0.624
c713.05	0.683
c713.06	1.239
c713.07c	1.139
c713.08	0.950
c713.09	1.004
c713.10	0.661
c713.11c	0.829
c713.12	0.682
c725.01	1.099
c725.03	1.320
c725.04	1.393
c725.05c	1.503
c725.06c	2.022
c725.08	1.704
c725.10	1.920
c725.12	1.012
c725.13c	0.962
c725.14	0.913
c725.15	0.468
c725.17c	0.926
c732.01	0.934
c732.02c	1.324
c736.01c	1.245
c736.02	0.706
c736.03c	0.808
c736.05	1.230
c736.06	1.414
c736.07c	1.695
c736.08	0.223
c736.09c	0.922
c736.10c	0.869
c736.11	1.380
c736.12c	0.943
c736.13	1.994
c736.15	1.152
c736.16	0.899
c737.01c	0.779
c737.02c	0.634
c737.03c	
c737.05	1.293
c737.06c	
c737.07c	
c737.08	0.723
c74.02c	
c74.03c	
c74.04	1.062
c74.09	
c750.01	2.215
c750.02c	
c750.03c	
c750.04c	
c750.05c	0.945
c750.06c	0.663
c750.07c	
c750.08c	1.671
c757.02c	1.938
c757.03c	1.382
c757.04	
c757.05c	
c757.06	0.792
c757.08	0.705
c757.09c	0.512
c757.10	1.129
c757.11c	0.791
c757.12	1.238
c757.13	
c757.13.rc	1.667
c757.14	0.498
c776.03	0.651
c776.05.b	1.532
c776.06c	1.209
c776.07	0.945
c776.08c	0.750
c776.10c	1.051
c776.14	1.286
c776.15c	0.632
c776.16	1.376
c776.17	0.594
c777.01c	1.337
c777.02	1.284
c777.03c	1.419
c777.04	1.472
c777.06c	1.198
c777.07	1.389
c777.08c	0.798
c777.09c	0.775
c777.11	1.315
c777.12c	0.840
c777.15	1.082
c777.15.rc	
c777.17c	1.019
c790.01	0.958
c790.03	0.668
c790.04c	1.331
c794.01c	1.270
c794.03	1.035
c794.04c	0.491
c794.06	1.242
c794.07	0.790
c794.08	1.000
c794.10	1.113
c794.11c	1.559
c794.13	1.137
c794.14	0.360
c794.15	1.095
c7d4.02c	0.706
c7d4.02c.rc	
c7d4.03c	1.125
c7d4.04	1.350
c7d4.05	1.088
c7d4.06c	0.819
c7d4.06c.rc	1.282
c7d4.08	1.245
c7d4.09c	1.112
c7d4.10	0.975
c7d4.11c	1.156
c7d4.12c	1.277
c7d4.13c	0.899
c7d4.14c	1.074
c7d4.15c	
c800.01	0.752
c800.02	2.427
c800.06	0.543
c800.07c	0.884
c800.08	0.670
c800.10c	1.155
c800.11	0.746
c800.12c	0.956
c800.13	1.398
c800.14c	1.826
c806.01	0.555
c806.02c	1.151
c806.04c	1.192
c806.05	0.986
c806.06c	1.018
c806.08c	1.085
c806.10	1.312
c806.11	0.584
c821.03c	0.556
c821.05	0.531
c821.07c	
c821.11	0.666
c823.02	0.612
c823.04	0.596
c823.06	1.261
c823.07	0.983
c823.08c	0.579
c823.09c	1.280
c823.10c	0.647
c823.11	0.677
c823.12	0.953
c823.13c	0.881
c823.14	0.723
c823.16c	1.611
c824.01	1.320
c824.02	1.228
c824.03c	1.009
c824.04	1.224
c824.06	0.865
c824.07	1.752
c824.08	1.516
c824.09c	0.996
c825.01	0.585
c825.02	0.894
c825.04c	0.868
c825.05c	0.914
c83.01	0.987
c83.03c	0.987
c83.04	1.329
c83.05	1.100
c83.06c	0.782
c83.07	
c83.08	0.765
c83.09c	0.997
c83.10	1.041
c83.11	0.777
c83.12	
c83.12.rc	1.262
c83.13	1.296
c83.15	
c83.16c	1.115
c83.17	0.573
c83.18c	1.067
c83.19c	1.268
c830.01c	0.974
c830.03	1.069
c830.04c	
c830.05c	1.492
c830.06	1.012
c830.08c	1.068
c830.09c	1.326
c830.10	0.717
c830.11c	0.670
c830.12	0.887
c839.01	1.144
c839.02	1.321
c839.03c	0.624
c839.07	0.769
c839.08c	1.022
c839.09c	0.973
c839.10	1.038
c839.11c	0.808
c839.12	0.739
c839.14c	0.840
c839.16	0.998
c839.17c	0.940
c869.01	0.867
c869.02c	2.642
c869.03c	
c869.04	1.730
c869.05c	1.471
c869.06c	
c869.07c	4.296
c869.08	3.328
c869.09	4.326
c869.10c	
c869.10c.rc	1.299
c869.11	0.810
c887.01	0.570
c887.02	1.088
c887.03c	0.852
c887.04c	1.086
c887.05c	1.004
c887.07	0.693
c887.08	0.876
c887.09c	1.569
c887.11	0.956
c887.12	1.201
c887.13c	1.025
c887.15c	1.003
c887.16	1.379
c887.17	0.689
c887.18c	0.933
c887.19	1.278
c887.19.rc	1.043
c887.21c	0.983
c890.01c	1.171
c890.03	1.252
c890.05	0.651
c890.06	
c890.07c	0.733
c895.01	1.140
c895.03c	0.972
c895.06	0.790
c895.08c	1.171
c895.09c	0.996
c8c9.01	1.203
c8c9.02	
c8c9.04	1.277
c8c9.05	0.569
c8c9.06c	1.286
c8c9.07	0.723
c8c9.09c	1.173
c8c9.10c	0.531
c8c9.11	0.706
c8c9.12c	1.179
c8c9.16c	1.101
c8c9.17c	1.179
c8c9.19	1.031
c8c9.20	
c8d2.01	0.561
c8d2.02c	0.860
c8d2.05c	0.950
c8d2.06	0.667
c8d2.07c	0.935
c8d2.09c	0.984
c8d2.10c	0.411
c8d2.11	1.371
c8d2.12c	0.830
c8d2.13	0.907
c8d2.15	0.864
c8d2.16c	0.639
c8d2.17	0.748
c8d2.18c	0.502
c8d2.19	0.993
c8d2.22	0.669
c8e11.01c	0.800
c8e11.04c	0.826
c8e11.05c	0.927
c8e11.06	0.926
c8e11.08c	
c8e11.09c	
c8e11.11	0.615
c8e4.01c	0.646
c8e4.02c	0.648
c8e4.03	0.911
c8e4.04	1.496
c8e4.05c	1.165
c8e4.06	1.284
c8e4.07c	1.118
c8e4.10c	2.889
c8f11.02c	0.821
c8f11.04	0.428
c8f11.05c	1.354
c8f11.06	1.252
c8f11.08c	0.878
c8f11.09c	0.626
c9.02c	1.118
c9.05	1.502
c9.06c	0.702
c9.07c	0.577
c9.07c.rc	
c9.08c	0.891
c9.09	0.562
c9.10	0.632
c9.10.rc	
c9.11	1.276
c9.12c	1.157
c902.02c	1.205
c902.03	1.278
c902.04	0.900
c902.05c	1.211
c902.06	1.099
c922.01	2.212
c922.02c	1.395
c922.03	2.842
c922.04	0.951
c922.05c	0.456
c922.06	1.609
c922.07c	1.960
c926.02	1.244
c926.05c	0.639
c926.06c	0.950
c926.07c	0.792
c926.08c	0.505
c947.01	1.182
c947.03c	0.802
c947.04	0.972
c947.05c	1.331
c947.06c	1.407
c947.07	
c947.08c	1.111
c947.09	2.608
c947.10	1.511
c947.11c	1.576
c947.13	1.083
c947.14c	0.847
c947.15c	0.407
c955.01c	1.215
c959.03c	0.728
c959.04c	1.200
c959.05c	1.261
c959.06c	1.185
c959.10	
c962.01	1.475
c962.05	1.018
c965.01	0.688
c965.03	1.163
c965.04c	1.000
c965.06	3.150
c965.07c	2.842
c965.08c	1.422
c965.09	1.937
c965.10	
c965.11c	
c965.12	1.082
c965.12.rc	
c965.13	0.869
c965.14c	0.592
c965.15	1.391
c970.02	1.089
c970.03	0.810
c970.06	0.787
c970.07c	1.418
c970.08	1.215
c970.09	1.497
c970.10c	0.854
c970.12	1.326
c977.01	0.816
c977.02	1.325
c977.03	
c977.04	1.947
c977.05c	1.963
c977.06	0.713
c977.07c	1.154
c977.08	1.186
c977.09c	0.805
c977.11	0.621
c977.12	0.437
c977.13c	1.858
c977.14c	2.210
c977.15	1.496
c977.17	1.922
c9b6.03	0.962
c9b6.04c	0.855
c9b6.06	0.984
c9b6.07	0.548
c9b6.09c	0.923
c9b6.11c	0.737
c9b6.12c	1.419
c9b6.13	1.270
c9e9.01	0.913
c9e9.02	1.003
c9e9.04	0.875
c9e9.05	1.273
c9e9.09c	1.418
c9e9.15	1.019
c9e9.15.rc	1.149
c9e9.17c	1.316
c9g1.05	1.041
c9g1.06c	1.053
c9g1.07	1.186
c9g1.08c	1.130
c9g1.10c	1.168
c9g1.12	0.590
c9g1.13c	0.848
cad1: hmt2	0.713
cal1: cnx1	0.908
cam1	1.120
cap	1.223
car1	3.489
car1: sod1	0.691
cbh1: cbh	1.018
cbh2	0.855
ccr1	0.810
cct1	0.711
cct2	0.639
cct3	0.649
cct4	0.687
cct5	0.812
cct6	0.653
cct7	0.821
cct8	0.653
cdb4	0.348
cdc1	0.897
cdc10	1.280
cdc12	1.154
cdc13	0.788
cdc13.rc	1.054
cdc14	1.117
cdc15	1.404
cdc15.rc	1.084
cdc16	1.828
cdc17	1.067
cdc18	2.033
cdc18.rc	1.329
cdc19.6.bud.61	
cdc2.1.bud.56	
cdc2.7.bud.31	
cdc20	1.237
cdc21: mcm4	1.078
cdc22	1.380
cdc22.rc	1.368
cdc23	1.193
cdc24	1.044
cdc25	0.921
cdc25.rc	
cdc27	0.827
cdc28: prp8	1.117
cdc2: swo2: pi002	0.966
cdc3	0.891
cdc37	0.998
cdc37.rc	
cdc4	0.858
cdc42	0.640
cdc5	0.960
cdc6: pol3: pold: mis10	1.119
cdc7	1.144
cdc8	1.132
cdm1	1.767
cdr1: nim1	1.007
cdr1: nim1.rc	
cdr2	1.103
cds1	1.351
cdt1	
cdt1.rc	1.830
cdt2	1.448
cdt2.rc	1.494
ceg1: pce1	1.061
cek1	1.121
cgs1	0.874
cgs2: pde1	0.723
chc1	1.143
chk1: rad27	1.413
cho1	0.796
cho1.rc	1.103
cho2	0.773
chp1	
chp2	0.968
chs1	
chs2	0.970
chs5	0.815
cid1	1.883
cid11	1.154
cid12	
cid13	0.847
cid13.rc	1.669
cid14	0.790
cid16	1.236
cid2: cid2	0.812
cig1	1.086
cig2: cyc17	1.340
cig2: cyc17.rc	
cka1: orb5	0.822
ckb1	0.866
cki1	0.957
cki2	1.160
cki3	0.885
clc1	0.987
clr3	1.052
clr4	1.655
clr6	1.105
cmb1	1.347
cmk1	1.350
cmk2	1.251
cnd1	1.627
cnd2	1.091
cnd3	1.022
cnp1	1.183
cnp1.rc	1.335
cof1	0.769
cor1	1.264
cox15	0.850
cox1i1a	
cox4	0.639
cpp1	1.409
cps1: drc1: bgs1	0.953
cpt2r1.02	2.001
cpt2r1.03	
cpt2r1.04c	0.603
cpt2r1.05c	
cpt2r1.06c	
cpt2r1.07c	1.734
cpt2r1.08c	
cpt2r1.09c	
cpt2r1.10	1.139
crb3	
crk1: mop1: mcs6	1.201
crm1: caf2	0.756
crn1	0.940
csh3	1.462
csk1	0.982
csn1	1.029
csn2	0.897
csn3	0.816
csn4	1.029
csn5	0.698
csn7a	1.179
csn7b	0.563
csx1	1.304
csx2	0.985
cta1	2.762
cta3	3.783
ctf1	1.261
ctf1.rc	1.144
ctf8	0.658
ctokyo_453.18	0.542
ctr4	1.226
ctr4.rc	
cuf1	1.063
cunk12.01	0.759
cunk4.08	1.497
cunk4.09	0.816
cunk4.10	2.605
cunk4.11c	0.545
cunk4.11c.rc	1.489
cunk4.12c	1.322
cunk4.13c	1.177
cunk4.14	1.035
cunk4.15	0.823
cunk4.16c	1.027
cunk4.17	0.383
cunk4.18	0.821
cunk4.19	0.960
cut1	0.962
cut11	0.894
cut12: stf1	1.051
cut14	1.074
cut15	1.395
cut17	1.057
cut2	1.063
cut20	1.131
cut3	
cut4	1.476
cut6	0.556
cut7	1.207
cut8	0.951
cut9	
cwf10	0.964
cwf2	1.046
cwf4: syf3	1.100
cwg2	1.090
cwl1	0.906
cwp1	0.826
cyc1	0.269
cyp51	0.335
cyr1: git2	1.407
dad4	0.826
dak1	1.068
dak2	2.812
dbp2	0.420
dbp4	0.919
dbr1	1.039
ddi1	1.378
dfp1: rad35: him1	1.032
dfr1	0.473
dg.cen.repeat	1.498
dg.cen.repeat.rc	
dh.cen.repeat-matk	1.096
dh.cen.repeat-matk.rc	1.151
dhc1	
dhp1	1.117
dim1: c16a11.05c	
dim1: c336.02	0.705
din1	
dis1	1.355
dis2: bws1	0.921
dis2: bws1.rc	1.294
dis3	0.868
dlc1	0.833
dld1: dldh	0.948
dma1	1.778
dmc1: dmp1	0.945
dmf1: mid1	1.146
dna2	1.140
dpm1	0.794
dps	0.807
dsk1	1.478
dss1	0.796
eca39	0.505
ecm2: cwf5	1.519
ef1-b	0.618
ef1a-b	0.607
eft2-1	0.523
eft2-2	0.549
emp24	0.784
end3	0.995
eng1	0.378
eng2	1.169
eno1	0.646
erd2	0.716
erg24	1.086
erg7	0.788
erg9	1.318
erv14	0.744
erv25	0.735
esc1	1.203
esc1.rc	1.326
eso1	1.199
etd1	0.892
exg1	0.799
exg2	1.047
exg3	1.302
exo1	1.039
exo2	
exo70	1.073
fas1	0.786
fat1	1.119
fba1	0.633
fbp1	1.819
fet5	0.857
fib	0.564
fim1	1.262
fin1	1.159
fin1.rc	
fio1	1.694
fio1.rc	
fip1	1.940
fkbp39	0.310
fnx1	1.190
for3	1.274
frp1	1.783
fur4	1.127
fus1	1.010
gaf1	1.047
gaf2	1.279
gap1: src1: sar1	1.040
gar1	0.328
gar2	0.629
gcs1	0.893
gdi1: sec19	1.168
gfp(s65t)	
ght1	1.428
ght2	0.815
ght3	1.524
ght4	1.113
ght5	0.327
ght6: meu12	1.024
git11	0.923
git3	1.210
git5	0.714
git7	0.873
gln1	0.432
gma12	0.900
gms1	1.001
gna1: spgna1	1.285
gos1	0.926
gpa1	1.604
gpa2: git8	0.910
gpd1	1.293
gpd1: tdh1	
gpd2	0.540
gpd3	1.181
gpi1	1.140
gpi8	1.562
gpm1	0.622
gpt	0.820
gpt1	0.969
gpx1	1.559
grd19	1.062
grx1	1.585
gsa1: gsh2	1.267
gst	
gti1	0.875
gtp1	0.689
gtr1	1.055
gtr2	1.022
gua1	
gua1.rc	0.576
gut2	0.235
h3.1: hht1	0.847
h3.1: hht1.rc	0.954
h3.2: hht2	1.047
h3.3: hht3	0.960
h4.1: hhf1	0.596
h4.1: hhf1.rc	0.714
h4.2: hhf2	0.872
h4.3: hhf3	0.615
h4.3: hhf3.rc	1.309
hba1: caf1	0.787
hcs	0.704
hda1.4.bud.51	
hda1: phd1	
hem2	0.860
hhp1	0.875
hhp2	1.159
his1	0.436
his2	0.587
his3: pi009	0.750
his5	0.434
his6	0.756
his7	1.163
hmg1	0.685
hmt1	1.577
hob1	1.043
hob3	1.145
hog1.1.bud.30	
hog1.7.bud.70	
hos1: ryh1	0.812
hos3	1.426
hrp1	0.853
hrp3	0.873
hsf	1.083
hsk1	1.101
hsp10	0.681
hsp16	1.855
hsp60: mcp60	0.693
hsp70	0.718
hsp9	2.729
hst4	0.840
hta1	0.762
hta1.2.bud.76	
hta1.rc	1.038
hta2	0.812
hta2.rc	1.670
htb1	0.979
htb1.2.bud.78	
hus1	0.818
hus2: rqh1: rad12	1.407
hus5: ubc9	0.783
hxk1	0.858
hxk2	0.539
i10_prp19: cwf8	1.095
i11_tif34: sum1	1.110
i12_c19f5.04	0.713
i13_c1604.17c	1.464
i14_c14f5.06	1.175
i15_rae1	1.402
