Gene name	Mean of ratios
c3h7.17c	1.052
c3h8.01	1.234
c3h8.02	1.074
c3h8.03	0.927
c3h8.04	1.002
c3h8.05c	0.914
c3h8.07c	0.973
c3h8.08c	0.755
c3h8.09c	0.828
c3h8.11	1.344
c4.01	1.186
c4.02	1.056
c4.03	0.977
c4.04c	0.802
c4.06	0.944
c4.08	1.050
c405.02c	0.717
c405.03c	1.080
c405.05	1.012
c405.06	1.163
c409.02c	0.988
c409.03	0.870
c409.08	1.216
c409.09c	0.940
c409.10	0.945
c409.12c	0.722
c409.13	0.337
c409.14c	0.975
c409.15	1.148
c409.16c	0.961
c409.17c	0.786
c409.18	0.827
c409.19c	1.011
c417.03	1.146
c417.04	
c417.05c	
c417.06c	
c417.07c	0.859
c417.08	1.225
c417.09c	
c417.10	
c417.11c	
c417.12	
c417.12.rc	
c417.15	1.453
c418.01c	0.872
c418.02	1.132
c428.01c	1.039
c428.04	1.045
c428.05c	0.839
c428.06c	
c428.06c.rc	
c428.09c	
c428.10	0.887
c428.11	1.155
c428.11.rc	1.163
c428.12c	0.962
c428.14	0.894
c428.15	1.143
c428.16c	0.999
c428.17c	0.923
c428.19c	1.159
c458.01	1.104
c458.02c	1.076
c458.03	0.948
c458.04c	1.056
c458.06	1.043
c4a8.02c	0.783
c4a8.06c	1.060
c4a8.07c	0.940
c4a8.08c	0.995
c4a8.09c	0.961
c4a8.10	0.875
c4b3.02c	1.013
c4b3.03c	0.931
c4b3.03c.rc	1.222
c4b3.04c	0.996
c4b3.05c	0.991
c4b3.06c	0.681
c4b3.07	1.090
c4b3.08	0.975
c4b3.09c	1.001
c4b3.11c	0.967
c4b3.12	1.228
c4b3.13	1.168
c4b3.14	0.910
c4b3.16	0.953
c4b3.17	0.968
c4b3.18	1.238
c4b4.01c	1.091
c4b4.02c	1.014
c4b4.03	
c4b4.04	1.032
c4b4.06	0.947
c4b4.07c	1.078
c4b4.10c	0.994
c4b4.11	0.896
c4b4.12c	0.976
c4c3.03	1.190
c4c3.04c	1.128
c4c3.06	0.951
c4c3.07	1.120
c4c3.10c	0.855
c4c3.11	0.910
c4c3.12	1.044
c4c5.01	1.102
c4c5.03	0.866
c4d7.02c	0.679
c4d7.04c	0.976
c4d7.06c	1.156
c4d7.07c	
c4d7.10c	1.081
c4d7.11	1.007
c4f10.01	1.067
c4f10.02	0.917
c4f10.03c	1.087
c4f10.04	0.972
c4f10.05c	1.150
c4f10.06	1.026
c4f10.07c	0.768
c4f10.08	1.056
c4f10.09c	1.044
c4f10.10c	1.043
c4f10.12	0.933
c4f10.13c	1.239
c4f10.16c	0.894
c4f10.17	0.629
c4f10.18	
c4f10.19c	1.060
c4f11.03c	
c4f11.04c	1.140
c4f11.05	0.889
c4f6.02c	1.051
c4f6.05c	0.894
c4f6.07c	1.219
c4f6.08c	1.044
c4f6.09	0.768
c4f6.11c	1.046
c4f6.12	0.981
c4f6.13c	1.140
c4f6.14	1.216
c4f6.16c	0.671
c4f6.17c	0.832
c4f8.04	1.175
c4f8.05c	1.079
c4f8.06	1.014
c4f8.08	1.527
c4f8.10c	0.920
c4f8.11	0.868
c4g3.03	0.740
c4g3.04c	0.989
c4g3.06c	0.917
c4g3.07c	0.890
c4g3.09c	0.695
c4g3.11	1.136
c4g3.12c	0.765
c4g3.13c	0.936
c4g3.14	1.072
c4g3.15c	1.110
c4g3.16	1.053
c4g3.17	1.182
c4g3.18	1.075
c4g8.02c	0.959
c4g8.03c	1.362
c4g8.04	0.786
c4g8.05	0.863
c4g8.06c	1.096
c4g8.07c	1.371
c4g8.08	1.162
c4g8.09	1.047
c4g8.11c	0.942
c4g8.12c	0.998
c4g8.13c	1.011
c4g8.15c	1.024
c4g9.02	1.015
c4g9.04c	0.931
c4g9.05	1.259
c4g9.06c	1.040
c4g9.12	0.954
c4g9.14	1.024
c4g9.15	
c4g9.17c	1.148
c4g9.19	0.888
c4g9.20c	1.163
c4h3.01	1.156
c4h3.02c	0.765
c4h3.03c	0.589
c4h3.04c	0.767
c4h3.06	0.987
c4h3.07c	0.993
c4h3.08	0.267
c4h3.09	0.871
c4h3.11c	0.948
c4h3.12c	1.374
c4h3.13	0.896
c4h3.14c	1.051
c513.02	0.966
c513.04	
c513.05	0.990
c513.06c	0.360
c513.07	0.755
c521.02	0.784
c521.03	0.772
c521.04c	0.884
c530.01	0.873
c530.02	1.254
c530.04	0.954
c530.05	1.083
c530.06c	0.702
c530.07c	1.022
c530.08	
c530.09c	0.863
c530.11c	
c530.12c	0.928
c530.13	0.882
c530.15c	0.971
c543.02c	1.066
c543.03c	1.029
c543.04	0.983
c543.05c	1.248
c543.06c	1.175
c543.08	1.030
c543.09	1.075
c543.10	
c548.01	0.859
c548.04	1.034
c548.05c	1.031
c548.06c	1.128
c550.01c	1.035
c550.03c	1.072
c550.04c	1.060
c550.05	1.035
c550.07	0.667
c550.08	0.975
c550.09	0.853
c550.11	1.326
c550.12	1.216
c550.14	1.059
c550.15c	1.058
c553.02	0.958
c553.03	0.895
c553.04	0.891
c553.06	1.045
c553.07c	0.967
c553.08c	1.064
c553.09c	1.247
c553.10	0.947
c553.11c	0.913
c557.01	
c557.02c	0.883
c557.04	0.991
c557.05	
c557.05.rc	0.956
c569.01c	1.092
c569.02c	1.248
c569.03	1.228
c569.04	1.126
c569.05c	0.813
c569.06	0.905
c569.07	0.978
c56e4.02c	0.920
c56e4.03	0.818
c56e4.05	1.171
c56e4.06c	0.895
c56e4.07	1.084
c56f2.01	0.848
c56f2.03	1.191
c56f2.04	1.039
c56f2.05c	1.253
c56f2.06	0.581
c56f2.07c	1.089
c56f2.08c	1.079
c56f2.09c	1.001
c56f2.10c	1.228
c56f2.12	1.168
c56f2.13	0.896
c56f2.14	
c56f8.01	0.898
c56f8.02	0.950
c56f8.03	1.053
c56f8.05c	1.104
c56f8.06c	1.735
c56f8.07	1.029
c56f8.09	1.150
c56f8.10	1.403
c56f8.11	0.956
c56f8.12	
c56f8.12.rc	0.661
c56f8.13	1.081
c56f8.14c	1.152
c56f8.15	1.325
c576.01c	1.045
c576.02	0.454
c576.03c	0.587
c576.04	0.765
c576.05	0.764
c576.06c	0.918
c576.12c	1.052
c576.13	0.893
c576.14	1.043
c576.17c	1.150
c576.19c	0.781
c577.01	1.105
c577.03c	0.956
c577.04	1.037
c577.05c	
c577.06c	1.043
c577.07	0.992
c577.08c	0.853
c577.09	0.804
c577.10	0.765
c577.11	0.863
c577.12	1.188
c577.13	0.916
c577.15c	0.966
c57a10.03	1.137
c57a10.04	1.009
c57a10.06	0.909
c57a10.07	1.087
c57a10.08c	1.063
c57a10.09c	0.988
c57a10.11c	1.338
c57a7.05	1.143
c57a7.06	0.975
c57a7.07c	0.966
c57a7.09	
c57a7.12	1.095
c57a7.13	0.856
c582.01	1.000
c582.04c	1.033
c582.06c	
c582.08	0.942
c582.09	0.986
c582.10c	0.995
c584.01c	1.228
c584.02	1.102
c584.03c	0.883
c584.07c	0.864
c584.09	0.962
c584.10c	0.894
c584.11c	1.096
c584.12	0.706
c584.13	0.975
c584.14	1.118
c584.15c	0.918
c584.16c	0.807
c589.01c	0.966
c589.02c	0.592
c589.03c	1.198
c589.04	0.962
c589.05c	1.047
c589.06c	0.933
c589.07c	0.769
c589.08c	1.084
c589.09	1.179
c589.10c	1.090
c589.11	1.131
c594.02c	1.200
c594.03	
c594.04c	0.970
c594.04c.rc	1.265
c594.05c	1.061
c594.06c	0.968
c594.07c	0.992
c5d6.02c	
c5d6.04	0.780
c5d6.05	1.047
c5d6.06c	1.377
c5d6.07c	1.057
c5d6.09c	1.117
c5d6.10c	
c5d6.12	1.013
c5d6.13	0.976
c5e4.02c	0.998
c5e4.05c	0.970
c5e4.09	0.974
c5e4.10c	0.844
c5h10.01	1.064
c5h10.02c	0.417
c5h10.03	1.022
c5h10.04	1.184
c5h10.05c	0.657
c5h10.06c	1.052
c5h10.07	1.472
c5h10.08c	1.018
c5h10.09c	1.072
c5h10.10	0.905
c5h10.11.a	1.051
c5h10.11.b	1.135
c5h10.13c	0.905
c607.02c	0.984
c607.04	0.879
c607.06c	0.895
c607.07c	0.909
c607.08c	1.071
c607.09c	1.110
c607.10	1.000
c609.01	0.904
c609.02	0.871
c609.03	1.120
c609.04	0.191
c609.05	0.939
c609.05.rc	1.341
c61.01c	0.963
c61.03	0.764
c61.04c	1.035
c61.05	1.001
c613.02	1.051
c613.03	
c613.07	1.166
c613.08	1.195
c613.09	0.980
c613.10	1.038
c613.12c	1.009
c622.01c	0.980
c622.02	0.795
c622.03c	0.882
c622.04	1.228
c622.05	1.122
c622.06c	0.944
c622.07	1.207
c622.10c	0.901
c622.11	0.843
c622.12c	0.947
c622.13c	0.906
c622.14	1.189
c622.15c	0.845
c622.16c	0.956
c622.19	1.159
c622.19.rc	1.218
c63.01c	0.874
c63.02c	0.840
c63.03	0.905
c63.05	
c63.06	1.077
c63.07	1.006
c63.08c	
c63.10c	0.967
c63.12c	0.862
c63.13	0.946
c63.14	0.892
c630.02	0.997
c630.04c	0.706
c630.05	0.784
c630.06c	
c630.07c	0.927
c630.08c	1.092
c630.09c	1.119
c630.10	1.193
c630.11	1.074
c630.12	0.937
c630.13c	0.967
c630.15	0.993
c631.01c	1.040
c631.02	0.898
c637.03	0.712
c637.04	0.990
c637.06	1.011
c637.08	1.042
c637.09	1.334
c637.11	1.085
c637.12c	1.188
c637.13c	0.970
c644.01c	1.068
c644.02	0.956
c644.03c	0.942
c644.04	1.381
c644.05c	1.135
c644.07	1.187
c644.08	0.972
c644.09	0.938
c644.10	0.896
c644.11c	0.998
c644.13c	0.918
c644.16	0.973
c644.17c	0.955
c645.02	1.100
c645.03c	1.016
c645.04	0.976
c645.06c	0.858
c645.07	0.942
c645.08c	1.170
c645.09	0.999
c645.10	1.003
c645.11c	1.110
c645.12c	1.014
c645.13	0.977
c646.02	1.097
c646.03	1.277
c646.06c	1.364
c646.07c	1.285
c646.08c	0.966
c646.10c	1.166
c646.15c	1.008
c646.16	0.815
c646.16.rc	1.084
c651.01c	1.251
c651.02	0.935
c651.03c	1.027
c651.04	1.101
c651.05c	0.964
c651.06	1.064
c651.07	
c651.09c	0.780
c651.10	0.981
c651.12c	0.924
c652.01	0.982
c660.02	0.994
c660.03c	0.816
c660.05	2.313
c660.06	0.816
c660.08	0.835
c660.09	0.737
c660.10	
c660.12c	0.982
c660.15	0.992
c660.16	0.858
c660.17c	0.831
c663.01c	0.918
c663.02	1.083
c663.05c	1.166
c663.06c	0.125
c663.07c	0.698
c663.08c	0.126
c663.09c	0.933
c663.10	1.129
c663.11	1.154
c663.13c	
c663.14c	0.787
c663.15c	0.809
c663.16c	1.063
c664.02c	1.138
c664.03	1.012
c664.08c	1.072
c664.09	1.080
c664.10	0.920
c664.12c	0.915
c664.13	0.943
c664.14	0.946
c664.14.rc	1.014
c683.03	1.465
c685.01	
c685.02	1.557
c685.03	0.992
c685.05	1.107
c685.06	1.072
c685.08	1.191
c688.01	0.984
c688.02c	1.103
c688.03c	0.693
c688.04c	0.639
c688.06c	1.084
c688.07c	1.223
c688.08	0.745
c688.09	1.161
c688.10	0.956
c688.11	0.858
c688.12c	0.926
c688.14	
c688.14.rc	
c694.01c	1.249
c694.02	1.035
c694.03	1.068
c694.04c	1.248
c694.06c	0.866
c694.06c.rc	
c6b1.02	0.872
c6b1.03c	1.231
c6b1.04	1.116
c6b1.05c	0.987
c6b1.06c	0.819
c6b1.08c	1.202
c6b1.09c	0.928
c6b1.12c	1.066
c6b12.02c	0.895
c6b12.03c	1.161
c6b12.04c	0.942
c6b12.05c	0.915
c6b12.06c	0.926
c6b12.07c	0.926
c6b12.08	1.303
c6b12.09	1.135
c6b12.10c	0.993
c6b12.11	0.874
c6b12.12	1.180
c6b12.13	0.858
c6b12.14c	0.784
c6b12.15	
c6b12.15.rc	1.204
c6b12.18	1.099
c6c3.02c	0.846
c6c3.03c	1.390
c6c3.04	1.009
c6c3.05	0.988
c6c3.06c	
c6c3.07	
c6c3.08	0.816
c6c3.09	
c6c3.09.rc	0.996
c6c3.10c	0.987
c6f12.01	0.884
c6f12.04	0.955
c6f12.06	0.926
c6f12.07	1.046
c6f12.08c	1.053
c6f12.09	0.852
c6f12.13c	0.939
c6f12.14	
c6f12.16c	1.114
c6f12.17	1.030
c6f6.01	0.889
c6f6.02c	0.905
c6f6.03c	1.014
c6f6.04c	1.295
c6f6.05	0.930
c6f6.06c	0.777
c6f6.09	0.972
c6f6.10c	0.807
c6f6.11c	1.152
c6f6.12	0.819
c6f6.13c	0.914
c6f6.13c.rc	
c6f6.16c	0.930
c6f6.18c	0.916
c6g10.02c	1.251
c6g10.03c	1.658
c6g10.04c	0.799
c6g10.05c	0.794
c6g10.06	
c6g10.07	1.028
c6g10.08	0.967
c6g10.09	0.998
c6g10.10c	1.046
c6g10.12c	1.056
c6g10.12c.rc	1.417
c6g9.01c	0.984
c6g9.02c	1.166
c6g9.03c	1.109
c6g9.04	0.870
c6g9.05	0.755
c6g9.06c	0.750
c6g9.08	0.985
c6g9.10c	1.064
c6g9.13c	1.054
c6g9.14	0.957
c6g9.15c	0.824
c6g9.16c	1.071
c70.01	0.834
c70.02c	0.884
c70.03c	1.024
c70.04c	
c70.05c	0.959
c70.06	0.891
c70.08c	0.641
c70.09c	1.222
c70.10	1.024
c70.10.rc	1.042
c713.03	1.246
c713.04c	1.216
c713.05	1.097
c713.06	0.878
c713.07c	0.847
c713.08	0.846
c713.09	0.988
c713.10	0.981
c713.11c	0.963
c713.12	1.056
c725.01	0.844
c725.03	0.700
c725.04	1.038
c725.05c	0.852
c725.06c	1.244
c725.08	0.995
c725.10	0.586
c725.12	0.888
c725.13c	1.028
c725.14	0.892
c725.15	1.163
c725.17c	1.023
c732.01	0.926
c732.02c	0.896
c736.01c	0.714
c736.02	1.042
c736.03c	1.144
c736.05	0.965
c736.06	0.811
c736.07c	0.682
c736.08	1.374
c736.09c	1.081
c736.10c	0.960
c736.11	0.964
c736.12c	1.113
c736.13	0.716
c736.15	0.963
c736.16	1.028
c737.01c	0.974
c737.02c	1.155
c737.03c	1.029
c737.05	1.052
c737.06c	0.861
c737.07c	
c737.08	1.201
c74.02c	
c74.03c	
c74.04	1.121
c74.09	
c750.01	0.571
c750.02c	
c750.03c	
c750.04c	
c750.05c	0.549
c750.06c	0.914
c750.07c	1.253
c750.08c	0.743
c757.02c	0.966
c757.03c	0.495
c757.04	
c757.05c	1.292
c757.06	1.104
c757.08	1.105
c757.09c	1.514
c757.10	1.018
c757.11c	1.462
c757.12	0.691
c757.13	
c757.13.rc	1.429
c757.14	0.981
c776.03	1.108
c776.05.b	0.849
c776.06c	1.015
c776.07	0.968
c776.08c	1.290
c776.10c	0.972
c776.14	1.173
c776.15c	1.176
c776.16	0.952
c776.17	1.108
c777.01c	1.147
c777.02	0.952
c777.03c	0.841
c777.04	1.294
c777.06c	0.847
c777.07	0.862
c777.08c	0.980
c777.09c	1.032
c777.11	1.039
c777.12c	0.939
c777.15	0.766
c777.15.rc	
c777.17c	0.963
c790.01	1.068
c790.03	0.923
c790.04c	0.967
c794.01c	1.105
c794.03	1.161
c794.04c	1.306
c794.06	1.066
c794.07	1.114
c794.08	0.928
c794.10	0.986
c794.11c	0.865
c794.13	0.923
c794.14	1.563
c794.15	0.739
c7d4.02c	1.025
c7d4.02c.rc	
c7d4.03c	0.743
c7d4.04	0.927
c7d4.05	0.985
c7d4.06c	1.051
c7d4.06c.rc	1.222
c7d4.08	1.276
c7d4.09c	0.937
c7d4.10	0.948
c7d4.11c	0.864
c7d4.12c	0.951
c7d4.13c	0.980
c7d4.14c	1.001
c7d4.15c	
c800.01	1.052
c800.02	0.770
c800.06	1.219
c800.07c	1.017
c800.08	1.174
c800.10c	1.005
c800.11	1.134
c800.12c	0.874
c800.13	0.860
c800.14c	0.670
c806.01	1.426
c806.02c	1.071
c806.04c	0.930
c806.05	0.963
c806.06c	0.885
c806.08c	1.004
c806.10	1.515
c806.11	1.167
c821.03c	1.167
c821.05	1.104
c821.07c	
c821.11	0.974
c823.02	1.010
c823.04	1.189
c823.06	0.676
c823.07	0.886
c823.08c	1.133
c823.09c	0.862
c823.10c	1.025
c823.11	1.078
c823.12	0.857
c823.13c	0.939
c823.14	0.919
c823.16c	0.843
c824.01	0.956
c824.02	0.914
c824.03c	1.027
c824.04	0.959
c824.06	0.977
c824.07	0.710
c824.08	0.803
c824.09c	0.949
c825.01	1.195
c825.02	1.064
c825.04c	1.556
c825.05c	1.516
c83.01	1.055
c83.03c	1.028
c83.04	1.013
c83.05	0.809
c83.06c	0.894
c83.07	
c83.08	0.999
c83.09c	1.008
c83.10	1.016
c83.11	1.062
c83.12	
c83.12.rc	1.077
c83.13	1.018
c83.15	1.262
c83.16c	0.944
c83.17	0.787
c83.18c	0.764
c83.19c	1.328
c830.01c	0.910
c830.03	0.867
c830.04c	
c830.05c	1.985
c830.06	1.045
c830.08c	0.845
c830.09c	1.443
c830.10	1.181
c830.11c	1.234
c830.12	1.014
c839.01	0.899
c839.02	0.773
c839.03c	1.126
c839.07	0.775
c839.08c	0.877
c839.09c	1.026
c839.10	0.959
c839.11c	1.180
c839.12	1.142
c839.14c	1.064
c839.16	0.984
c839.17c	0.850
c869.01	1.384
c869.02c	0.531
c869.03c	1.270
c869.04	
c869.05c	0.707
c869.06c	1.309
c869.07c	0.386
c869.08	0.730
c869.09	0.503
c869.10c	
c869.10c.rc	1.259
c869.11	0.975
c887.01	1.066
c887.02	1.035
c887.03c	1.118
c887.04c	0.840
c887.05c	0.831
c887.07	1.059
c887.08	0.977
c887.09c	0.778
c887.11	1.167
c887.12	0.867
c887.13c	1.028
c887.15c	1.038
c887.16	1.193
c887.17	1.073
c887.18c	0.941
c887.19	0.759
c887.19.rc	0.919
c887.21c	1.318
c890.01c	0.896
c890.03	0.799
c890.05	1.092
c890.06	
c890.07c	1.143
c895.01	0.848
c895.03c	1.087
c895.06	1.138
c895.08c	0.866
c895.09c	1.145
c8c9.01	0.981
c8c9.02	
c8c9.04	0.940
c8c9.05	1.004
c8c9.06c	0.819
c8c9.07	1.017
c8c9.09c	0.800
c8c9.10c	1.117
c8c9.11	1.024
c8c9.12c	0.773
c8c9.16c	0.984
c8c9.17c	0.984
c8c9.19	0.815
c8c9.20	
c8d2.01	1.087
c8d2.02c	0.928
c8d2.05c	0.918
c8d2.06	1.051
c8d2.07c	0.863
c8d2.09c	1.106
c8d2.10c	1.317
c8d2.11	0.791
c8d2.12c	0.940
c8d2.13	0.949
c8d2.15	1.125
c8d2.16c	1.102
c8d2.17	0.888
c8d2.18c	1.143
c8d2.19	1.142
c8d2.22	1.019
c8e11.01c	1.134
c8e11.04c	1.075
c8e11.05c	1.038
c8e11.06	1.073
c8e11.08c	
c8e11.09c	1.061
c8e11.11	1.154
c8e4.01c	0.796
c8e4.02c	1.153
c8e4.03	0.958
c8e4.04	0.712
c8e4.05c	0.991
c8e4.06	0.926
c8e4.07c	1.281
c8e4.10c	0.547
c8f11.02c	0.892
c8f11.04	1.241
c8f11.05c	1.175
c8f11.06	0.854
c8f11.08c	1.013
c8f11.09c	1.180
c9.02c	0.976
c9.05	0.830
c9.06c	1.014
c9.07c	1.068
c9.07c.rc	
c9.08c	1.392
c9.09	1.279
c9.10	1.524
c9.10.rc	
c9.11	0.948
c9.12c	1.171
c902.02c	0.917
c902.03	0.736
c902.04	1.108
c902.05c	0.762
c902.06	0.875
c922.01	0.717
c922.02c	1.398
c922.03	0.570
c922.04	1.013
c922.05c	1.148
c922.06	0.930
c922.07c	0.871
c926.02	0.968
c926.05c	0.982
c926.06c	0.879
c926.07c	1.018
c926.08c	1.330
c947.01	1.075
c947.03c	0.977
c947.04	1.049
c947.05c	0.406
c947.06c	0.983
c947.07	1.280
c947.08c	1.090
c947.09	0.757
c947.10	0.847
c947.11c	0.995
c947.13	1.212
c947.14c	0.925
c947.15c	1.494
c955.01c	0.860
c959.03c	1.088
c959.04c	0.991
c959.05c	1.207
c959.06c	1.244
c959.10	1.054
c962.01	0.811
c962.05	1.086
c965.01	1.082
c965.03	0.948
c965.04c	0.922
c965.06	0.442
c965.07c	0.355
c965.08c	0.866
c965.09	1.073
c965.10	0.834
c965.11c	
c965.12	0.871
c965.12.rc	
c965.13	0.838
c965.14c	1.071
c965.15	0.827
c970.02	1.073
c970.03	0.996
c970.06	0.971
c970.07c	0.815
c970.08	1.044
c970.09	0.991
c970.10c	0.975
c970.12	1.147
c977.01	0.574
c977.02	
c977.03	1.364
c977.04	1.110
c977.05c	1.204
c977.06	0.766
c977.07c	1.156
c977.08	1.289
c977.09c	1.136
c977.11	1.041
c977.12	1.223
c977.13c	0.771
c977.14c	0.585
c977.15	0.988
c977.17	0.873
c9b6.03	0.898
c9b6.04c	1.085
c9b6.06	1.018
c9b6.07	1.097
c9b6.09c	1.282
c9b6.11c	1.191
c9b6.12c	0.629
c9b6.13	1.004
c9e9.01	1.165
c9e9.02	1.078
c9e9.04	0.846
c9e9.05	0.895
c9e9.09c	0.754
c9e9.15	0.955
c9e9.15.rc	1.011
c9e9.17c	1.086
c9g1.05	0.965
c9g1.06c	0.876
c9g1.07	0.873
c9g1.08c	0.892
c9g1.10c	1.177
c9g1.12	1.171
c9g1.13c	0.997
cad1: hmt2	1.284
cal1: cnx1	0.927
cam1	0.891
cap	0.828
car1	0.480
car1: sod1	1.195
cbh1: cbh	0.983
cbh2	0.918
ccr1	1.010
cct1	1.234
cct2	1.078
cct3	1.086
cct4	1.076
cct5	1.148
cct6	1.156
cct7	1.100
cct8	1.144
cdb4	1.161
cdc1	0.973
cdc10	1.210
cdc12	0.800
cdc13	0.985
cdc13.rc	1.415
cdc14	0.930
cdc15	1.398
cdc15.rc	1.511
cdc16	1.165
cdc17	1.091
cdc18	0.817
cdc18.rc	1.390
cdc19.6.bud.61	
cdc2.1.bud.56	
cdc2.7.bud.31	
cdc20	0.947
cdc21: mcm4	0.797
cdc22	1.029
cdc22.rc	1.509
cdc23	0.978
cdc24	0.945
cdc25	1.167
cdc25.rc	1.896
cdc27	1.016
cdc28: prp8	1.044
cdc2: swo2: pi002	0.967
cdc3	1.002
cdc37	0.915
cdc37.rc	1.050
cdc4	0.894
cdc42	1.065
cdc5	0.989
cdc6: pol3: pold: mis10	0.965
cdc7	1.030
cdc8	0.832
cdm1	1.630
cdr1: nim1	1.092
cdr1: nim1.rc	
cdr2	0.777
cds1	0.824
cdt1	
cdt1.rc	1.798
cdt2	0.765
cdt2.rc	1.323
ceg1: pce1	1.099
cek1	0.970
cgs1	1.101
cgs2: pde1	1.214
chc1	0.941
chk1: rad27	1.223
cho1	0.928
cho1.rc	1.034
cho2	1.186
chp1	1.350
chp2	1.044
chs1	
chs2	0.973
chs5	0.816
cid1	1.288
cid11	1.444
cid12	
cid13	0.997
cid13.rc	1.487
cid14	1.055
cid16	0.957
cid2: cid2	0.893
cig1	0.777
cig2: cyc17	0.847
cig2: cyc17.rc	
cka1: orb5	1.090
ckb1	0.956
cki1	0.889
cki2	0.915
cki3	0.917
clc1	0.975
clr3	0.942
clr4	1.008
clr6	1.071
cmb1	0.678
cmk1	0.919
cmk2	0.778
cnd1	1.096
cnd2	0.798
cnd3	1.034
cnp1	0.955
cnp1.rc	
cof1	0.897
cor1	1.417
cox15	1.115
cox1i1a	
cox4	1.013
cpp1	0.932
cps1: drc1: bgs1	0.868
cpt2r1.02	0.907
cpt2r1.03	
cpt2r1.04c	0.747
cpt2r1.05c	
cpt2r1.06c	
cpt2r1.07c	0.828
cpt2r1.08c	
cpt2r1.09c	
cpt2r1.10	1.122
crb3	
crk1: mop1: mcs6	1.066
crm1: caf2	0.944
crn1	1.113
csh3	0.727
csk1	1.133
csn1	1.021
csn2	0.997
csn3	0.976
csn4	1.084
csn5	1.085
csn7a	0.997
csn7b	1.117
csx1	0.742
csx2	1.048
cta1	0.781
cta3	0.531
ctf1	1.078
ctf1.rc	1.195
ctf8	1.025
ctokyo_453.18	1.199
ctr4	0.771
ctr4.rc	
cuf1	1.002
cunk12.01	1.181
cunk4.08	1.106
cunk4.09	1.187
cunk4.10	0.630
cunk4.11c	1.165
cunk4.11c.rc	1.240
cunk4.12c	1.051
cunk4.13c	1.036
cunk4.14	0.998
cunk4.15	0.935
cunk4.16c	0.945
cunk4.17	1.317
cunk4.18	0.998
cunk4.19	1.351
cut1	0.984
cut11	0.951
cut12: stf1	1.047
cut14	0.921
cut15	0.897
cut17	0.948
cut2	0.775
cut20	1.158
cut3	
cut4	1.132
cut6	1.365
cut7	1.184
cut8	0.852
cut9	0.927
cwf10	1.007
cwf2	1.240
cwf4: syf3	0.907
cwg2	1.050
cwl1	0.982
cwp1	0.923
cyc1	1.237
cyp51	1.144
cyr1: git2	0.824
dad4	0.757
dak1	0.818
dak2	0.612
dbp2	1.508
dbp4	1.208
dbr1	1.204
ddi1	0.936
dfp1: rad35: him1	0.898
dfr1	1.019
dg.cen.repeat	
dg.cen.repeat.rc	
dh.cen.repeat-matk	1.162
dh.cen.repeat-matk.rc	1.382
dhc1	
dhp1	1.075
dim1: c16a11.05c	1.001
dim1: c336.02	1.189
din1	
dis1	0.855
dis2: bws1	0.992
dis2: bws1.rc	1.211
dis3	1.105
dlc1	0.877
dld1: dldh	0.878
dma1	0.729
dmc1: dmp1	1.328
dmf1: mid1	1.025
dna2	0.861
dpm1	0.988
dps	0.881
dsk1	0.777
dss1	0.884
eca39	1.040
ecm2: cwf5	0.829
ef1-b	1.154
ef1a-b	1.137
eft2-1	1.193
eft2-2	1.174
emp24	0.920
end3	1.074
eng1	0.791
eng2	0.811
eno1	1.091
erd2	0.976
erg24	0.865
erg7	1.202
erg9	1.009
erv14	0.968
erv25	0.975
esc1	0.801
esc1.rc	0.985
eso1	0.964
etd1	1.180
exg1	0.951
exg2	1.104
exg3	0.835
exo1	1.159
exo2	
exo70	1.107
fas1	1.150
fat1	0.733
fba1	1.105
fbp1	0.848
fet5	1.086
fib	1.428
fim1	0.919
fin1	0.913
fin1.rc	
fio1	0.528
fio1.rc	
fip1	0.478
fkbp39	1.361
fnx1	1.183
for3	1.107
frp1	0.428
fur4	0.972
fus1	0.912
gaf1	0.964
gaf2	1.102
gap1: src1: sar1	1.024
gar1	1.382
gar2	1.215
gcs1	1.013
gdi1: sec19	0.940
gfp(s65t)	
ght1	
ght2	1.266
ght3	0.920
ght4	0.958
ght5	1.128
ght6: meu12	1.140
git11	1.146
git3	0.927
git5	1.161
git7	0.852
gln1	1.139
gma12	0.754
gms1	0.820
gna1: spgna1	0.900
gos1	0.951
gpa1	0.851
gpa2: git8	1.110
gpd1	0.992
gpd1: tdh1	1.365
gpd2	0.896
gpd3	0.963
gpi1	1.185
gpi8	0.772
gpm1	0.952
gpt	1.001
gpt1	1.024
gpx1	0.743
grd19	0.879
grx1	0.715
gsa1: gsh2	0.929
gst	
gti1	1.344
gtp1	1.093
gtr1	1.030
gtr2	0.820
gua1	
gua1.rc	1.230
gut2	1.609
h3.1: hht1	0.901
h3.1: hht1.rc	0.950
h3.2: hht2	0.801
h3.3: hht3	0.928
h4.1: hhf1	0.984
h4.1: hhf1.rc	1.102
h4.2: hhf2	0.842
h4.3: hhf3	1.011
h4.3: hhf3.rc	1.492
hba1: caf1	0.938
hcs	1.057
hda1.4.bud.51	
hda1: phd1	
hem2	1.035
hhp1	1.023
hhp2	0.757
his1	1.178
his2	1.069
his3: pi009	0.869
his5	1.161
his6	1.065
his7	0.946
hmg1	1.061
hmt1	1.022
hob1	0.956
hob3	0.807
hog1.1.bud.30	
hog1.7.bud.70	
hos1: ryh1	1.012
hos3	1.013
hrp1	0.975
hrp3	0.970
hsf	0.998
hsk1	0.881
hsp10	0.863
hsp16	0.550
