Gene name	Mean of ratios
c409.18	1.051
c409.19c	0.931
c417.03	0.986
c417.04	
c417.05c	
c417.06c	
c417.07c	
c417.08	0.643
c417.09c	
c417.10	
c417.11c	
c417.12	
c417.12.rc	
c417.15	1.361
c418.01c	1.832
c418.02	0.941
c428.01c	0.977
c428.04	1.096
c428.05c	1.559
c428.06c	
c428.06c.rc	
c428.09c	
c428.10	2.294
c428.11	0.647
c428.11.rc	0.807
c428.12c	1.231
c428.14	1.035
c428.15	0.608
c428.16c	1.074
c428.17c	0.901
c428.19c	0.571
c458.01	0.669
c458.02c	0.825
c458.03	1.309
c458.04c	
c458.06	1.831
c4a8.02c	1.136
c4a8.06c	0.758
c4a8.07c	0.689
c4a8.08c	0.699
c4a8.09c	1.099
c4a8.10	0.951
c4b3.02c	0.556
c4b3.03c	1.412
c4b3.03c.rc	1.356
c4b3.04c	0.734
c4b3.05c	1.066
c4b3.06c	0.453
c4b3.07	0.979
c4b3.08	0.844
c4b3.09c	1.081
c4b3.11c	0.804
c4b3.12	1.216
c4b3.13	1.213
c4b3.14	1.745
c4b3.16	0.801
c4b3.17	1.602
c4b3.18	0.949
c4b4.01c	1.093
c4b4.02c	1.374
c4b4.03	
c4b4.04	1.054
c4b4.06	0.704
c4b4.07c	0.607
c4b4.10c	1.075
c4b4.11	1.227
c4b4.12c	1.013
c4c3.03	0.688
c4c3.04c	1.058
c4c3.06	1.144
c4c3.07	0.786
c4c3.10c	1.385
c4c3.11	2.149
c4c3.12	1.246
c4c5.01	1.120
c4c5.03	1.219
c4d7.02c	1.947
c4d7.04c	0.568
c4d7.06c	1.058
c4d7.07c	
c4d7.10c	
c4d7.11	1.249
c4f10.01	1.012
c4f10.02	1.141
c4f10.03c	0.792
c4f10.04	1.056
c4f10.05c	0.753
c4f10.06	0.887
c4f10.07c	1.536
c4f10.08	1.004
c4f10.09c	0.914
c4f10.10c	0.996
c4f10.12	1.225
c4f10.13c	0.923
c4f10.16c	0.953
c4f10.17	1.803
c4f10.18	2.434
c4f10.19c	1.322
c4f11.03c	
c4f11.04c	0.922
c4f11.05	0.517
c4f6.02c	0.710
c4f6.05c	1.106
c4f6.07c	0.590
c4f6.08c	0.957
c4f6.09	1.054
c4f6.11c	0.666
c4f6.12	0.444
c4f6.13c	0.347
c4f6.14	0.432
c4f6.16c	1.558
c4f6.17c	2.213
c4f8.04	0.472
c4f8.05c	1.076
c4f8.06	1.345
c4f8.08	1.255
c4f8.10c	1.465
c4f8.11	0.857
c4g3.03	2.514
c4g3.04c	1.183
c4g3.06c	0.899
c4g3.07c	1.276
c4g3.09c	0.811
c4g3.11	1.014
c4g3.12c	
c4g3.13c	1.523
c4g3.14	1.819
c4g3.15c	0.812
c4g3.16	1.477
c4g3.17	0.927
c4g3.18	0.755
c4g8.02c	0.595
c4g8.03c	0.584
c4g8.04	0.914
c4g8.05	1.338
c4g8.06c	0.685
c4g8.07c	0.588
c4g8.08	0.956
c4g8.09	0.827
c4g8.11c	1.328
c4g8.12c	1.266
c4g8.13c	1.137
c4g8.15c	
c4g9.02	0.739
c4g9.04c	1.443
c4g9.05	1.267
c4g9.06c	0.775
c4g9.12	1.335
c4g9.14	1.040
c4g9.15	
c4g9.17c	0.820
c4g9.19	1.438
c4g9.20c	0.465
c4h3.01	0.826
c4h3.02c	1.406
c4h3.03c	2.243
c4h3.04c	1.227
c4h3.06	0.859
c4h3.07c	0.915
c4h3.08	1.144
c4h3.09	1.079
c4h3.11c	0.839
c4h3.12c	1.228
c4h3.13	0.861
c4h3.14c	1.117
c513.02	2.922
c513.04	
c513.05	1.489
c513.06c	0.844
c513.07	0.919
c521.02	0.829
c521.03	0.925
c521.04c	0.997
c530.01	1.162
c530.02	0.800
c530.04	1.231
c530.05	1.440
c530.06c	1.112
c530.07c	1.106
c530.08	
c530.09c	0.997
c530.11c	
c530.12c	0.986
c530.13	0.756
c530.15c	0.854
c543.02c	0.785
c543.03c	1.226
c543.04	1.459
c543.05c	1.146
c543.06c	0.434
c543.08	1.640
c543.09	1.150
c543.10	
c548.01	1.702
c548.04	0.860
c548.05c	0.979
c548.06c	1.089
c550.01c	0.879
c550.03c	1.332
c550.04c	1.025
c550.05	0.720
c550.07	0.844
c550.08	0.828
c550.09	1.252
c550.11	0.675
c550.12	0.835
c550.14	0.822
c550.15c	0.801
c553.02	1.006
c553.03	0.666
c553.04	1.560
c553.06	1.110
c553.07c	1.405
c553.08c	0.859
c553.09c	0.742
c553.10	1.425
c553.11c	0.711
c557.01	
c557.02c	1.452
c557.04	1.288
c557.05	
c557.05.rc	2.055
c569.01c	1.693
c569.02c	0.992
c569.03	1.388
c569.04	1.457
c569.05c	0.650
c569.06	1.674
c569.07	1.547
c56e4.02c	1.473
c56e4.03	2.084
c56e4.05	0.954
c56e4.06c	1.213
c56e4.07	1.161
c56f2.01	0.901
c56f2.03	
c56f2.04	0.558
c56f2.05c	1.597
c56f2.06	1.795
c56f2.07c	0.643
c56f2.08c	0.690
c56f2.09c	1.655
c56f2.10c	1.146
c56f2.12	0.792
c56f2.13	0.429
c56f2.14	
c56f8.01	0.944
c56f8.02	0.982
c56f8.03	0.490
c56f8.05c	1.019
c56f8.06c	1.558
c56f8.07	1.099
c56f8.09	0.750
c56f8.10	0.404
c56f8.11	0.986
c56f8.12	
c56f8.12.rc	0.353
c56f8.13	0.787
c56f8.14c	0.664
c56f8.15	1.040
c576.01c	0.575
c576.02	0.392
c576.03c	0.720
c576.04	2.041
c576.05	0.999
c576.06c	0.487
c576.12c	0.791
c576.13	0.764
c576.14	0.863
c576.17c	1.699
c576.19c	0.571
c577.01	0.679
c577.03c	0.982
c577.04	1.077
c577.05c	
c577.06c	0.855
c577.07	1.077
c577.08c	1.072
c577.09	1.129
c577.10	1.020
c577.11	0.837
c577.12	
c577.13	1.503
c577.15c	1.082
c57a10.03	0.938
c57a10.04	
c57a10.06	1.041
c57a10.07	
c57a10.08c	1.581
c57a10.09c	1.719
c57a10.11c	1.631
c57a7.05	1.826
c57a7.06	0.708
c57a7.07c	1.963
c57a7.09	
c57a7.12	0.765
c57a7.13	
c582.01	0.986
c582.04c	0.824
c582.06c	
c582.08	1.269
c582.09	1.071
c582.10c	0.890
c584.01c	0.556
c584.02	1.330
c584.03c	1.028
c584.07c	1.191
c584.09	1.142
c584.10c	1.109
c584.11c	0.552
c584.12	
c584.13	0.400
c584.14	0.767
c584.15c	1.313
c584.16c	1.049
c589.01c	1.445
c589.02c	1.091
c589.03c	0.875
c589.04	0.858
c589.05c	0.907
c589.06c	1.071
c589.07c	
c589.08c	1.091
c589.09	1.124
c589.10c	0.739
c589.11	0.720
c594.02c	1.399
c594.03	1.946
c594.04c	2.405
c594.04c.rc	1.705
c594.05c	0.955
c594.06c	1.961
c594.07c	1.473
c5d6.02c	
c5d6.04	1.233
c5d6.05	1.010
c5d6.06c	1.354
c5d6.07c	
c5d6.09c	0.911
c5d6.10c	
c5d6.12	0.852
c5d6.13	1.053
c5e4.02c	0.754
c5e4.05c	1.003
c5e4.09	0.962
c5e4.10c	0.869
c5h10.01	0.782
c5h10.02c	1.916
c5h10.03	0.731
c5h10.04	1.299
c5h10.05c	0.769
c5h10.06c	0.899
c5h10.07	0.762
c5h10.08c	1.074
c5h10.09c	0.844
c5h10.10	1.669
c5h10.11.a	1.381
c5h10.11.b	1.427
c5h10.13c	0.951
c607.02c	0.521
c607.04	1.050
c607.06c	1.803
c607.07c	1.340
c607.08c	1.604
c607.09c	1.525
c607.10	1.377
c609.01	0.611
c609.02	1.031
c609.03	
c609.04	0.261
c609.05	0.904
c609.05.rc	1.143
c61.01c	
c61.03	2.174
c61.04c	0.808
c61.05	1.354
c613.02	1.206
c613.03	
c613.07	0.790
c613.08	0.439
c613.09	1.013
c613.10	1.279
c613.12c	0.754
c622.01c	1.439
c622.02	1.656
c622.03c	
c622.04	1.128
c622.05	0.955
c622.06c	1.398
c622.07	0.931
c622.10c	0.970
c622.11	1.464
c622.12c	1.303
c622.13c	0.782
c622.14	0.850
c622.15c	1.842
c622.16c	0.793
c622.19	0.776
c622.19.rc	1.421
c63.01c	0.821
c63.02c	0.747
c63.03	1.110
c63.05	
c63.06	1.220
c63.07	0.503
c63.08c	
c63.10c	0.942
c63.12c	1.124
c63.13	1.868
c63.14	1.912
c630.02	0.905
c630.04c	1.127
c630.05	1.021
c630.06c	
c630.07c	1.651
c630.08c	0.948
c630.09c	1.182
c630.10	1.089
c630.11	0.937
c630.12	0.779
c630.13c	1.026
c630.15	1.174
c631.01c	1.052
c631.02	0.753
c637.03	2.250
c637.04	1.255
c637.06	1.007
c637.08	0.873
c637.09	0.598
c637.11	0.859
c637.12c	0.943
c637.13c	2.107
c644.01c	1.086
c644.02	0.943
c644.03c	0.686
c644.04	
c644.05c	0.362
c644.07	1.085
c644.08	1.193
c644.09	1.408
c644.10	0.696
c644.11c	0.788
c644.13c	0.970
c644.16	1.003
c644.17c	0.971
c645.02	0.854
c645.03c	0.351
c645.04	1.018
c645.06c	0.971
c645.07	0.913
c645.08c	0.947
c645.09	1.208
c645.10	1.245
c645.11c	1.257
c645.12c	1.009
c645.13	1.263
c646.02	0.900
c646.03	0.935
c646.06c	0.914
c646.07c	1.297
c646.08c	1.060
c646.10c	0.828
c646.15c	1.231
c646.16	0.992
c646.16.rc	
c651.01c	0.391
c651.02	0.794
c651.03c	0.690
c651.04	
c651.05c	0.951
c651.06	1.801
c651.07	1.480
c651.09c	1.188
c651.10	1.188
c651.12c	1.425
c652.01	0.976
c660.02	1.477
c660.03c	1.247
c660.05	1.961
c660.06	2.420
c660.08	1.535
c660.09	1.332
c660.10	
c660.12c	1.086
c660.15	1.131
c660.16	1.215
c660.17c	1.310
c663.01c	1.186
c663.02	0.834
c663.05c	0.983
c663.06c	0.144
c663.07c	0.770
c663.08c	0.178
c663.09c	1.202
c663.10	0.825
c663.11	
c663.13c	
c663.14c	
c663.15c	1.255
c663.16c	0.988
c664.02c	1.050
c664.03	1.107
c664.08c	0.438
c664.09	0.793
c664.10	1.277
c664.12c	0.934
c664.13	0.984
c664.14	1.439
c664.14.rc	
c683.03	
c685.01	
c685.02	
c685.03	0.692
c685.05	0.782
c685.06	0.857
c685.08	1.027
c688.01	1.082
c688.02c	1.070
c688.03c	1.245
c688.04c	2.828
c688.06c	
c688.07c	1.170
c688.08	
c688.09	
c688.10	1.012
c688.11	1.176
c688.12c	1.246
c688.14	
c688.14.rc	
c694.01c	0.359
c694.02	0.900
c694.03	0.954
c694.04c	0.669
c694.06c	
c694.06c.rc	1.703
c6b1.02	1.480
c6b1.03c	1.487
c6b1.04	1.159
c6b1.05c	1.017
c6b1.06c	1.165
c6b1.08c	0.947
c6b1.09c	1.018
c6b1.12c	0.770
c6b12.02c	1.191
c6b12.03c	1.310
c6b12.04c	1.480
c6b12.05c	0.788
c6b12.06c	1.012
c6b12.07c	1.385
c6b12.08	
c6b12.09	0.927
c6b12.10c	0.757
c6b12.11	0.789
c6b12.12	0.917
c6b12.13	1.057
c6b12.14c	0.834
c6b12.15	
c6b12.15.rc	0.818
c6b12.18	0.924
c6c3.02c	0.800
c6c3.03c	2.211
c6c3.04	1.728
c6c3.05	1.203
c6c3.06c	
c6c3.07	
c6c3.08	1.329
c6c3.09	
c6c3.09.rc	1.459
c6c3.10c	1.050
c6f12.01	1.127
c6f12.04	0.921
c6f12.06	1.210
c6f12.07	1.060
c6f12.08c	1.088
c6f12.09	1.061
c6f12.13c	
c6f12.14	
c6f12.16c	0.799
c6f12.17	1.021
c6f6.01	0.963
c6f6.02c	2.035
c6f6.03c	0.489
c6f6.04c	1.122
c6f6.05	0.914
c6f6.06c	0.904
c6f6.09	1.147
c6f6.10c	1.208
c6f6.11c	1.261
c6f6.12	1.648
c6f6.13c	1.153
c6f6.13c.rc	
c6f6.16c	0.859
c6f6.18c	0.836
c6g10.02c	1.165
c6g10.03c	
c6g10.04c	0.907
c6g10.05c	0.918
c6g10.06	
c6g10.07	0.857
c6g10.08	1.391
c6g10.09	0.824
c6g10.10c	1.415
c6g10.12c	
c6g10.12c.rc	1.305
c6g9.01c	0.628
c6g9.02c	0.479
c6g9.03c	0.801
c6g9.04	1.019
c6g9.05	0.824
c6g9.06c	0.794
c6g9.08	1.085
c6g9.10c	0.404
c6g9.13c	1.234
c6g9.14	1.356
c6g9.15c	0.943
c6g9.16c	1.246
c70.01	1.174
c70.02c	2.069
c70.03c	0.987
c70.04c	
c70.05c	1.395
c70.06	
c70.08c	3.732
c70.09c	1.719
c70.10	1.386
c70.10.rc	2.057
c713.03	0.661
c713.04c	0.470
c713.05	0.644
c713.06	1.156
c713.07c	1.750
c713.08	1.354
c713.09	1.768
c713.10	0.963
c713.11c	1.409
c713.12	0.436
c725.01	1.161
c725.03	2.823
c725.04	0.747
c725.05c	0.921
c725.06c	1.529
c725.08	1.376
c725.10	2.062
c725.12	0.872
c725.13c	0.834
c725.14	1.286
c725.15	0.662
c725.17c	0.938
c732.01	0.818
c732.02c	1.451
c736.01c	0.962
c736.02	0.653
c736.03c	1.023
c736.05	0.970
c736.06	0.850
c736.07c	0.951
c736.08	1.388
c736.09c	0.942
c736.10c	0.942
c736.11	1.024
c736.12c	0.893
c736.13	1.534
c736.15	1.491
c736.16	1.442
c737.01c	0.876
c737.02c	1.560
c737.03c	
c737.05	1.399
c737.06c	
c737.07c	
c737.08	0.440
c74.02c	
c74.03c	
c74.04	0.986
c74.09	
c750.01	0.928
c750.02c	
c750.03c	
c750.04c	
c750.05c	1.096
c750.06c	0.946
c750.07c	
c750.08c	1.076
c757.02c	1.466
c757.03c	3.214
c757.04	
c757.05c	
c757.06	0.907
c757.08	1.147
c757.09c	0.972
c757.10	1.197
c757.11c	2.069
c757.12	0.865
c757.13	
c757.13.rc	1.917
c757.14	1.427
c776.03	0.962
c776.05.b	1.267
c776.06c	1.729
c776.07	1.197
c776.08c	0.730
c776.10c	0.939
c776.14	0.791
c776.15c	1.087
c776.16	1.105
c776.17	0.539
c777.01c	1.337
c777.02	0.968
c777.03c	0.935
c777.04	1.085
c777.06c	1.026
c777.07	0.706
c777.08c	1.005
c777.09c	1.537
c777.11	1.189
c777.12c	1.097
c777.15	1.255
c777.15.rc	
c777.17c	0.982
c790.01	1.137
c790.03	0.822
c790.04c	0.969
c794.01c	1.286
c794.03	1.464
c794.04c	1.743
c794.06	1.296
c794.07	1.277
c794.08	1.793
c794.10	1.181
c794.11c	1.056
c794.13	0.974
c794.14	0.647
c794.15	0.578
c7d4.02c	0.740
c7d4.02c.rc	
c7d4.03c	0.799
c7d4.04	0.913
c7d4.05	1.305
c7d4.06c	0.822
c7d4.06c.rc	
c7d4.08	1.207
c7d4.09c	1.119
c7d4.10	1.213
c7d4.11c	1.104
c7d4.12c	1.299
c7d4.13c	0.782
c7d4.14c	0.814
c7d4.15c	
c800.01	0.598
c800.02	0.848
c800.06	0.470
c800.07c	1.479
c800.08	0.713
c800.10c	0.843
c800.11	0.640
c800.12c	1.161
c800.13	1.428
c800.14c	1.050
c806.01	
c806.02c	0.577
c806.04c	1.405
c806.05	0.994
c806.06c	1.028
c806.08c	0.948
c806.10	1.409
c806.11	0.596
c821.03c	1.249
c821.05	0.738
c821.07c	
c821.11	1.475
c823.02	0.843
c823.04	0.376
c823.06	1.299
c823.07	1.053
c823.08c	0.394
c823.09c	0.921
c823.10c	0.986
c823.11	0.855
c823.12	1.407
c823.13c	0.825
c823.14	0.874
c823.16c	0.870
c824.01	1.012
c824.02	1.165
c824.03c	0.929
c824.04	0.792
c824.06	1.111
c824.07	1.423
c824.08	0.533
c824.09c	1.053
c825.01	0.935
c825.02	0.850
c825.04c	
c825.05c	1.381
c83.01	1.479
c83.03c	1.541
c83.04	0.927
c83.05	1.942
c83.06c	1.349
c83.07	
c83.08	0.894
c83.09c	0.672
c83.10	1.162
c83.11	1.159
c83.12	
c83.12.rc	
c83.13	0.805
c83.15	
c83.16c	2.013
c83.17	1.712
c83.18c	0.877
c83.19c	1.223
c830.01c	0.895
c830.03	
c830.04c	
c830.05c	1.568
c830.06	1.477
c830.08c	1.805
c830.09c	
c830.10	0.794
c830.11c	1.151
c830.12	1.034
c839.01	1.113
c839.02	1.177
c839.03c	1.302
c839.07	0.604
c839.08c	0.894
c839.09c	1.057
c839.10	0.903
c839.11c	0.673
c839.12	0.634
c839.14c	0.732
c839.16	1.305
c839.17c	1.038
c869.01	
c869.02c	0.451
c869.03c	
c869.04	
c869.05c	0.241
c869.06c	2.195
c869.07c	0.610
c869.08	0.777
c869.09	0.759
c869.10c	
c869.10c.rc	1.011
c869.11	1.828
c887.01	1.188
c887.02	1.248
c887.03c	0.790
c887.04c	1.138
c887.05c	1.261
c887.07	0.713
c887.08	1.023
c887.09c	0.815
c887.11	1.077
c887.12	1.062
c887.13c	0.748
c887.15c	1.264
c887.16	1.386
c887.17	0.235
c887.18c	1.319
c887.19	0.717
c887.19.rc	1.230
c887.21c	1.084
c890.01c	1.559
c890.03	0.825
c890.05	0.409
c890.06	
c890.07c	0.529
c895.01	1.229
c895.03c	1.089
c895.06	0.478
c895.08c	1.439
c895.09c	0.821
c8c9.01	1.324
c8c9.02	
c8c9.04	1.056
c8c9.05	0.884
c8c9.06c	1.069
c8c9.07	0.945
c8c9.09c	1.061
c8c9.10c	0.680
c8c9.11	0.849
c8c9.12c	1.610
c8c9.16c	1.786
c8c9.17c	1.227
c8c9.19	1.005
c8c9.20	
c8d2.01	1.179
c8d2.02c	1.209
c8d2.05c	0.896
c8d2.06	0.902
c8d2.07c	1.102
c8d2.09c	0.893
c8d2.10c	0.524
c8d2.11	0.818
c8d2.12c	1.044
c8d2.13	0.723
c8d2.15	0.420
c8d2.16c	0.743
c8d2.17	0.771
c8d2.18c	0.696
c8d2.19	1.151
c8d2.22	1.083
c8e11.01c	1.277
c8e11.04c	1.035
c8e11.05c	1.201
c8e11.06	1.135
c8e11.08c	
c8e11.09c	0.685
c8e11.11	0.601
c8e4.01c	0.265
c8e4.02c	1.428
c8e4.03	1.679
c8e4.04	1.615
c8e4.05c	3.071
c8e4.06	2.295
c8e4.07c	1.203
c8e4.10c	0.940
c8f11.02c	0.988
c8f11.04	0.427
c8f11.05c	1.235
c8f11.06	0.815
c8f11.08c	1.387
c8f11.09c	0.864
c9.02c	0.885
c9.05	
c9.06c	0.877
c9.07c	1.282
c9.07c.rc	1.636
c9.08c	1.408
c9.09	0.516
c9.10	1.329
c9.10.rc	
c9.11	0.846
c9.12c	1.268
c902.02c	1.111
c902.03	0.829
c902.04	0.670
c902.05c	1.170
c902.06	0.822
c922.01	0.579
c922.02c	1.794
c922.03	0.820
c922.04	0.914
c922.05c	0.763
c922.06	1.001
c922.07c	0.978
c926.02	1.027
c926.05c	0.805
c926.06c	1.047
c926.07c	0.850
c926.08c	0.508
c947.01	1.194
c947.03c	0.906
c947.04	0.431
c947.05c	2.478
c947.06c	1.289
c947.07	
c947.08c	1.054
c947.09	1.052
c947.10	0.753
c947.11c	1.248
c947.13	1.418
c947.14c	1.074
c947.15c	1.294
c955.01c	0.748
c959.03c	0.843
c959.04c	1.121
c959.05c	1.280
c959.06c	0.949
c959.10	
c962.01	1.261
c962.05	0.787
c965.01	0.704
c965.03	1.251
c965.04c	1.596
c965.06	0.905
c965.07c	0.623
c965.08c	0.896
c965.09	
c965.10	
c965.11c	
c965.12	0.631
c965.12.rc	
c965.13	0.218
c965.14c	1.029
c965.15	0.577
c970.02	1.016
c970.03	1.210
c970.06	1.586
c970.07c	1.159
c970.08	0.967
c970.09	1.039
c970.10c	1.203
c970.12	1.431
c977.01	1.061
c977.02	
c977.03	
c977.04	1.404
c977.05c	
c977.06	1.262
c977.07c	1.124
c977.08	1.087
c977.09c	0.918
c977.11	0.833
c977.12	0.579
c977.13c	1.352
c977.14c	0.946
c977.15	0.952
c977.17	0.732
c9b6.03	1.725
c9b6.04c	1.077
c9b6.06	1.365
c9b6.07	0.317
c9b6.09c	1.168
c9b6.11c	1.118
c9b6.12c	0.823
c9b6.13	
c9e9.01	0.831
c9e9.02	0.965
c9e9.04	2.166
c9e9.05	0.893
c9e9.09c	0.517
c9e9.15	1.913
c9e9.15.rc	1.982
c9e9.17c	1.256
c9g1.05	0.781
c9g1.06c	1.297
c9g1.07	1.062
c9g1.08c	0.913
c9g1.10c	1.028
c9g1.12	0.553
c9g1.13c	0.926
cad1: hmt2	1.119
cal1: cnx1	1.355
cam1	1.091
cap	1.165
car1	1.086
car1: sod1	1.224
cbh1: cbh	1.103
cbh2	1.143
ccr1	0.591
cct1	0.869
cct2	0.664
cct3	0.876
cct4	0.778
cct5	0.711
cct6	0.715
cct7	0.833
cct8	0.980
cdb4	1.121
cdc1	0.902
cdc10	1.291
cdc12	0.846
cdc13	0.651
cdc13.rc	1.095
cdc14	1.157
cdc15	0.723
cdc15.rc	0.773
cdc16	1.460
cdc17	0.849
cdc18	0.741
cdc18.rc	1.151
cdc19.6.bud.61	
cdc2.1.bud.56	
cdc2.7.bud.31	
cdc20	1.137
cdc21: mcm4	0.752
cdc22	1.116
cdc22.rc	1.151
cdc23	0.806
cdc24	1.064
cdc25	0.761
cdc25.rc	
cdc27	1.013
cdc28: prp8	0.804
cdc2: swo2: pi002	1.189
cdc3	0.879
cdc37	1.543
cdc37.rc	
cdc4	0.841
cdc42	0.861
cdc5	0.943
cdc6: pol3: pold: mis10	0.694
cdc7	1.071
cdc8	0.868
cdm1	
cdr1: nim1	1.084
cdr1: nim1.rc	
cdr2	1.312
cds1	1.298
cdt1	
cdt1.rc	
cdt2	2.062
cdt2.rc	1.856
ceg1: pce1	1.276
cek1	0.906
cgs1	2.115
cgs2: pde1	1.852
chc1	0.842
chk1: rad27	0.920
cho1	1.332
cho1.rc	1.459
cho2	0.671
chp1	
chp2	0.984
chs1	
chs2	1.078
chs5	1.332
cid1	1.260
cid11	1.823
cid12	
cid13	1.854
cid13.rc	1.641
cid14	0.990
cid16	1.087
cid2: cid2	1.388
cig1	0.719
cig2: cyc17	0.620
cig2: cyc17.rc	
cka1: orb5	0.876
ckb1	0.950
cki1	1.432
cki2	0.868
cki3	0.904
clc1	0.951
clr3	0.962
clr4	1.090
clr6	1.485
cmb1	1.746
cmk1	1.291
cmk2	1.104
cnd1	0.852
cnd2	1.175
cnd3	0.638
cnp1	1.329
cnp1.rc	1.460
cof1	0.927
cor1	1.287
cox15	0.982
cox1i1a	
cox4	1.228
cpp1	0.938
cps1: drc1: bgs1	0.833
cpt2r1.02	
cpt2r1.03	
cpt2r1.04c	0.874
cpt2r1.05c	
cpt2r1.06c	
cpt2r1.07c	1.147
cpt2r1.08c	
cpt2r1.09c	
cpt2r1.10	0.464
crb3	
crk1: mop1: mcs6	0.828
crm1: caf2	1.254
crn1	0.902
csh3	1.512
csk1	1.113
csn1	0.771
csn2	1.101
csn3	0.968
csn4	0.841
csn5	1.271
csn7a	1.034
csn7b	0.859
csx1	1.381
csx2	0.889
cta1	0.717
cta3	
ctf1	
ctf1.rc	1.210
ctf8	0.604
ctokyo_453.18	0.405
ctr4	0.435
ctr4.rc	
cuf1	1.020
cunk12.01	1.551
cunk4.08	0.775
cunk4.09	0.567
cunk4.10	1.086
cunk4.11c	0.748
cunk4.11c.rc	1.183
cunk4.12c	1.043
cunk4.13c	1.056
cunk4.14	1.188
cunk4.15	2.118
cunk4.16c	1.870
cunk4.17	2.689
cunk4.18	1.092
cunk4.19	1.726
cut1	0.737
cut11	0.981
cut12: stf1	0.821
cut14	0.794
cut15	1.071
cut17	0.989
cut2	1.626
cut20	1.190
cut3	
cut4	0.900
cut6	0.791
cut7	
cut8	1.077
cut9	1.463
cwf10	0.913
cwf2	1.215
cwf4: syf3	0.685
cwg2	1.214
cwl1	1.196
cwp1	0.949
cyc1	1.157
cyp51	0.573
cyr1: git2	1.001
dad4	1.128
dak1	1.899
dak2	0.492
dbp2	0.268
dbp4	0.874
dbr1	0.941
ddi1	1.176
dfp1: rad35: him1	0.743
dfr1	0.932
dg.cen.repeat	1.601
dg.cen.repeat.rc	
dh.cen.repeat-matk	0.999
dh.cen.repeat-matk.rc	1.259
dhc1	
dhp1	0.970
dim1: c16a11.05c	0.728
dim1: c336.02	0.311
din1	
dis1	0.607
dis2: bws1	1.111
dis2: bws1.rc	1.187
dis3	0.876
dlc1	1.225
dld1: dldh	1.232
dma1	1.251
dmc1: dmp1	1.394
dmf1: mid1	0.981
dna2	0.904
dpm1	1.091
dps	1.752
dsk1	0.956
dss1	1.046
eca39	0.977
ecm2: cwf5	0.757
ef1-b	0.795
ef1a-b	0.936
eft2-1	0.792
eft2-2	0.737
emp24	1.022
end3	0.925
eng1	0.231
eng2	0.968
eno1	0.845
erd2	1.148
erg24	1.269
erg7	0.641
erg9	1.789
erv14	1.205
erv25	0.742
esc1	0.885
esc1.rc	1.049
eso1	1.063
etd1	0.761
exg1	0.280
exg2	0.971
exg3	1.920
exo1	1.669
exo2	
exo70	1.104
fas1	0.615
fat1	1.172
fba1	0.983
fbp1	0.871
fet5	0.766
fib	0.643
fim1	1.117
fin1	1.208
fin1.rc	
fio1	0.384
fio1.rc	
fip1	0.658
fkbp39	0.224
fnx1	0.715
for3	1.195
frp1	1.169
fur4	0.697
fus1	1.774
gaf1	0.815
gaf2	0.465
gap1: src1: sar1	1.073
gar1	0.311
gar2	0.431
gcs1	1.060
gdi1: sec19	1.707
gfp(s65t)	
ght1	1.484
ght2	1.147
ght3	0.908
ght4	1.441
ght5	1.139
ght6: meu12	1.078
git11	1.364
git3	0.632
git5	1.870
git7	1.435
gln1	0.380
gma12	1.067
gms1	0.965
gna1: spgna1	1.686
gos1	1.824
gpa1	
gpa2: git8	0.926
gpd1	1.640
gpd1: tdh1	
gpd2	1.685
gpd3	0.639
gpi1	0.794
gpi8	0.942
gpm1	0.895
gpt	1.265
gpt1	0.862
gpx1	2.146
grd19	0.902
grx1	1.438
gsa1: gsh2	0.902
gst	
gti1	1.599
gtp1	0.714
gtr1	1.322
gtr2	1.561
gua1	
gua1.rc	0.433
gut2	2.444
h3.1: hht1	0.851
h3.1: hht1.rc	0.878
h3.2: hht2	0.653
h3.3: hht3	1.184
h4.1: hhf1	0.838
h4.1: hhf1.rc	0.895
h4.2: hhf2	0.829
h4.3: hhf3	0.960
h4.3: hhf3.rc	1.221
hba1: caf1	1.344
hcs	0.817
hda1.4.bud.51	
hda1: phd1	
hem2	0.955
hhp1	0.980
hhp2	1.427
his1	0.881
his2	1.330
his3: pi009	1.632
his5	0.872
his6	0.921
his7	1.372
hmg1	0.675
hmt1	1.537
hob1	0.986
hob3	1.257
hog1.1.bud.30	
hog1.7.bud.70	
hos1: ryh1	1.211
hos3	0.506
hrp1	0.776
hrp3	1.022
hsf	1.629
hsk1	0.561
hsp10	0.909
hsp16	1.970
hsp60: mcp60	1.055
hsp70	1.154
hsp9	1.142
hst4	1.105
hta1	1.003
hta1.2.bud.76	
hta1.rc	1.427
hta2	0.674
hta2.rc	
htb1	0.857
htb1.2.bud.78	
hus1	1.238
hus2: rqh1: rad12	1.034
hus5: ubc9	0.904
hxk1	0.958
hxk2	0.987
i10_prp19: cwf8	2.261
i11_tif34: sum1	1.079
i12_c19f5.04	2.594
i13_c1604.17c	
i14_c14f5.06	1.137
i15_rae1	1.372
i16_prr1	0.981
i17_c8d2.01	1.567
i18_cox4	1.182
i19_skp1	1.599
i1_mes1	1.095
i20_c23c4.08	2.489
i21_ade2: min10	1.621
i22_pex7	0.496
i23_c660.16	1.301
i24_rpt4	
i25_c736.11	1.052
i26_mob2	
i27_rad24	1.019
i28_c644.09	1.088
i29_c14c8.04	1.365
i2_ubc4	1.498
i30_c12d12.06	0.878
i31_cdc37	1.519
i32_rem1	1.362
i3_c1b2.04	1.164
