Gene name	Mean of ratios
c3h7.17c	1.248
c3h8.01	1.054
c3h8.02	0.948
c3h8.03	0.991
c3h8.04	0.476
c3h8.05c	0.881
c3h8.07c	0.942
c3h8.08c	0.691
c3h8.09c	0.643
c3h8.11	1.237
c4.01	1.680
c4.02	0.911
c4.03	1.149
c4.04c	1.241
c4.06	0.901
c4.08	1.157
c405.02c	1.334
c405.03c	0.864
c405.05	0.711
c405.06	1.201
c409.02c	0.923
c409.03	0.972
c409.08	1.196
c409.09c	1.005
c409.10	0.845
c409.12c	0.654
c409.13	0.228
c409.14c	0.931
c409.15	1.259
c409.16c	0.887
c409.17c	0.716
c409.18	0.820
c409.19c	0.941
c417.03	1.033
c417.04	
c417.05c	
c417.06c	
c417.07c	
c417.08	1.436
c417.09c	0.968
c417.10	1.212
c417.11c	
c417.12	
c417.12.rc	
c417.15	0.636
c418.01c	0.707
c418.02	1.090
c428.01c	1.092
c428.04	1.047
c428.05c	0.676
c428.06c	
c428.06c.rc	
c428.09c	
c428.10	0.224
c428.11	0.907
c428.11.rc	0.899
c428.12c	1.023
c428.14	0.919
c428.15	1.120
c428.16c	1.018
c428.17c	1.250
c428.19c	1.174
c458.01	1.125
c458.02c	1.064
c458.03	0.824
c458.04c	
c458.06	0.654
c4a8.02c	0.695
c4a8.06c	1.141
c4a8.07c	1.166
c4a8.08c	1.092
c4a8.09c	0.783
c4a8.10	0.783
c4b3.02c	1.027
c4b3.03c	0.816
c4b3.03c.rc	0.960
c4b3.04c	1.149
c4b3.05c	0.915
c4b3.06c	0.706
c4b3.07	1.025
c4b3.08	1.079
c4b3.09c	0.983
c4b3.11c	1.092
c4b3.12	1.226
c4b3.13	1.011
c4b3.14	0.699
c4b3.16	0.880
c4b3.17	0.816
c4b3.18	1.024
c4b4.01c	0.957
c4b4.02c	0.756
c4b4.03	1.579
c4b4.04	0.984
c4b4.06	1.010
c4b4.07c	1.167
c4b4.10c	0.862
c4b4.11	0.812
c4b4.12c	1.037
c4c3.03	1.028
c4c3.04c	1.089
c4c3.06	1.041
c4c3.07	1.087
c4c3.10c	0.767
c4c3.11	0.600
c4c3.12	0.954
c4c5.01	0.893
c4c5.03	0.813
c4d7.02c	0.470
c4d7.04c	1.200
c4d7.06c	1.060
c4d7.07c	
c4d7.10c	1.009
c4d7.11	0.931
c4f10.01	0.875
c4f10.02	0.757
c4f10.03c	1.077
c4f10.04	0.869
c4f10.05c	1.125
c4f10.06	1.063
c4f10.07c	0.603
c4f10.08	1.171
c4f10.09c	1.086
c4f10.10c	1.086
c4f10.12	1.163
c4f10.13c	1.050
c4f10.16c	1.059
c4f10.17	0.627
c4f10.18	
c4f10.19c	0.814
c4f11.03c	
c4f11.04c	0.984
c4f11.05	0.936
c4f6.02c	1.152
c4f6.05c	1.142
c4f6.07c	1.557
c4f6.08c	1.054
c4f6.09	1.052
c4f6.11c	1.106
c4f6.12	1.251
c4f6.13c	1.552
c4f6.14	1.432
c4f6.16c	0.490
c4f6.17c	0.184
c4f8.04	1.372
c4f8.05c	0.973
c4f8.06	1.041
c4f8.08	1.446
c4f8.10c	0.642
c4f8.11	0.984
c4g3.03	0.361
c4g3.04c	0.870
c4g3.06c	0.983
c4g3.07c	0.793
c4g3.09c	1.206
c4g3.11	1.291
c4g3.12c	0.834
c4g3.13c	0.622
c4g3.14	0.681
c4g3.15c	1.018
c4g3.16	0.984
c4g3.17	1.184
c4g3.18	1.220
c4g8.02c	1.020
c4g8.03c	0.783
c4g8.04	0.972
c4g8.05	0.818
c4g8.06c	1.360
c4g8.07c	1.564
c4g8.08	1.091
c4g8.09	1.101
c4g8.11c	0.738
c4g8.12c	0.986
c4g8.13c	0.854
c4g8.15c	0.791
c4g9.02	1.138
c4g9.04c	0.802
c4g9.05	1.092
c4g9.06c	1.110
c4g9.12	0.806
c4g9.14	0.980
c4g9.15	
c4g9.17c	1.106
c4g9.19	0.769
c4g9.20c	1.479
c4h3.01	1.000
c4h3.02c	0.876
c4h3.03c	0.219
c4h3.04c	0.591
c4h3.06	0.928
c4h3.07c	0.964
c4h3.08	0.231
c4h3.09	0.820
c4h3.11c	1.099
c4h3.12c	1.071
c4h3.13	0.905
c4h3.14c	0.947
c513.02	0.160
c513.04	
c513.05	0.786
c513.06c	0.271
c513.07	0.220
c521.02	0.923
c521.03	0.669
c521.04c	0.862
c530.01	1.008
c530.02	1.256
c530.04	0.856
c530.05	0.667
c530.06c	1.060
c530.07c	0.857
c530.08	
c530.09c	0.796
c530.11c	
c530.12c	0.946
c530.13	1.084
c530.15c	1.163
c543.02c	1.106
c543.03c	1.063
c543.04	0.859
c543.05c	1.050
c543.06c	1.388
c543.08	0.736
c543.09	1.141
c543.10	
c548.01	0.597
c548.04	0.970
c548.05c	0.836
c548.06c	1.054
c550.01c	1.054
c550.03c	1.240
c550.04c	1.299
c550.05	1.011
c550.07	0.710
c550.08	1.335
c550.09	0.843
c550.11	1.383
c550.12	0.968
c550.14	1.188
c550.15c	1.200
c553.02	0.946
c553.03	1.174
c553.04	0.821
c553.06	0.974
c553.07c	0.977
c553.08c	1.160
c553.09c	1.203
c553.10	0.729
c553.11c	1.008
c557.01	0.914
c557.02c	0.824
c557.04	0.985
c557.05	
c557.05.rc	0.666
c569.01c	0.608
c569.02c	1.254
c569.03	0.801
c569.04	1.032
c569.05c	0.467
c569.06	0.827
c569.07	0.920
c56e4.02c	0.873
c56e4.03	0.594
c56e4.05	1.051
c56e4.06c	0.796
c56e4.07	0.996
c56f2.01	0.873
c56f2.03	1.152
c56f2.04	1.186
c56f2.05c	0.673
c56f2.06	0.158
c56f2.07c	1.279
c56f2.08c	1.183
c56f2.09c	0.849
c56f2.10c	1.271
c56f2.12	1.146
c56f2.13	1.072
c56f2.14	
c56f8.01	0.943
c56f8.02	1.006
c56f8.03	1.240
c56f8.05c	1.048
c56f8.06c	1.392
c56f8.07	1.086
c56f8.09	1.459
c56f8.10	1.410
c56f8.11	0.934
c56f8.12	1.096
c56f8.12.rc	1.083
c56f8.13	1.060
c56f8.14c	1.420
c56f8.15	0.998
c576.01c	1.229
c576.02	0.434
c576.03c	0.392
c576.04	0.274
c576.05	0.935
c576.06c	1.001
c576.12c	1.073
c576.13	1.046
c576.14	1.093
c576.17c	0.852
c576.19c	1.002
c577.01	1.312
c577.03c	1.034
c577.04	1.046
c577.05c	
c577.06c	0.827
c577.07	1.039
c577.08c	0.854
c577.09	0.923
c577.10	0.703
c577.11	1.031
c577.12	1.557
c577.13	0.659
c577.15c	0.930
c57a10.03	1.040
c57a10.04	1.116
c57a10.06	1.002
c57a10.07	1.281
c57a10.08c	0.838
c57a10.09c	0.556
c57a10.11c	1.047
c57a7.05	0.328
c57a7.06	1.359
c57a7.07c	0.878
c57a7.09	0.876
c57a7.12	1.238
c57a7.13	1.753
c582.01	1.186
c582.04c	0.894
c582.06c	
c582.08	0.919
c582.09	0.850
c582.10c	0.984
c584.01c	1.439
c584.02	1.004
c584.03c	0.945
c584.07c	1.234
c584.09	0.913
c584.10c	0.793
c584.11c	1.330
c584.12	1.117
c584.13	1.759
c584.14	1.213
c584.15c	0.704
c584.16c	0.656
c589.01c	1.011
c589.02c	0.221
c589.03c	1.155
c589.04	1.114
c589.05c	1.106
c589.06c	0.989
c589.07c	0.552
c589.08c	0.919
c589.09	0.924
c589.10c	1.003
c589.11	1.040
c594.02c	0.873
c594.03	1.145
c594.04c	0.581
c594.04c.rc	1.078
c594.05c	1.371
c594.06c	0.757
c594.07c	0.751
c5d6.02c	
c5d6.04	0.646
c5d6.05	1.069
c5d6.06c	0.876
c5d6.07c	0.556
c5d6.09c	1.299
c5d6.10c	
c5d6.12	1.200
c5d6.13	1.020
c5e4.02c	1.157
c5e4.05c	0.964
c5e4.09	0.968
c5e4.10c	0.993
c5h10.01	0.983
c5h10.02c	0.331
c5h10.03	1.000
c5h10.04	0.966
c5h10.05c	0.595
c5h10.06c	1.099
c5h10.07	1.154
c5h10.08c	1.023
c5h10.09c	1.177
c5h10.10	0.709
c5h10.11.a	1.056
c5h10.11.b	0.781
c5h10.13c	1.148
c607.02c	1.221
c607.04	1.016
c607.06c	1.100
c607.07c	0.687
c607.08c	0.550
c607.09c	0.640
c607.10	1.008
c609.01	0.790
c609.02	0.830
c609.03	0.652
c609.04	0.118
c609.05	0.839
c609.05.rc	1.045
c61.01c	0.868
c61.03	0.491
c61.04c	1.112
c61.05	0.739
c613.02	1.051
c613.03	
c613.07	1.316
c613.08	1.240
c613.09	0.892
c613.10	1.037
c613.12c	1.270
c622.01c	0.921
c622.02	0.823
c622.03c	0.790
c622.04	1.119
c622.05	1.027
c622.06c	0.897
c622.07	1.050
c622.10c	0.997
c622.11	0.767
c622.12c	0.880
c622.13c	1.066
c622.14	1.163
c622.15c	0.525
c622.16c	1.416
c622.19	1.124
c622.19.rc	1.153
c63.01c	1.156
c63.02c	1.302
c63.03	1.051
c63.05	0.644
c63.06	0.924
c63.07	1.385
c63.08c	
c63.10c	1.117
c63.12c	0.730
c63.13	0.742
c63.14	0.310
c630.02	1.145
c630.04c	0.630
c630.05	0.638
c630.06c	
c630.07c	0.587
c630.08c	1.156
c630.09c	0.995
c630.10	1.059
c630.11	0.957
c630.12	1.026
c630.13c	1.080
c630.15	1.191
c631.01c	0.914
c631.02	1.018
c637.03	0.419
c637.04	1.029
c637.06	1.172
c637.08	0.955
c637.09	1.271
c637.11	1.430
c637.12c	1.181
c637.13c	0.591
c644.01c	0.971
c644.02	0.993
c644.03c	0.891
c644.04	1.122
c644.05c	1.146
c644.07	1.024
c644.08	0.819
c644.09	0.732
c644.10	0.955
c644.11c	0.928
c644.13c	0.830
c644.16	1.013
c644.17c	0.908
c645.02	1.056
c645.03c	1.229
c645.04	1.207
c645.06c	1.255
c645.07	1.147
c645.08c	1.312
c645.09	1.076
c645.10	0.987
c645.11c	1.079
c645.12c	1.038
c645.13	0.960
c646.02	1.174
c646.03	1.185
c646.06c	1.230
c646.07c	1.069
c646.08c	0.909
c646.10c	1.120
c646.15c	0.927
c646.16	0.760
c646.16.rc	0.599
c651.01c	1.604
c651.02	0.872
c651.03c	1.156
c651.04	1.096
c651.05c	1.154
c651.06	1.148
c651.07	
c651.09c	0.615
c651.10	0.857
c651.12c	0.956
c652.01	0.870
c660.02	0.813
c660.03c	0.710
c660.05	0.189
c660.06	0.260
c660.08	0.736
c660.09	0.642
c660.10	
c660.12c	0.914
c660.15	0.982
c660.16	0.615
c660.17c	0.774
c663.01c	0.891
c663.02	1.086
c663.05c	1.156
c663.06c	0.106
c663.07c	0.756
c663.08c	0.103
c663.09c	0.767
c663.10	1.179
c663.11	1.039
c663.13c	
c663.14c	
c663.15c	0.743
c663.16c	1.266
c664.02c	0.994
c664.03	0.915
c664.08c	1.417
c664.09	1.166
c664.10	0.814
c664.12c	0.905
c664.13	0.991
c664.14	0.842
c664.14.rc	0.930
c683.03	
c685.01	
c685.02	1.245
c685.03	0.993
c685.05	1.109
c685.06	1.160
c685.08	1.085
c688.01	1.090
c688.02c	1.120
c688.03c	0.523
c688.04c	0.221
c688.06c	0.849
c688.07c	1.506
c688.08	1.062
c688.09	1.175
c688.10	0.958
c688.11	0.912
c688.12c	0.882
c688.14	
c688.14.rc	
c694.01c	1.507
c694.02	1.119
c694.03	0.945
c694.04c	1.187
c694.06c	1.158
c694.06c.rc	
c6b1.02	0.787
c6b1.03c	0.824
c6b1.04	1.031
c6b1.05c	0.730
c6b1.06c	0.849
c6b1.08c	1.087
c6b1.09c	0.759
c6b1.12c	1.022
c6b12.02c	0.800
c6b12.03c	0.687
c6b12.04c	0.866
c6b12.05c	0.907
c6b12.06c	0.879
c6b12.07c	0.595
c6b12.08	0.922
c6b12.09	0.991
c6b12.10c	1.085
c6b12.11	1.026
c6b12.12	1.121
c6b12.13	0.868
c6b12.14c	0.981
c6b12.15	
c6b12.15.rc	1.212
c6b12.18	0.968
c6c3.02c	0.824
c6c3.03c	0.978
c6c3.04	0.761
c6c3.05	1.249
c6c3.06c	
c6c3.07	
c6c3.08	0.620
c6c3.09	
c6c3.09.rc	0.931
c6c3.10c	1.051
c6f12.01	0.737
c6f12.04	0.891
c6f12.06	0.799
c6f12.07	0.952
c6f12.08c	0.897
c6f12.09	0.884
c6f12.13c	0.843
c6f12.14	
c6f12.16c	1.205
c6f12.17	0.935
c6f6.01	0.968
c6f6.02c	0.534
c6f6.03c	1.384
c6f6.04c	1.204
c6f6.05	0.930
c6f6.06c	1.398
c6f6.09	0.787
c6f6.10c	0.752
c6f6.11c	0.903
c6f6.12	0.605
c6f6.13c	0.924
c6f6.13c.rc	
c6f6.16c	1.017
c6f6.18c	1.057
c6g10.02c	1.216
c6g10.03c	1.010
c6g10.04c	0.719
c6g10.05c	0.962
c6g10.06	0.953
c6g10.07	1.136
c6g10.08	0.910
c6g10.09	1.074
c6g10.10c	0.674
c6g10.12c	1.363
c6g10.12c.rc	
c6g9.01c	1.048
c6g9.02c	1.419
c6g9.03c	1.034
c6g9.04	1.006
c6g9.05	0.936
c6g9.06c	1.005
c6g9.08	0.893
c6g9.10c	1.431
c6g9.13c	0.960
c6g9.14	0.677
c6g9.15c	1.127
c6g9.16c	0.767
c70.01	1.268
c70.02c	0.672
c70.03c	1.011
c70.04c	
c70.05c	1.174
c70.06	0.942
c70.08c	0.348
c70.09c	0.759
c70.10	0.471
c70.10.rc	0.552
c713.03	1.454
c713.04c	1.362
c713.05	1.123
c713.06	0.782
c713.07c	0.584
c713.08	0.717
c713.09	0.672
c713.10	1.092
c713.11c	0.705
c713.12	1.239
c725.01	0.877
c725.03	0.109
c725.04	0.936
c725.05c	1.011
c725.06c	1.181
c725.08	0.993
c725.10	0.148
c725.12	0.955
c725.13c	0.911
c725.14	0.837
c725.15	1.170
c725.17c	1.252
c732.01	0.909
c732.02c	0.748
c736.01c	1.099
c736.02	1.240
c736.03c	1.072
c736.05	0.823
c736.06	1.256
c736.07c	0.656
c736.08	1.682
c736.09c	1.193
c736.10c	1.099
c736.11	0.885
c736.12c	1.259
c736.13	0.551
c736.15	0.437
c736.16	0.727
c737.01c	1.000
c737.02c	1.078
c737.03c	0.945
c737.05	0.761
c737.06c	0.778
c737.07c	1.177
c737.08	1.309
c74.02c	
c74.03c	
c74.04	1.306
c74.09	
c750.01	0.374
c750.02c	
c750.03c	
c750.04c	
c750.05c	0.462
c750.06c	0.816
c750.07c	1.101
c750.08c	0.595
c757.02c	0.885
c757.03c	0.143
c757.04	
c757.05c	1.229
c757.06	0.961
c757.08	0.923
c757.09c	1.189
c757.10	0.623
c757.11c	0.522
c757.12	0.897
c757.13	
c757.13.rc	1.269
c757.14	0.882
c776.03	1.108
c776.05.b	0.715
c776.06c	1.152
c776.07	0.871
c776.08c	1.535
c776.10c	1.054
c776.14	1.053
c776.15c	1.022
c776.16	1.022
c776.17	1.242
c777.01c	1.086
c777.02	0.972
c777.03c	1.092
c777.04	1.226
c777.06c	0.763
c777.07	1.117
c777.08c	1.015
c777.09c	0.973
c777.11	1.161
c777.12c	0.938
c777.15	0.927
c777.15.rc	
c777.17c	0.932
c790.01	0.932
c790.03	1.271
c790.04c	0.824
c794.01c	0.851
c794.03	0.573
c794.04c	0.408
c794.06	1.127
c794.07	1.091
c794.08	0.761
c794.10	0.873
c794.11c	0.860
c794.13	1.265
c794.14	1.064
c794.15	1.178
c7d4.02c	1.098
c7d4.02c.rc	
c7d4.03c	1.131
c7d4.04	0.930
c7d4.05	0.969
c7d4.06c	1.078
c7d4.06c.rc	1.224
c7d4.08	1.083
c7d4.09c	0.834
c7d4.10	0.892
c7d4.11c	0.986
c7d4.12c	0.897
c7d4.13c	1.045
c7d4.14c	1.118
c7d4.15c	
c800.01	1.263
c800.02	0.807
c800.06	1.220
c800.07c	0.880
c800.08	1.226
c800.10c	1.215
c800.11	1.217
c800.12c	0.758
c800.13	0.992
c800.14c	0.649
c806.01	1.556
c806.02c	1.175
c806.04c	0.734
c806.05	0.944
c806.06c	0.955
c806.08c	1.160
c806.10	1.388
c806.11	1.121
c821.03c	0.912
c821.05	1.109
c821.07c	
c821.11	0.862
c823.02	1.021
c823.04	1.364
c823.06	1.012
c823.07	1.050
c823.08c	1.347
c823.09c	0.811
c823.10c	1.002
c823.11	1.106
c823.12	0.802
c823.13c	1.116
c823.14	0.886
c823.16c	0.765
c824.01	1.155
c824.02	1.158
c824.03c	1.104
c824.04	1.150
c824.06	0.943
c824.07	0.450
c824.08	1.452
c824.09c	0.944
c825.01	1.186
c825.02	1.123
c825.04c	1.683
c825.05c	1.077
c83.01	0.922
c83.03c	0.837
c83.04	1.144
c83.05	0.585
c83.06c	0.819
c83.07	
c83.08	0.986
c83.09c	0.942
c83.10	0.969
c83.11	0.904
c83.12	
c83.12.rc	1.196
c83.13	1.080
c83.15	1.343
c83.16c	0.546
c83.17	0.476
c83.18c	1.262
c83.19c	1.129
c830.01c	1.034
c830.03	0.872
c830.04c	
c830.05c	1.070
c830.06	1.028
c830.08c	0.599
c830.09c	1.116
c830.10	1.263
c830.11c	1.151
c830.12	0.887
c839.01	0.918
c839.02	0.820
c839.03c	0.954
c839.07	1.453
c839.08c	1.150
c839.09c	0.967
c839.10	1.006
c839.11c	1.328
c839.12	1.138
c839.14c	1.231
c839.16	0.982
c839.17c	0.820
c869.01	0.886
c869.02c	0.465
c869.03c	
c869.04	1.165
c869.05c	0.890
c869.06c	1.054
c869.07c	0.477
c869.08	0.651
c869.09	0.578
c869.10c	
c869.10c.rc	1.477
c869.11	0.758
c887.01	0.765
c887.02	1.024
c887.03c	1.149
c887.04c	0.751
c887.05c	0.730
c887.07	1.023
c887.08	0.840
c887.09c	1.002
c887.11	1.007
c887.12	1.006
c887.13c	1.070
c887.15c	0.826
c887.16	1.101
c887.17	1.690
c887.18c	0.798
c887.19	0.846
c887.19.rc	0.923
c887.21c	0.936
c890.01c	0.708
c890.03	1.105
c890.05	1.455
c890.06	
c890.07c	1.140
c895.01	0.849
c895.03c	1.065
c895.06	1.426
c895.08c	0.714
c895.09c	1.279
c8c9.01	0.965
c8c9.02	
c8c9.04	0.778
c8c9.05	0.961
c8c9.06c	0.998
c8c9.07	1.005
c8c9.09c	0.851
c8c9.10c	1.166
c8c9.11	1.163
c8c9.12c	0.672
c8c9.16c	0.472
c8c9.17c	0.861
c8c9.19	0.804
c8c9.20	
c8d2.01	0.818
c8d2.02c	0.871
c8d2.05c	1.164
c8d2.06	1.178
c8d2.07c	1.079
c8d2.09c	1.440
c8d2.10c	1.291
c8d2.11	0.818
c8d2.12c	0.988
c8d2.13	1.122
c8d2.15	1.256
c8d2.16c	1.206
c8d2.17	1.243
c8d2.18c	1.162
c8d2.19	1.166
c8d2.22	1.022
c8e11.01c	0.977
c8e11.04c	0.908
c8e11.05c	0.893
c8e11.06	1.043
c8e11.08c	
c8e11.09c	
c8e11.11	1.123
c8e4.01c	1.843
c8e4.02c	0.634
c8e4.03	0.767
c8e4.04	0.671
c8e4.05c	0.833
c8e4.06	0.994
c8e4.07c	1.377
c8e4.10c	0.391
c8f11.02c	0.864
c8f11.04	1.322
c8f11.05c	1.139
c8f11.06	1.052
c8f11.08c	0.867
c8f11.09c	1.136
c9.02c	0.948
c9.05	1.084
c9.06c	1.012
c9.07c	0.828
c9.07c.rc	1.278
c9.08c	0.776
c9.09	1.335
c9.10	0.692
c9.10.rc	
c9.11	1.001
c9.12c	0.944
c902.02c	1.040
c902.03	1.209
c902.04	1.168
c902.05c	0.715
c902.06	1.354
c922.01	0.694
c922.02c	0.756
c922.03	0.601
c922.04	0.849
c922.05c	1.203
c922.06	1.089
c922.07c	0.810
c926.02	1.172
c926.05c	1.070
c926.06c	1.159
c926.07c	0.998
c926.08c	1.459
c947.01	0.798
c947.03c	0.955
c947.04	1.358
c947.05c	0.362
c947.06c	0.962
c947.07	1.440
c947.08c	1.079
c947.09	0.787
c947.10	0.883
c947.11c	1.492
c947.13	1.058
c947.14c	0.982
c947.15c	1.020
c955.01c	1.072
c959.03c	1.371
c959.04c	0.888
c959.05c	1.214
c959.06c	1.269
c959.10	1.041
c962.01	0.773
c962.05	1.184
c965.01	1.060
c965.03	0.833
c965.04c	0.767
c965.06	0.430
c965.07c	0.182
c965.08c	0.939
c965.09	0.803
c965.10	0.816
c965.11c	1.078
c965.12	1.224
c965.12.rc	
c965.13	1.644
c965.14c	1.016
c965.15	0.990
c970.02	1.077
c970.03	1.019
c970.06	0.730
c970.07c	0.903
c970.08	1.219
c970.09	0.923
c970.10c	1.031
c970.12	1.067
c977.01	0.539
c977.02	
c977.03	
c977.04	0.830
c977.05c	1.056
c977.06	0.454
c977.07c	1.168
c977.08	1.021
c977.09c	1.146
c977.11	1.256
c977.12	1.271
c977.13c	0.401
c977.14c	0.387
c977.15	0.929
c977.17	0.933
c9b6.03	1.073
c9b6.04c	1.122
c9b6.06	0.929
c9b6.07	1.421
c9b6.09c	1.204
c9b6.11c	1.095
c9b6.12c	1.197
c9b6.13	1.030
c9e9.01	1.300
c9e9.02	0.519
c9e9.04	0.360
c9e9.05	1.123
c9e9.09c	1.213
c9e9.15	0.420
c9e9.15.rc	0.460
c9e9.17c	0.951
c9g1.05	0.985
c9g1.06c	0.869
c9g1.07	0.963
c9g1.08c	0.995
c9g1.10c	1.070
c9g1.12	1.186
c9g1.13c	0.957
cad1: hmt2	1.012
cal1: cnx1	0.844
cam1	0.722
cap	0.819
car1	0.452
car1: sod1	0.753
cbh1: cbh	0.791
cbh2	0.846
ccr1	1.334
cct1	1.182
cct2	1.235
cct3	1.104
cct4	1.110
cct5	1.195
cct6	1.185
cct7	1.153
cct8	1.098
cdb4	1.044
cdc1	1.126
cdc10	0.994
cdc12	0.942
cdc13	1.122
cdc13.rc	1.528
cdc14	0.968
cdc15	1.529
cdc15.rc	1.355
cdc16	1.290
cdc17	1.066
cdc18	1.293
cdc18.rc	1.121
cdc19.6.bud.61	1.163
cdc2.1.bud.56	
cdc2.7.bud.31	
cdc20	0.899
cdc21: mcm4	1.316
cdc22	1.104
cdc22.rc	1.307
cdc23	0.993
cdc24	0.965
cdc25	1.185
cdc25.rc	
cdc27	1.019
cdc28: prp8	1.272
cdc2: swo2: pi002	0.963
cdc3	0.903
cdc37	0.659
cdc37.rc	0.768
cdc4	0.917
cdc42	1.040
cdc5	0.999
cdc6: pol3: pold: mis10	1.136
cdc7	1.040
cdc8	0.769
cdm1	
cdr1: nim1	0.872
cdr1: nim1.rc	
cdr2	1.105
cds1	0.646
cdt1	
cdt1.rc	1.096
cdt2	0.595
cdt2.rc	0.942
ceg1: pce1	1.021
cek1	0.974
cgs1	0.228
cgs2: pde1	0.416
chc1	0.976
chk1: rad27	1.334
cho1	0.782
cho1.rc	0.897
cho2	1.299
chp1	1.406
chp2	1.077
chs1	
chs2	1.238
chs5	0.899
cid1	1.139
cid11	1.223
cid12	
cid13	0.628
cid13.rc	1.039
cid14	0.997
cid16	0.951
cid2: cid2	0.854
cig1	1.329
cig2: cyc17	1.196
cig2: cyc17.rc	
cka1: orb5	1.082
ckb1	0.947
cki1	0.798
cki2	1.046
cki3	1.228
clc1	0.969
clr3	0.845
clr4	1.082
clr6	1.076
cmb1	0.430
cmk1	0.692
cmk2	1.034
cnd1	1.205
cnd2	1.100
cnd3	1.216
cnp1	0.828
cnp1.rc	
cof1	0.864
cor1	1.196
cox15	1.174
cox1i1a	
cox4	0.970
cpp1	1.033
cps1: drc1: bgs1	1.142
cpt2r1.02	0.794
cpt2r1.03	
cpt2r1.04c	0.642
cpt2r1.05c	
cpt2r1.06c	
cpt2r1.07c	0.657
cpt2r1.08c	
cpt2r1.09c	
cpt2r1.10	1.192
crb3	
crk1: mop1: mcs6	1.079
crm1: caf2	0.970
crn1	1.147
csh3	0.492
csk1	0.918
csn1	0.953
csn2	0.910
csn3	0.988
csn4	1.055
csn5	0.902
csn7a	1.079
csn7b	1.145
csx1	0.876
csx2	0.893
cta1	0.091
cta3	0.531
ctf1	0.977
ctf1.rc	1.086
ctf8	1.219
ctokyo_453.18	1.224
ctr4	1.071
ctr4.rc	
cuf1	1.169
cunk12.01	0.892
cunk4.08	1.046
cunk4.09	1.164
cunk4.10	0.567
cunk4.11c	1.161
cunk4.11c.rc	1.238
cunk4.12c	0.988
cunk4.13c	1.044
cunk4.14	0.840
cunk4.15	0.312
cunk4.16c	0.257
cunk4.17	0.163
cunk4.18	0.998
cunk4.19	0.530
cut1	1.250
cut11	1.077
cut12: stf1	0.922
cut14	1.045
cut15	0.883
cut17	1.128
cut2	0.813
cut20	1.186
cut3	
cut4	1.132
cut6	1.600
cut7	1.090
cut8	0.823
cut9	0.676
cwf10	1.083
cwf2	1.013
cwf4: syf3	1.155
cwg2	0.889
cwl1	0.904
cwp1	0.894
cyc1	1.032
cyp51	1.386
cyr1: git2	0.807
dad4	0.808
dak1	0.704
dak2	0.648
dbp2	1.567
dbp4	1.305
dbr1	1.214
ddi1	0.915
dfp1: rad35: him1	1.330
dfr1	1.010
dg.cen.repeat	1.122
dg.cen.repeat.rc	
dh.cen.repeat-matk	0.988
dh.cen.repeat-matk.rc	0.922
dhc1	
dhp1	1.127
dim1: c16a11.05c	0.966
dim1: c336.02	1.383
din1	
dis1	1.206
dis2: bws1	0.974
dis2: bws1.rc	1.055
dis3	1.069
dlc1	0.866
dld1: dldh	0.816
dma1	0.814
dmc1: dmp1	0.749
dmf1: mid1	1.041
dna2	1.160
dpm1	0.864
dps	0.762
dsk1	1.123
dss1	0.824
eca39	1.050
ecm2: cwf5	1.152
ef1-b	1.146
ef1a-b	1.100
eft2-1	1.273
eft2-2	1.270
emp24	0.966
end3	1.017
eng1	1.960
eng2	0.886
eno1	1.086
erd2	0.893
erg24	0.819
erg7	1.280
erg9	0.986
erv14	0.921
erv25	1.072
esc1	1.069
esc1.rc	1.325
eso1	0.997
etd1	1.374
exg1	1.258
exg2	1.166
exg3	0.351
exo1	1.331
exo2	
exo70	1.106
fas1	1.460
fat1	0.786
fba1	1.021
fbp1	0.691
fet5	1.053
fib	1.470
fim1	0.880
fin1	1.336
fin1.rc	
fio1	1.016
fio1.rc	
fip1	0.933
fkbp39	1.562
fnx1	0.995
for3	1.083
frp1	0.547
fur4	1.221
fus1	0.555
gaf1	1.320
gaf2	1.335
gap1: src1: sar1	1.255
gar1	1.468
gar2	1.391
gcs1	0.917
gdi1: sec19	0.597
gfp(s65t)	
ght1	1.076
ght2	0.623
ght3	0.879
ght4	0.796
ght5	1.071
ght6: meu12	1.062
git11	0.774
git3	1.339
git5	0.306
git7	0.664
gln1	1.549
gma12	1.046
gms1	1.204
gna1: spgna1	0.819
gos1	0.524
gpa1	1.242
gpa2: git8	0.952
gpd1	0.397
gpd1: tdh1	1.042
gpd2	0.782
gpd3	0.923
gpi1	1.102
gpi8	0.826
gpm1	0.880
gpt	0.974
gpt1	1.069
gpx1	0.233
grd19	1.007
grx1	0.423
gsa1: gsh2	0.845
gst	
gti1	0.501
gtp1	1.126
gtr1	0.969
gtr2	0.650
gua1	
gua1.rc	1.541
gut2	0.084
h3.1: hht1	0.892
h3.1: hht1.rc	1.001
h3.2: hht2	1.004
h3.3: hht3	0.735
h4.1: hhf1	0.958
h4.1: hhf1.rc	1.031
h4.2: hhf2	0.912
h4.3: hhf3	1.081
h4.3: hhf3.rc	1.124
hba1: caf1	0.977
hcs	1.042
hda1.4.bud.51	
hda1: phd1	1.023
hem2	0.918
hhp1	1.045
hhp2	0.752
his1	1.097
his2	0.906
his3: pi009	0.796
his5	1.036
his6	0.992
his7	0.820
hmg1	1.410
hmt1	0.757
hob1	0.858
hob3	0.705
hog1.1.bud.30	
hog1.7.bud.70	
hos1: ryh1	0.932
hos3	1.427
hrp1	1.115
hrp3	1.006
hsf	0.587
hsk1	1.356
